Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,J. Defoe ST,30,80,80,"Toronto
2014 ~ 2017",50542,"170cm / 5'7""",70kg / 154lbs,Right,80,ST,0,"Feb 28, 2014",,€7.5M,€70K,€0,356,53,87,67,67,82,324,77,62,67,42,76,413,82,84,83,76,88,380,87,74,73,62,84,307,62,25,83,70,67,,73,23,25,25,47,6,13,7,9,12,1900,401,4,3,Medium,Medium,2,Lean (170-185),83,85,61,78,29,65
,S. Pienaar LM,31,80,80,"Everton
2012 ~ 2016",50327,"170cm / 5'7""",66kg / 146lbs,Right,81,CAM,0,"Jul 31, 2012",,€5.5M,€50K,€0,357,78,69,55,83,72,394,84,74,76,75,85,399,78,69,90,75,87,347,76,60,74,63,74,363,70,69,77,85,62,,133,60,38,35,54,8,15,11,10,10,2047,429,4,4,High,Medium,2,Normal (170-185),73,72,80,85,52,67
,F. Coloccini CB,31,80,80,"Newcastle United
2008 ~ 2016",48745,"184cm / 6'0""",83kg / 183lbs,Right,79,CB,0,"Aug 15, 2008",,€4.1M,€50K,€0,315,67,43,77,71,57,322,66,57,55,71,73,341,70,68,59,81,63,361,59,86,68,79,69,302,81,83,36,45,57,,239,79,81,79,58,10,15,13,15,5,1938,410,4,2,Medium,Medium,3,Normal (170-185),69,52,64,68,80,77
,Mikel Arteta CDM CM,31,80,80,"Arsenal
2011 ~ 2015",45119,"175cm / 5'9""",64kg / 141lbs,Right,81,CM,0,"Aug 31, 2011",,€3.6M,€90K,€0,382,79,71,69,87,76,414,81,82,81,85,85,317,46,41,66,81,83,347,78,65,67,62,75,394,73,83,73,80,85,,219,75,72,72,61,14,13,13,10,11,2134,422,4,3,Medium,Medium,3,Normal (170-185),43,74,83,81,75,66
,W. Samuel CB,35,80,80,"Inter
2005 ~ 2014",23461,"183cm / 6'0""",83kg / 183lbs,Left,80,CB,0,"Jul 1, 2005",,€950K,€70K,€0,232,35,35,68,65,29,243,41,36,41,68,57,276,47,45,41,74,69,284,68,76,29,81,30,302,83,88,38,34,59,,254,86,86,82,39,8,8,8,5,10,1630,340,3,2,Low,High,2,Normal (170-185),46,42,51,49,84,68
,M. Carrick CM CDM,31,80,80,"Manchester United
2006 ~ 2015",21146,"191cm / 6'3""",74kg / 163lbs,Right,79,CM,0,"Aug 31, 2006",,€5.5M,€90K,€0,361,72,63,73,86,67,378,71,64,75,86,82,319,53,65,58,80,63,361,78,72,74,64,73,373,67,85,65,79,77,,217,71,74,72,60,13,12,11,15,9,2069,425,3,2,Low,Medium,3,Normal (185+),60,69,80,73,75,68
,Quaresma RW LW,29,80,80,"Porto
2014 ~ 2016",20775,"175cm / 5'9""",74kg / 163lbs,Right,80,RW,0,"Jan 1, 2014",,€8M,€90K,€0,343,81,66,41,75,80,414,87,92,78,71,86,403,85,83,82,74,79,362,82,63,68,65,84,305,57,25,71,78,74,,75,25,25,25,56,12,14,10,5,15,1958,411,4,5,Medium,Low,2,Normal (170-185),84,74,77,85,27,64
,G. Barry CDM,32,80,80,"Everton
2014 ~ 2017",6826,"183cm / 6'0""",79kg / 174lbs,Left,80,CDM,0,"Jul 8, 2014",,€2.8M,€50K,€0,367,80,63,74,85,65,382,67,80,78,81,76,300,45,60,52,81,62,374,77,69,80,77,71,381,80,85,61,74,81,,235,79,79,77,48,7,13,9,7,12,2087,429,3,2,Medium,High,2,Normal (170-185),53,68,81,69,80,78
,F. Lampard CM CDM,35,80,80,"Chelsea
2001 ~ 2014",5471,"184cm / 6'0""",89kg / 196lbs,Right,81,CAM,0,"Jun 14, 2001",,€2.4M,€80K,€0,405,81,82,71,84,87,408,76,86,79,85,82,312,48,56,68,84,56,382,89,67,65,76,85,393,76,65,84,82,86,,182,52,65,65,59,12,14,15,10,8,2141,431,4,3,Medium,Medium,3,Normal (170-185),52,85,83,76,62,73
,M. De Sanctis GK,36,80,80,"Roma
2013 ~ 2015",4667,"190cm / 6'3""",82kg / 181lbs,Right,80,GK,0,"Jul 25, 2013",,€1K,€60K,€0,125,25,25,25,25,25,124,25,25,25,24,25,248,34,42,49,80,43,228,42,76,23,62,25,136,30,25,25,25,31,,75,25,25,25,387,80,78,62,85,82,1323,425,2,1,Medium,Medium,2,Normal (185+),80,78,62,82,38,85
,Tiago CM CDM,32,80,80,"Atlético Madrid
2014 ~ 2018",4098,"183cm / 6'0""",71kg / 157lbs,Right,79,CM,0,"Jul 22, 2014",,€4.7M,€90K,€0,345,61,58,75,84,67,383,70,78,68,83,84,323,62,64,59,78,60,380,79,76,75,76,74,373,83,77,74,82,57,,201,53,78,70,48,6,8,12,8,14,2053,427,3,3,Medium,Medium,3,Lean (170-185),63,67,78,73,69,77
,João Pereira RB,29,79,79,"Valencia
2012 ~ 2014",206407,"172cm / 5'8""",70kg / 154lbs,Right,79,RWB,0,"Jul 1, 2012",,€3.7M,€70K,€0,312,82,46,60,76,48,351,70,70,62,73,76,417,87,85,79,83,83,356,70,76,88,67,55,344,85,78,53,65,63,,229,69,80,80,48,11,13,9,9,6,2057,438,3,3,High,Medium,3,Normal (170-185),86,54,74,74,74,76
,R. Sterling RW LW CAM,18,79,85,"Liverpool
2010 ~ 2016",202652,"170cm / 5'7""",69kg / 152lbs,Right,78,RW,6,"Feb 27, 2010",,€6.5M,€50K,€0,312,72,69,38,74,59,342,84,64,49,66,79,432,92,91,88,74,87,320,67,49,75,65,64,267,34,26,75,69,63,,160,48,58,54,63,15,12,12,15,9,1896,418,3,4,High,Medium,3,Lean (170-),91,67,70,83,46,61
,Juan Jesus CB,22,79,84,"Inter
2012 ~ 2016",200752,"185cm / 6'1""",83kg / 183lbs,Left,79,CB,5,"Jan 1, 2012",,€5.5M,€80K,€0,241,53,30,72,64,22,269,54,56,41,57,61,357,79,80,69,70,59,344,62,89,70,83,40,287,85,81,42,37,42,,243,81,83,79,52,12,11,7,8,14,1793,393,3,2,Medium,High,1,Lean (185+),80,39,54,59,81,80
,K. Volland RM ST CAM,20,79,84,"TSG Hoffenheim
2011 ~ 2017",200610,"179cm / 5'10""",82kg / 181lbs,Left,80,CAM,5,"Jan 13, 2011",,€6.5M,€50K,€0,374,77,81,69,79,68,375,79,76,73,67,80,406,82,80,78,79,87,407,84,76,90,78,79,345,75,41,79,79,71,,108,25,50,33,43,8,7,9,7,12,2058,438,3,3,High,High,2,Normal (170-185),81,80,76,80,41,80
,Cristian Tello RW LW,21,79,83,"FC Barcelona
2012 ~ 2018",200315,"178cm / 5'10""",65kg / 143lbs,Right,79,RW,4,"Jan 1, 2012",,€7.5M,€80K,€0,329,75,77,46,74,57,358,83,72,54,67,82,411,89,89,84,76,73,354,81,71,76,56,70,261,47,25,73,66,50,,71,26,20,25,51,14,11,8,6,12,1835,401,3,3,Medium,Medium,1,Lean (170-185),89,74,70,82,26,60
,M. Verratti CM CDM,20,79,86,"Paris Saint Germain
2012 ~ 2018",199556,"165cm / 5'5""",60kg / 132lbs,Right,79,CM,7,"Jul 1, 2012",,€6.5M,€80K,€0,327,67,56,55,85,64,391,83,76,66,82,84,405,72,71,87,82,93,332,66,64,77,67,58,370,85,76,61,84,64,,221,73,75,73,64,12,12,15,15,10,2110,438,3,3,Medium,Medium,2,Normal (170-),71,59,79,84,72,73
,Rodrigo ST,22,79,85,"Benfica
2010 ~ 2019",198329,"180cm / 5'11""",74kg / 163lbs,Left,79,ST,6,"Jul 1, 2010",,€7.5M,€80K,€0,366,64,78,75,71,78,353,79,77,60,59,78,400,84,86,81,80,69,377,81,73,74,72,77,324,66,30,84,74,70,,80,25,27,28,46,7,13,10,11,5,1946,412,3,4,High,Medium,1,Lean (170-185),85,78,68,78,32,71
,L. Insigne CAM CF LW,22,79,84,"Napoli
2010 ~ 2017",198219,"163cm / 5'4""",59kg / 130lbs,Right,80,RW,5,"Jul 1, 2010",,€7.5M,€70K,€0,340,70,68,56,78,68,396,84,78,74,74,86,436,92,84,94,74,92,309,69,55,76,35,74,269,33,21,74,80,61,,70,25,25,20,50,9,5,15,10,11,1870,392,3,3,Medium,Medium,1,Normal (170-),88,69,76,86,27,46
,E. Pérez CM,27,79,81,"Benfica
2011 ~ 2018",196432,"177cm / 5'10""",77kg / 170lbs,Right,80,CAM,2,"Jul 1, 2011",,€5M,€80K,€0,355,74,71,59,79,72,384,81,78,70,73,82,404,84,79,79,84,78,379,75,67,88,76,73,403,85,76,80,82,80,,232,73,77,82,55,9,11,7,15,13,2212,466,4,3,Medium,High,2,Normal (170-185),81,73,77,81,74,80
,D. Lovren CB,23,79,82,"Southampton
2013 ~ 2017",195086,"188cm / 6'2""",84kg / 185lbs,Right,79,CB,3,"Jul 1, 2013",,€6M,€50K,€0,274,58,32,74,69,41,246,63,25,25,67,66,258,51,55,33,73,46,327,62,76,70,86,33,291,84,81,20,55,51,,243,79,83,81,53,13,13,12,9,6,1692,373,4,2,Medium,High,2,Normal (185+),53,39,59,61,80,81
,P. Jones CB RB CM,21,79,84,"Manchester United
2011 ~ 2016",194957,"183cm / 6'0""",71kg / 157lbs,Right,79,CB,5,"Jul 1, 2011",,€5.5M,€80K,€0,323,63,49,74,78,59,267,58,37,34,66,72,334,69,76,52,79,58,367,67,84,80,78,58,312,82,77,41,58,54,,244,82,83,79,46,9,7,5,15,10,1893,416,3,2,Medium,High,2,Normal (170-185),73,55,65,63,80,80
,R. Rodriguez LB LM,20,79,84,"VfL Wolfsburg
2012 ~ 2016",193352,"180cm / 5'11""",72kg / 159lbs,Left,79,LB,5,"Jan 13, 2012",,€5.5M,€45K,€0,319,84,35,73,77,50,383,75,78,80,72,78,387,77,82,74,79,75,350,75,67,78,74,56,354,78,77,64,57,78,,237,78,80,79,66,14,13,14,14,11,2096,435,3,3,Medium,Medium,1,Normal (170-185),80,52,74,76,78,75
,M. Gonalons CDM,24,79,82,"Olympique Lyonnais
2009 ~ 2016",193116,"187cm / 6'2""",76kg / 168lbs,Right,79,CDM,3,"Jul 1, 2009",,€5.5M,€80K,€0,341,61,60,74,78,68,342,70,64,57,76,75,343,65,68,68,78,64,380,79,76,89,76,60,361,86,81,55,73,66,,238,77,84,77,46,11,11,11,8,5,2051,435,3,2,Medium,High,2,Lean (185+),67,64,72,71,80,81
,M. Baša CB,30,79,79,"Lille
2011 ~ 2015",192615,"189cm / 6'2""",86kg / 190lbs,Right,79,CB,0,"Jul 1, 2011",,€3.4M,€60K,€0,287,30,54,83,74,46,269,54,37,38,71,69,261,55,61,38,73,34,343,64,76,69,82,52,318,80,77,40,58,63,,243,78,79,86,49,6,12,13,11,7,1770,385,3,2,Medium,Medium,1,Normal (185+),58,55,58,57,79,78
,Dedé CB,24,79,82,"Cruzeiro
2013 ~ 2016",192568,"192cm / 6'4""",88kg / 194lbs,Right,79,CB,3,"May 1, 2013",,€6M,€70K,€0,294,61,42,84,72,35,332,58,64,69,71,70,305,69,70,62,71,33,337,67,70,70,90,40,310,79,77,57,51,46,,238,79,82,77,47,12,10,7,9,9,1863,405,2,2,Medium,High,2,Normal (185+),70,47,65,61,80,82
,N. Otamendi CB,25,79,83,"Atlético Mineiro
2010 ~ 2016",192366,"184cm / 6'0""",82kg / 181lbs,Right,79,CB,4,"Aug 23, 2010",,€6M,€70K,€0,298,42,58,79,62,57,271,59,49,43,58,62,298,53,51,60,72,62,302,58,74,68,77,25,308,81,84,49,51,43,,250,83,83,84,48,12,5,8,11,12,1775,375,3,2,Medium,Medium,2,Normal (170-185),52,50,54,61,83,75
,Ander Herrera CM CAM,23,79,84,"Athletic Club
2011 ~ 2016",191740,"182cm / 6'0""",73kg / 161lbs,Right,80,CAM,5,"Jul 1, 2011",,€7M,€50K,€0,305,58,61,38,88,60,393,83,72,70,81,87,396,78,75,84,81,78,306,55,63,68,58,62,365,77,66,80,85,57,,155,47,60,48,53,9,12,15,9,8,1973,419,4,4,High,Medium,2,Lean (170-185),76,61,79,84,54,65
,J. Pastore LM LW CM,24,79,85,"Paris Saint Germain
2011 ~ 2016",191180,"187cm / 6'2""",78kg / 172lbs,Right,80,CAM,6,"Aug 1, 2011",,€7M,€90K,€0,376,78,75,63,82,78,397,82,83,69,77,86,339,62,68,83,74,52,343,78,49,70,70,76,357,56,67,76,83,75,,122,24,56,42,51,14,9,6,10,12,1985,416,3,4,Medium,Low,3,Lean (185+),65,76,80,81,48,66
,Alex Sandro LB,22,79,84,"Porto
2011 ~ 2016",191043,"180cm / 5'11""",78kg / 172lbs,Left,80,LWB,5,"Jul 1, 2011",,€5.5M,€80K,€0,332,80,57,63,76,56,365,83,73,59,70,80,399,84,82,76,81,76,374,75,73,81,75,70,359,73,80,77,70,59,,240,77,80,83,40,7,7,9,12,5,2109,456,2,3,High,Medium,2,Normal (170-185),83,64,74,81,78,76
,E. Salvio RM,22,79,84,"Benfica
2012 ~ 2017",190972,"171cm / 5'7""",70kg / 154lbs,Right,81,RW,5,"Jul 1, 2012",,€6.5M,€80K,€0,364,79,74,62,74,75,377,85,75,64,70,83,419,90,86,85,74,84,363,78,71,74,65,75,335,69,52,84,70,60,,111,40,38,33,48,9,11,9,5,14,2017,431,3,4,Medium,Medium,2,Normal (170-185),88,75,73,84,43,68
,Douglas Costa CAM RW,22,79,84,"Shakhtar Donetsk
2010 ~ 2018",190483,"170cm / 5'7""",65kg / 143lbs,Left,79,CAM,5,"Jan 1, 2010",,€7.5M,€80K,€0,358,75,68,68,80,67,398,83,81,78,74,82,406,86,84,79,71,86,344,74,61,71,61,77,334,55,43,78,81,77,,150,41,62,47,54,13,15,9,12,5,2044,430,3,4,Medium,Medium,1,Lean (170-),85,72,78,82,51,62
,Guaita GK,26,79,84,"Valencia
2008 ~ 2015",189690,"190cm / 6'3""",80kg / 176lbs,Right,79,GK,5,"Jul 1, 2008",,€2.3M,€70K,€0,141,25,25,25,38,28,126,25,21,25,32,23,292,51,55,63,75,48,228,35,73,32,62,26,124,23,26,25,25,25,,75,25,25,25,390,80,77,72,76,85,1376,443,3,1,Medium,Medium,2,Normal (185+),80,77,72,85,53,76
,G. Bonaventura LM,23,79,85,"Atalanta
2008 ~ 2017",189125,"178cm / 5'10""",69kg / 152lbs,Right,79,LM,6,"May 4, 2008",,€7M,€50K,€0,367,79,76,61,81,70,380,82,77,67,72,82,384,79,79,76,77,73,373,79,66,82,68,78,360,77,64,76,76,67,,187,49,69,69,60,10,14,7,15,14,2111,447,3,3,High,High,2,Lean (170-185),79,76,77,81,61,73
,N. Nkoulou CB,23,79,85,"Olympique Marseille
2011 ~ 2015",188829,"180cm / 5'11""",77kg / 170lbs,Right,79,CB,6,"Jul 1, 2011",,€6M,€80K,€0,305,59,32,74,77,63,276,63,36,27,75,75,381,78,77,69,79,78,332,57,82,73,75,45,334,79,85,55,66,49,,241,79,82,80,36,5,6,5,14,6,1905,412,3,2,Medium,Medium,2,Normal (170-185),77,43,66,69,81,76
,S. Lulić LM CM LB,27,79,83,"Lazio
2011 ~ 2016",188427,"183cm / 6'0""",75kg / 165lbs,Right,79,LM,4,"Jul 1, 2011",,€5M,€70K,€0,361,84,66,68,78,65,369,78,76,61,76,78,394,84,85,74,77,74,404,84,71,91,78,80,351,79,73,74,70,55,,216,64,76,76,46,5,12,14,10,5,2141,462,4,3,Medium,Medium,2,Lean (170-185),85,72,76,77,71,81
,Réver CB,28,79,82,"Atlético Mineiro
2010 ~ 2018",188105,"193cm / 6'4""",84kg / 185lbs,Right,79,CB,3,"Jan 1, 2010",,€4.1M,€70K,€0,310,48,51,86,68,57,310,63,60,62,55,70,289,66,68,57,67,31,353,76,72,68,81,56,314,81,82,27,57,67,,242,81,82,79,54,5,14,8,13,14,1872,405,3,2,Medium,High,2,Normal (185+),67,57,59,63,82,77
,M. Diouf ST,25,79,81,"Hannover 96
2012 ~ 2014",187084,"185cm / 6'1""",79kg / 174lbs,Right,79,ST,2,"Jan 28, 2012",,€7.5M,€50K,€0,368,64,80,83,66,75,250,74,31,35,34,76,397,86,90,75,78,68,378,81,91,69,78,59,316,69,33,79,59,76,,75,25,25,25,58,14,12,9,8,15,1842,402,3,3,Medium,Medium,2,Normal (185+),88,76,56,75,32,75
,Victor GK,30,79,80,"Atlético Mineiro
2012 ~ 2017",186789,"193cm / 6'4""",84kg / 185lbs,Left,79,GK,1,"Jun 1, 2012",,€2.3M,€70K,€0,133,25,25,25,33,25,136,25,25,25,36,25,262,46,40,60,77,39,236,33,74,30,74,25,129,23,27,25,25,29,,75,25,25,25,384,80,79,66,75,84,1355,427,3,1,Medium,Medium,2,Normal (185+),80,79,66,84,43,75
,K. Honda RM CAM,27,79,84,"Milan
2014 ~ 2017",186581,"182cm / 6'0""",76kg / 168lbs,Left,79,CAM,5,"Jan 3, 2014",,€5M,€90K,€0,370,80,68,68,80,74,415,80,88,84,77,86,356,74,74,74,64,70,382,80,78,72,72,80,348,58,54,78,82,76,,193,55,69,69,19,3,3,5,5,3,2083,441,3,3,Medium,Low,3,Normal (170-185),74,74,81,80,62,70
,S. Ulreich GK,24,79,82,"VfB Stuttgart
2008 ~ 2017",186569,"192cm / 6'4""",84kg / 185lbs,Right,79,GK,3,"Jan 2, 2008",,€4.1M,€50K,€0,132,25,25,25,32,25,132,25,25,25,32,25,245,44,47,37,78,39,209,23,66,31,64,25,120,24,25,25,25,21,,75,25,25,25,393,82,77,74,76,84,1306,439,3,1,Medium,Medium,2,Lean (185+),82,77,74,84,46,76
,Ö. Toprak CB,23,79,82,"Bayer 04 Leverkusen
2011 ~ 2018",185239,"186cm / 6'1""",83kg / 183lbs,Right,79,CB,3,"Jul 1, 2011",,€6M,€70K,€0,284,48,27,81,74,54,281,65,43,32,67,74,359,75,78,67,80,59,317,62,78,65,77,35,289,72,79,34,57,47,,241,81,81,79,52,10,7,10,11,14,1823,397,4,2,Medium,Medium,2,Normal (185+),77,38,61,68,80,73
,Azpilicueta LB RB,23,79,82,"Chelsea
2012 ~ 2017",184432,"178cm / 5'10""",76kg / 168lbs,Right,79,LB,3,"Aug 24, 2012",,€6M,€80K,€0,321,78,46,64,79,54,344,70,66,58,74,76,390,79,78,77,83,73,357,68,74,83,72,60,354,76,80,64,68,66,,240,77,84,79,43,13,9,10,6,5,2049,436,3,3,Medium,Medium,2,Normal (170-185),78,56,74,73,79,76
,L. Bonucci CB,26,79,84,"Juventus
2010 ~ 2017",184344,"190cm / 6'3""",82kg / 181lbs,Right,79,CB,5,"Jul 1, 2010",,€4.1M,€80K,€0,276,44,41,81,71,39,321,63,61,47,77,73,329,65,75,59,79,51,352,68,87,75,81,41,331,80,80,44,75,52,,235,73,81,81,18,3,3,4,3,5,1862,408,3,2,Medium,Medium,2,Lean (185+),71,47,66,66,78,80
,Fernando CDM,25,79,83,"Porto
2008 ~ 2017",184134,"183cm / 6'0""",74kg / 163lbs,Right,81,CB,4,"Jan 1, 2008",,€5.5M,€80K,€0,296,59,53,69,75,40,332,70,64,52,72,74,367,66,70,80,78,73,382,77,72,84,82,67,361,91,86,60,71,53,,252,83,84,85,50,6,15,13,5,11,2040,437,2,2,Medium,High,2,Normal (170-185),68,60,69,73,83,84
,A. Chedjou CB,28,79,81,"Galatasaray
2013 ~ 2017",183284,"184cm / 6'0""",86kg / 190lbs,Right,79,CB,2,"Jul 19, 2013",,€4.1M,€80K,€0,332,60,55,84,75,58,309,59,50,61,72,67,351,72,69,75,77,58,383,75,91,72,86,59,314,82,77,45,54,56,,229,77,76,76,54,5,13,14,12,10,1972,418,3,2,Medium,Medium,2,Normal (170-185),70,60,65,64,77,82
,V. Stocker LM,24,79,83,"Basel
2007 ~ 2016",183187,"179cm / 5'10""",72kg / 159lbs,Left,79,LM,4,"Jul 1, 2007",,€7M,€80K,€0,377,80,79,73,74,71,382,76,79,74,69,84,395,82,83,84,77,69,374,75,73,83,74,69,362,69,66,83,78,66,,164,55,67,42,34,6,7,6,9,6,2088,449,4,3,Medium,Medium,2,Normal (170-185),83,75,76,79,61,75
,M. Cáceres CB RB,26,79,86,"Juventus
2012 ~ 2016",182495,"182cm / 6'0""",77kg / 170lbs,Right,79,CB,7,"Jan 1, 2012",,€4.1M,€80K,€0,283,65,41,69,65,43,310,63,69,47,62,69,402,81,83,83,77,78,384,72,93,78,75,66,324,80,84,50,54,56,,251,83,83,85,20,3,4,5,3,5,1974,426,3,2,Medium,High,2,Lean (170-185),82,54,62,68,82,78
,V. Ćorluka CB,27,79,80,"Lokomotiv Moskva
2012 ~ 2016",181786,"192cm / 6'4""",84kg / 185lbs,Right,79,CB,1,"Jun 27, 2012",,€4.1M,€70K,€0,292,67,37,82,69,37,331,64,68,59,68,72,281,51,55,57,76,42,346,63,66,81,84,52,307,80,76,44,59,48,,243,82,82,79,51,14,8,11,13,5,1851,393,3,3,Medium,Medium,2,Normal (185+),53,46,66,65,81,82
,A. Lallana CAM RM LM,25,79,83,"Southampton
2006 ~ 2018",180819,"173cm / 5'8""",72kg / 159lbs,Right,79,CAM,4,"Jul 1, 2006",,€7.5M,€50K,€0,367,74,73,67,81,72,381,84,77,66,72,82,394,78,76,84,73,83,362,68,73,83,67,71,334,46,70,74,83,61,,120,30,52,38,54,6,15,14,8,11,2012,425,5,4,High,Medium,2,Lean (170-185),77,71,78,83,49,67
,S. Kjær CB,24,79,81,"Lille
2013 ~ 2017",179645,"190cm / 6'3""",82kg / 181lbs,Right,79,CB,2,"Jul 8, 2013",,€6M,€70K,€0,273,48,32,81,75,37,255,42,34,47,70,62,308,62,62,48,78,58,337,80,63,70,83,41,287,79,82,31,49,46,,240,80,81,79,54,6,10,13,10,15,1754,376,3,2,Low,Medium,2,Normal (185+),62,44,60,51,81,78
,A. Taarabt LM RM CAM,24,79,86,"Milan
2010 ~ 2016",179605,"177cm / 5'10""",69kg / 152lbs,Right,81,RW,7,"Aug 1, 2010",,€7M,€80K,€0,346,78,70,40,80,78,394,88,84,72,62,88,400,84,78,84,76,78,342,72,58,68,68,76,348,78,38,78,78,76,,108,28,45,35,19,3,5,3,3,5,1957,424,4,5,High,Medium,2,Normal (170-185),81,73,76,87,37,70
,P. Osvaldo ST,27,79,79,"Juventus
2013 ~ 2017",178535,"182cm / 6'0""",81kg / 179lbs,Right,79,ST,0,"Aug 18, 2013",,€6M,€90K,€0,368,56,81,81,71,79,342,81,71,55,50,85,379,75,75,79,75,75,375,80,78,72,81,64,332,70,26,84,72,80,,70,25,25,20,32,9,9,4,6,4,1898,403,3,3,High,Medium,2,Normal (170-185),75,77,64,81,30,76
,O. Giroud ST,26,79,80,"Arsenal
2012 ~ 2017",178509,"192cm / 6'4""",88kg / 194lbs,Left,78,ST,1,"Jun 26, 2012",,€6M,€90K,€0,383,63,80,84,76,80,336,68,70,65,56,77,295,59,52,58,81,45,401,84,76,79,87,75,357,76,41,84,75,81,,83,26,37,20,49,12,15,11,6,5,1904,393,3,2,Medium,Medium,3,Normal (185+),55,80,69,69,38,82
,Y. Sommer GK,24,79,84,"Basel
2006 ~ 2015",177683,"183cm / 6'0""",80kg / 176lbs,Right,79,GK,5,"Jul 1, 2006",,€4.1M,€80K,€0,140,25,25,25,40,25,142,25,25,25,35,32,303,48,54,55,86,60,244,37,69,45,68,25,147,38,21,25,25,38,,75,25,25,25,386,81,74,72,75,84,1437,437,4,1,Medium,Medium,1,Normal (170-185),81,74,72,84,51,75
,Beñat CM CDM,26,79,84,"Athletic Club
2013 ~ 2018",177600,"175cm / 5'9""",72kg / 159lbs,Right,79,CM,5,"Jun 26, 2013",,€5M,€45K,€0,331,72,74,44,83,58,398,71,80,85,84,78,357,68,66,71,74,78,380,88,67,75,68,82,381,79,76,77,81,68,,197,59,76,62,54,15,9,13,5,12,2098,437,3,2,Medium,Medium,1,Normal (170-185),67,77,81,74,66,72
,A. Ramos ST,27,79,79,"Hertha BSC
2009 ~ 2015",176619,"185cm / 6'1""",74kg / 163lbs,Right,79,ST,0,"Aug 1, 2009",,€6M,€50K,€0,389,68,84,88,75,74,329,76,66,47,63,77,405,83,88,84,78,72,381,77,92,74,76,62,315,55,43,78,66,73,,80,25,29,26,51,8,13,12,13,5,1950,416,3,3,High,Medium,2,Lean (185+),86,77,68,77,36,72
,Pedro León RM CAM,26,79,81,"Getafe
2014 ~ 2018",175379,"183cm / 6'0""",73kg / 161lbs,Right,79,RM,2,"Sep 5, 2014",,€5M,€50K,€0,351,89,71,45,79,67,410,81,86,79,86,78,367,75,76,71,71,74,311,79,38,62,58,74,317,54,42,70,82,69,,117,33,43,41,59,10,11,9,14,15,1932,407,3,3,High,Low,2,Normal (170-185),76,73,83,78,40,57
,M. Fernández CAM CM CF,27,79,80,"Fiorentina
2012 ~ 2016",174549,"178cm / 5'10""",72kg / 159lbs,Right,79,CAM,1,"Jul 31, 2012",,€6M,€70K,€0,352,78,68,56,80,70,410,84,82,80,78,86,385,78,76,80,71,80,346,76,65,70,55,80,344,58,50,76,82,78,,106,30,40,36,45,11,8,5,10,11,1988,413,4,5,Medium,Medium,2,Normal (170-185),77,73,80,83,40,60
,G. Castro LW LM CAM,28,79,79,"Real Sociedad
2012 ~ 2016",174379,"176cm / 5'9""",70kg / 154lbs,Left,79,LW,0,"Jun 1, 2012",,€5M,€70K,€0,337,76,74,54,70,63,374,83,71,72,64,84,412,86,79,82,82,83,341,74,68,67,56,76,305,52,39,81,70,63,,99,22,41,36,59,8,15,14,9,13,1927,404,3,3,High,Low,2,Normal (170-185),82,74,70,83,36,59
,D. Astori CB,26,79,82,"Cagliari
2008 ~ 2015",173198,"188cm / 6'2""",80kg / 176lbs,Left,79,CB,3,"Jul 1, 2008",,€4.1M,€50K,€0,241,39,35,74,61,32,219,43,33,22,63,58,324,68,68,58,76,54,336,65,84,70,82,35,273,84,84,34,39,32,,248,84,84,80,20,4,4,4,4,4,1661,372,3,2,Low,High,2,Lean (185+),68,41,49,51,83,80
,Mikel Gonzalez CB,27,79,80,"Real Sociedad
2005 ~ 2017",172294,"190cm / 6'3""",79kg / 174lbs,Right,79,CB,1,"Sep 1, 2005",,€4.1M,€60K,€0,280,51,41,79,69,40,241,44,43,49,52,53,323,70,69,55,70,59,334,61,81,76,86,30,319,87,75,50,59,48,,246,80,81,85,53,11,15,5,9,13,1796,385,4,2,High,Medium,1,Normal (185+),69,44,59,50,80,83
,Fábio Coentrão LB,25,79,86,"Real Madrid
2011 ~ 2017",171688,"179cm / 5'10""",70kg / 154lbs,Left,78,LB,7,"Jul 5, 2011",,€6M,€90K,€0,347,80,64,68,72,63,366,80,81,59,68,78,396,83,80,74,82,77,366,68,79,86,68,65,350,81,79,69,68,53,,228,72,75,81,60,6,12,15,14,13,2113,448,2,3,High,Medium,3,Lean (170-185),81,65,72,79,75,76
,Raúl García RM CAM LM ST,26,79,82,"Atlético Madrid
2007 ~ 2018",171579,"184cm / 6'0""",81kg / 179lbs,Right,79,RM,3,"Jul 1, 2007",,€5M,€80K,€0,364,79,70,81,83,51,382,79,74,67,81,81,338,66,70,58,81,63,390,81,78,78,79,74,381,76,67,81,81,76,,176,52,63,61,70,13,15,13,15,14,2101,438,3,2,Medium,Medium,1,Normal (170-185),68,73,80,77,62,78
