Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,Taison CAM LM,31,82,82,"Shakhtar Donetsk
2013 ~ 2021",188803,"172cm / 5'8""",75kg / 165lbs,Right,82,CAM,0,"Jan 11, 2013",,€19.5M,€2K,€41M,364,73,76,56,77,82,372,87,52,73,75,85,436,93,91,90,79,83,380,83,62,85,67,83,330,56,49,74,79,72,82,131,38,53,40,53,7,7,11,15,13,2066,448,3,4,Medium,Medium,2,Lean (170-185),92,79,75,86,47,69
,A. Kolarov LB,33,82,82,"Roma
2017 ~ 2021",185103,"187cm / 6'2""",81kg / 179lbs,Left,82,LB,0,"Jul 22, 2017",,€10M,€52K,€17M,372,90,60,80,78,64,407,80,85,88,77,77,342,71,68,62,83,58,416,95,79,82,74,86,403,86,82,78,77,80,90,246,82,83,81,61,16,15,8,16,6,2247,461,3,3,High,Medium,2,Normal (185+),69,74,81,76,82,79
,Fernando CDM CM,31,82,82,"Sevilla
2019 ~ 2022",184134,"183cm / 6'0""",76kg / 168lbs,Right,82,CDM,0,"Jul 12, 2019",,€17M,€24K,€35.7M,326,62,54,72,82,56,342,71,65,53,76,77,330,60,62,70,81,57,386,76,77,83,82,68,353,84,84,59,72,54,78,244,80,83,81,29,7,5,9,3,5,2010,432,3,3,Medium,Medium,2,Normal (170-185),61,62,73,73,81,82
,F. Muslera GK,33,82,82,"Galatasaray
2011 ~ 2021",182494,"190cm / 6'3""",74kg / 163lbs,Right,82,GK,0,"Aug 11, 2011",,€12M,€64K,€22.8M,91,15,10,12,44,10,123,25,14,10,47,27,327,60,62,68,75,62,263,56,84,45,68,10,154,32,23,13,62,24,53,44,12,16,16,399,84,76,75,81,83,1401,460,2,1,Medium,Medium,3,Normal (185+),84,76,75,83,61,81
,Willian RW LW RM,30,82,82,"Chelsea
2013 ~ 2020",180403,"175cm / 5'9""",77kg / 170lbs,Right,82,RW,0,"Aug 28, 2013",,€21M,€135K,€39.9M,323,76,77,31,80,59,414,88,83,84,77,82,411,87,79,86,80,79,335,84,34,77,59,81,332,45,55,79,83,70,79,151,43,57,51,59,14,12,13,7,13,2025,434,4,4,High,High,3,Normal (170-185),83,78,80,85,49,59
,Diego Costa ST,30,82,82,"Atlético Madrid
2018 ~ 2021",179844,"188cm / 6'2""",83kg / 183lbs,Right,82,ST,0,"Jan 1, 2018",,€21.5M,€74K,€44.1M,378,65,84,84,65,80,332,76,65,59,52,80,338,73,76,57,80,52,389,83,69,74,90,73,364,93,40,82,74,75,83,127,58,39,30,55,11,13,12,8,11,1983,430,4,2,High,Medium,4,Normal (185+),75,81,65,74,49,86
,Sergio Asenjo GK,30,82,83,"Villarreal
2014 ~ 2022",178750,"189cm / 6'2""",87kg / 192lbs,Right,82,GK,1,"Jun 30, 2014",,€17M,€34K,€37M,105,24,14,13,39,15,113,15,23,22,39,14,312,59,54,62,79,58,258,58,73,41,73,13,115,20,22,12,46,15,64,53,24,15,14,405,84,82,77,80,82,1361,461,3,1,Medium,Medium,2,Stocky (185+),84,82,77,82,56,80
,Javi Martínez CDM CB,30,82,82,"FC Bayern München
2012 ~ 2021",177610,"192cm / 6'4""",86kg / 190lbs,Right,82,CDM,0,"Aug 29, 2012",,€18.5M,€100K,€30.5M,322,58,43,86,77,58,299,61,46,45,75,72,263,39,47,47,85,45,369,76,81,67,83,62,349,85,84,54,74,52,82,249,83,83,83,45,5,12,9,11,8,1896,393,3,2,Low,Medium,3,Normal (185+),43,55,69,63,84,79
,D. Payet LW CAM,32,82,82,"Olympique Marseille
2017 ~ 2021",177388,"175cm / 5'9""",77kg / 170lbs,Right,82,LW,0,"Jan 30, 2017",,€17M,€55K,€32.3M,382,85,78,59,83,77,417,86,84,81,81,85,389,73,74,84,78,80,349,80,48,70,72,79,338,57,37,80,84,80,80,110,32,39,39,61,11,15,9,14,12,2046,427,4,4,High,Low,3,Stocky (170-185),74,79,83,85,39,67
,Marcano CB,32,82,82,"Porto
2019 ~ 2023",173521,"189cm / 6'2""",77kg / 170lbs,Left,82,CB,0,"Jul 11, 2019",,€14M,€19K,€28M,284,49,43,83,75,34,262,54,39,37,68,64,322,64,65,57,80,56,345,65,91,72,75,42,290,83,84,30,48,45,72,248,85,83,80,61,8,16,7,14,16,1812,391,3,2,Medium,Medium,3,Lean (185+),65,46,60,59,84,77
,Renato Augusto CM CAM LM,31,82,82,"Beijing Guoan
2016 ~ 2021",169195,"186cm / 6'1""",86kg / 190lbs,Right,82,CM,0,"Jan 8, 2016",,€19M,€30K,€30.4M,380,75,78,65,85,77,409,82,80,83,83,81,373,73,70,71,86,73,368,81,49,81,76,81,374,67,72,74,83,78,82,212,75,73,64,56,6,11,16,15,8,2172,458,4,4,High,High,2,Normal (185+),71,79,82,80,72,74
,Miranda CB,34,82,82,"Jiangsu Suning
2019 ~ 2021",168609,"186cm / 6'1""",80kg / 176lbs,Right,82,CB,0,"Jul 26, 2019",,€8M,€30K,€12.4M,304,48,43,79,83,51,288,67,32,39,74,76,330,62,68,61,76,63,336,70,80,66,79,41,326,82,82,52,61,49,77,241,80,81,80,53,12,6,10,13,12,1878,406,3,2,Medium,Medium,3,Normal (185+),65,49,66,69,81,76
,S. Ruffier GK,32,82,82,"Saint-Étienne
2011 ~ 2021",167628,"188cm / 6'2""",93kg / 205lbs,Right,82,GK,0,"Jul 11, 2011",,€13.5M,€35K,€25.7M,80,11,11,12,33,13,90,12,17,12,34,15,279,45,50,51,78,55,252,56,72,37,76,11,142,31,25,12,49,25,66,36,13,12,11,398,80,81,74,82,81,1277,446,3,1,Medium,Medium,3,Stocky (185+),80,81,74,81,48,82
,Falcao ST,33,82,82,"Galatasaray
2019 ~ 2022",167397,"177cm / 5'10""",72kg / 159lbs,Right,82,ST,0,"Sep 2, 2019",,€14M,€95K,€26.6M,378,55,83,85,75,80,363,74,81,72,55,81,362,66,64,75,82,75,374,78,87,62,72,75,353,73,41,88,70,81,85,100,39,42,19,43,10,13,6,9,5,1973,402,4,3,High,Medium,3,Normal (170-185),65,80,67,77,43,70
,F. Ribéry LM CF LW,36,82,82,"Fiorentina
2019 ~ 2021",156616,"170cm / 5'7""",72kg / 159lbs,Right,82,LM,0,"Aug 21, 2019",,€7.5M,€52K,€12.8M,356,80,74,41,82,79,410,84,83,81,77,85,405,77,74,84,83,87,297,75,34,58,59,71,323,51,33,77,84,78,85,82,31,25,26,47,15,6,9,7,10,1920,400,5,5,Medium,Medium,4,Normal (170-),75,74,81,84,30,56
,H. Herrera CM,29,82,82,"Atlético Madrid
2019 ~ 2022",156519,"185cm / 6'1""",80kg / 176lbs,Right,82,CM,0,"Jul 3, 2019",,€21.5M,€71K,€44.1M,338,65,72,61,81,59,361,76,67,63,77,78,367,72,73,72,82,68,406,81,76,93,78,78,393,84,82,82,78,67,75,230,81,82,67,54,6,10,15,7,16,2149,460,4,3,High,High,3,Normal (185+),73,75,75,76,78,83
,Jesús Navas RB RM,33,82,82,"Sevilla
2017 ~ 2021",146536,"170cm / 5'7""",60kg / 132lbs,Right,82,RB,0,"Jul 28, 2017",,€10M,€24K,€21M,378,83,66,74,80,75,368,83,82,46,75,82,427,90,86,83,83,85,328,75,64,80,39,70,374,75,82,81,80,56,81,236,80,77,79,55,10,10,15,7,13,2166,455,2,4,High,Medium,2,Lean (170-),88,69,78,83,79,58
,Pepe CB,36,82,82,"Porto
2019 ~ 2021",120533,"188cm / 6'2""",81kg / 179lbs,Right,82,CB,0,"Jan 8, 2019",,€4.5M,€14K,€9M,270,46,46,82,73,23,284,58,44,47,73,62,328,65,71,63,81,48,372,63,88,82,83,56,314,91,78,40,48,57,79,250,85,83,82,47,8,15,5,9,10,1865,406,3,2,Medium,High,4,Lean (185+),68,51,60,60,82,85
,Iniesta CM CAM LM,35,82,82,"Vissel Kobe
2018 ~ 2021",41,"171cm / 5'7""",68kg / 150lbs,Right,83,CAM,0,"Jul 16, 2018",,€9.5M,€11K,€12.4M,367,75,69,54,90,79,408,85,80,70,83,90,356,62,59,79,75,81,300,67,43,58,62,70,370,58,70,78,93,71,89,181,68,57,56,45,6,13,6,13,7,2027,422,4,4,High,Medium,4,Normal (170-),60,70,85,85,63,59
,S. Mandíquez ST,30,81,81,"Ecuador
Free",251700,"188cm / 6'2""",84kg / 185lbs,Right,81,ST,0,"Jan 1, 2010",,€0,€0,€0,361,48,83,86,69,75,296,75,53,52,40,76,352,78,81,72,73,48,382,86,67,68,91,70,302,72,33,82,53,62,75,54,18,23,13,52,13,13,7,5,14,1799,399,4,4,High,Medium,2,Stocky (185+),80,80,56,74,29,80
,L. Dálves ST CF,27,81,81,"Uruguay
Free",245305,"188cm / 6'2""",83kg / 183lbs,Right,81,ST,0,"Aug 10, 2018",,€0,€0,€0,368,56,82,83,68,79,320,74,59,67,47,73,353,79,81,55,83,55,391,84,84,56,87,80,313,65,32,81,58,77,79,79,28,27,24,78,8,11,20,19,20,1902,402,3,3,High,Low,1,Normal (185+),80,82,60,71,34,75
,S. Ardero CAM LM LW,31,81,81,"Uruguay
Free",245304,"171cm / 5'7""",63kg / 139lbs,Left,81,CAM,0,"Aug 10, 2018",,€0,€0,€0,335,73,72,44,79,67,375,82,56,75,80,82,421,86,78,89,80,88,301,67,44,67,48,75,308,41,31,82,80,74,77,67,31,13,23,48,9,7,8,14,10,1855,391,5,4,Medium,Medium,1,Lean (170-185),82,72,77,83,26,51
,J. Frendado CB CDM,35,81,81,"Uruguay
Free",245299,"181cm / 5'11""",82kg / 181lbs,Right,81,CB,0,"Aug 10, 2018",,€0,€0,€0,306,40,56,80,67,63,312,60,72,58,58,64,341,67,74,61,76,63,363,74,91,60,77,61,338,86,82,58,50,62,70,247,83,82,82,80,14,15,15,17,19,1987,408,3,2,High,Medium,1,Normal (170-185),71,61,57,62,82,75
,Loren ST,25,81,84,"Real Betis
2015 ~ 2022",242348,"188cm / 6'2""",82kg / 181lbs,Right,82,ST,3,"Jan 29, 2015",,€22.5M,€34K,€48.9M,357,41,84,75,75,82,325,79,72,53,41,80,357,76,73,70,80,58,377,81,70,71,77,78,323,76,21,82,67,77,70,97,55,19,23,54,7,13,13,15,6,1890,404,3,3,Medium,Medium,1,Normal (185+),74,82,60,77,36,75
,Éder Militão CB RB,21,81,88,"Real Madrid
2019 ~ 2025",240130,"186cm / 6'1""",78kg / 172lbs,Right,82,CB,7,"Jul 1, 2019",,€22.5M,€100K,€51.8M,301,72,48,77,70,34,310,70,60,40,69,71,374,78,79,69,81,67,353,62,86,86,77,42,348,83,82,64,59,60,74,244,81,82,81,61,11,8,15,12,15,1991,428,2,2,Medium,High,1,Lean (185+),79,50,66,71,81,81
,M. Gómez ST,22,81,87,"Valencia
2019 ~ 2024",239207,"186cm / 6'1""",84kg / 185lbs,Right,82,ST,6,"Jul 14, 2019",,€24.5M,€43K,€56.4M,379,59,86,86,73,75,345,72,75,57,64,77,345,68,69,68,80,60,404,81,84,79,86,74,324,74,21,87,70,72,82,78,35,20,23,46,7,8,13,12,6,1921,405,3,3,High,Low,1,Stocky (185+),69,81,68,73,32,82
,T. Souček CDM CM,24,81,86,"West Ham United
2014 ~ 2024",236792,"192cm / 6'4""",86kg / 190lbs,Right,82,CDM,5,"Jul 1, 2014",,€21.5M,€74K,€42.5M,355,69,68,79,80,59,342,74,63,53,76,76,344,66,73,66,79,60,387,70,70,94,83,70,368,73,83,71,71,70,77,239,80,80,79,43,11,13,5,6,8,2078,448,3,3,High,High,1,Lean (185+),70,69,73,73,80,83
,David Neres RW CAM,22,81,86,"Ajax
2017 ~ 2023",236632,"176cm / 5'9""",66kg / 146lbs,Left,83,CAM,5,"Feb 1, 2017",,€24M,€26K,€35.4M,338,67,76,45,78,72,365,88,70,52,69,86,429,86,87,91,79,86,333,74,54,74,64,67,321,58,35,78,81,69,80,104,40,32,32,48,14,10,5,13,6,1938,421,3,5,Medium,Medium,2,Lean (170-185),87,73,73,87,36,65
,M. Lazzari RM,25,81,82,"Lazio
2019 ~ 2024",235374,"174cm / 5'9""",67kg / 148lbs,Right,81,RM,1,"Jul 12, 2019",,€21M,€57K,€37.3M,330,83,67,44,77,59,364,82,68,58,75,81,427,90,87,85,77,88,291,53,39,86,56,57,317,56,55,74,77,55,76,162,61,53,48,47,14,6,11,5,11,1938,426,3,3,High,High,1,Lean (170-185),88,62,77,82,54,63
,H. Aouar CM LM,21,81,89,"Olympique Lyonnais
2016 ~ 2023",234906,"175cm / 5'9""",70kg / 154lbs,Right,84,CAM,8,"Jul 1, 2016",,€26M,€59K,€54.6M,356,68,76,59,85,68,400,85,80,70,80,85,401,79,76,83,79,84,355,73,62,77,68,75,360,67,68,78,84,63,81,192,68,66,58,48,14,6,11,7,10,2112,451,3,4,High,Medium,1,Lean (170-185),77,74,80,84,66,70
,Richarlison ST RM LM,22,81,88,"Everton
2018 ~ 2024",231943,"181cm / 5'11""",71kg / 157lbs,Right,82,ST,7,"Jul 24, 2018",,€25.5M,€90K,€53.6M,386,73,81,81,77,74,363,84,74,65,60,80,395,79,86,78,80,72,391,82,83,82,77,67,352,82,40,81,74,75,80,144,46,52,46,51,12,7,8,11,13,2082,444,5,4,High,High,1,Normal (170-185),83,78,72,81,50,80
,Luimo Boas Santos ST,19,81,81,"Santos
2018 ~ 2022",230498,"176cm / 5'9""",73kg / 161lbs,Right,81,ST,0,"Jan 1, 2018",,€19M,€33K,€36.1M,349,42,81,76,74,76,358,82,79,60,56,81,405,86,82,83,85,69,390,75,82,80,71,82,294,43,20,82,75,74,73,66,27,20,19,48,9,12,8,10,9,1910,405,4,4,High,Medium,1,Normal (170-185),84,79,65,81,28,68
,Tony Abranjes CB,31,81,81,"Palmeiras
2018 ~ 2022",230313,"179cm / 5'10""",80kg / 176lbs,Right,81,CB,0,"Jan 1, 2018",,€13M,€37K,€23.4M,252,39,31,82,66,34,286,47,33,72,66,68,330,65,69,55,74,67,363,61,90,81,91,40,271,76,81,28,43,43,72,239,80,81,78,47,7,14,6,7,13,1788,383,3,2,Medium,Medium,1,Stocky (170-185),67,39,55,56,81,85
,Laure Santeiro CAM LM LW,19,81,81,"Fluminense
2018 ~ 2022",230271,"171cm / 5'7""",63kg / 139lbs,Left,81,CAM,0,"Jan 1, 2018",,€19M,€23K,€36.1M,335,73,72,44,79,67,375,82,56,75,80,82,421,86,78,89,80,88,301,67,44,67,48,75,308,41,31,82,80,74,77,65,29,13,23,48,9,7,8,14,10,1853,391,5,4,Medium,Medium,1,Lean (170-185),82,72,77,83,26,51
,B. Chilwell LB,22,81,85,"Leicester City
2015 ~ 2024",229984,"178cm / 5'10""",77kg / 170lbs,Left,82,LB,4,"Aug 26, 2015",,€20.5M,€74K,€40.5M,311,78,47,68,76,42,363,78,67,67,70,81,379,79,78,70,80,72,348,69,82,88,69,40,348,72,78,74,72,52,74,241,79,80,82,48,10,7,14,7,10,2038,434,3,3,High,High,1,Normal (170-185),78,51,74,78,78,75
,L. Bailey LM RM,21,81,88,"Bayer 04 Leverkusen
2017 ~ 2023",229906,"178cm / 5'10""",79kg / 174lbs,Left,82,CAM,7,"Jan 31, 2017",,€25M,€54K,€47.5M,360,75,76,57,77,75,391,86,78,79,66,82,430,93,87,86,80,84,376,79,83,76,59,79,306,58,21,79,77,71,75,88,45,25,18,60,12,13,6,15,14,2011,423,4,4,High,Low,1,Normal (170-185),90,77,75,84,33,64
,Mario Hermoso CB,24,81,87,"Atlético Madrid
2019 ~ 2024",229668,"184cm / 6'0""",75kg / 165lbs,Left,82,CB,6,"Jul 18, 2019",,€22M,€49K,€49.5M,306,71,42,75,77,41,341,66,68,55,76,76,374,75,79,75,80,65,352,65,86,76,79,46,336,81,81,64,65,45,76,241,79,82,80,44,13,8,10,5,8,1994,428,3,2,High,Medium,1,Normal (170-185),77,49,72,71,80,79
,F. Mendy LB,24,81,86,"Real Madrid
2019 ~ 2025",228618,"180cm / 5'11""",73kg / 161lbs,Left,82,LB,5,"Jul 1, 2019",,€21M,€120K,€44.6M,335,74,63,71,77,50,340,80,72,35,76,77,420,90,90,80,82,78,378,69,78,88,79,64,363,82,79,80,73,49,78,238,77,81,80,51,7,16,9,10,9,2125,466,5,4,High,High,1,Normal (170-185),90,64,73,79,78,82
,M. Marega ST RM,28,81,81,"Porto
2016 ~ 2021",227536,"186cm / 6'1""",83kg / 183lbs,Right,81,ST,0,"Jan 25, 2016",,€18.5M,€22K,€37M,365,65,82,78,65,75,277,64,58,37,52,66,370,87,89,66,78,50,415,84,76,93,90,72,337,89,26,84,67,71,74,113,51,34,28,56,14,7,13,11,11,1933,426,3,3,High,Medium,2,Stocky (185+),88,80,62,65,41,90
,Marcos Llorente CDM CM,24,81,86,"Atlético Madrid
2019 ~ 2024",226161,"184cm / 6'0""",74kg / 163lbs,Right,82,CDM,5,"Jul 1, 2019",,€21.5M,€49K,€45.7M,302,62,48,61,85,46,345,70,62,51,83,79,345,64,66,66,80,69,353,68,65,77,79,64,355,74,82,68,78,53,81,231,79,80,72,51,13,6,6,11,15,1982,424,3,3,Medium,Medium,1,Lean (170-185),65,56,76,73,77,77
,Borja Iglesias ST,26,81,82,"Real Betis
2019 ~ 2024",224179,"187cm / 6'2""",86kg / 190lbs,Right,81,ST,1,"Aug 14, 2019",,€21M,€35K,€45.7M,357,50,81,81,73,72,305,74,51,36,65,79,345,65,69,61,78,72,389,82,70,73,90,74,327,66,30,82,71,78,80,81,32,31,18,71,14,12,16,13,16,1875,399,3,3,High,Medium,1,Lean (185+),67,79,64,74,35,80
,L. Torreira CDM CM,23,81,86,"Arsenal
2018 ~ 2023",223959,"168cm / 5'6""",65kg / 143lbs,Right,82,CDM,5,"Jul 12, 2018",,€21.5M,€74K,€42.5M,337,72,61,59,80,65,377,78,70,74,75,80,404,77,72,85,79,91,354,78,52,84,66,74,360,86,84,68,74,48,78,241,80,84,77,39,5,5,13,7,9,2112,451,3,3,Medium,High,2,Normal (170-),74,67,76,80,80,74
,W. Weghorst ST,26,81,81,"VfL Wolfsburg
2018 ~ 2023",223689,"197cm / 6'6""",84kg / 185lbs,Right,81,ST,0,"Jul 1, 2018",,€19.5M,€62K,€33.2M,369,42,85,87,76,79,268,65,40,37,48,78,318,57,72,63,82,44,400,84,79,85,86,66,334,76,34,85,65,74,81,94,37,32,25,62,11,9,14,16,12,1845,395,3,3,High,High,1,Normal (185+),65,80,59,69,39,83
,Dani Ceballos CM CAM,22,81,86,"Arsenal
Jun 30, 2020 On loan",222509,"179cm / 5'10""",68kg / 150lbs,Right,82,CM,5,"Jul 14, 2017","Jun 30, 2020",€23.5M,€135K,€0,327,74,68,41,82,62,388,83,77,63,80,85,379,73,67,80,80,79,342,76,51,77,65,73,363,76,76,76,80,55,80,216,67,75,74,63,12,15,16,7,13,2078,441,3,4,High,Medium,2,Lean (170-185),70,70,79,83,69,70
,L. Klostermann RB LB RWB,23,81,85,"RB Leipzig
2014 ~ 2021",222331,"187cm / 6'2""",88kg / 194lbs,Right,82,RB,4,"Aug 22, 2014",,€20.5M,€49K,€36.4M,323,71,59,75,77,41,275,71,45,22,63,74,366,79,87,63,77,60,326,56,82,82,75,31,306,69,79,70,62,26,68,248,83,81,84,44,8,12,10,7,7,1888,428,3,2,Medium,Medium,1,Normal (185+),83,51,66,71,81,76
,V. Lindelöf CB,24,81,85,"Manchester United
2017 ~ 2024",221660,"187cm / 6'2""",80kg / 176lbs,Right,82,CDM,4,"Jul 1, 2017",,€21M,€95K,€41.5M,299,62,42,78,79,38,348,71,64,59,78,76,359,71,76,67,83,62,351,70,76,77,76,52,339,81,81,51,72,54,83,247,83,84,80,52,12,16,8,7,9,1995,427,4,3,Medium,High,2,Lean (185+),74,50,72,72,82,77
,Morales ST LM RM,31,81,81,"Levante
2011 ~ 2021",216475,"180cm / 5'11""",70kg / 154lbs,Right,82,RM,0,"Jun 1, 2011",,€16M,€36K,€33.6M,376,77,79,64,77,79,389,87,82,68,68,84,421,88,90,78,82,83,362,78,61,79,67,77,352,58,58,84,76,76,85,162,63,54,45,64,14,13,13,16,8,2126,454,4,4,High,Medium,2,Lean (170-185),89,79,75,85,58,68
,Y. Tielemans CM,22,81,87,"Leicester City
2019 ~ 2023",216393,"176cm / 5'9""",72kg / 159lbs,Right,82,CM,6,"Jul 8, 2019",,€24M,€82K,€50.4M,382,83,73,64,84,78,407,79,85,78,82,83,351,67,61,69,77,77,375,86,63,76,66,84,373,70,69,79,83,72,83,207,66,73,68,50,6,8,10,14,12,2145,442,5,4,Medium,Medium,2,Normal (170-185),64,78,83,79,69,69
,I. Fernández CM CAM,29,81,81,"River Plate
2016 ~ 2023",215998,"182cm / 6'0""",67kg / 148lbs,Left,81,CM,0,"Jan 12, 2016",,€17M,€34K,€23.8M,373,77,77,65,81,73,401,85,83,77,75,81,383,75,77,81,79,71,357,77,49,83,69,79,383,77,67,81,85,73,85,207,69,71,67,51,7,8,14,10,12,2155,457,2,4,High,Medium,1,Lean (170-185),76,77,80,82,69,73
,J. Correa CF ST CAM,24,81,86,"Lazio
2018 ~ 2024",215330,"188cm / 6'2""",77kg / 170lbs,Right,83,CAM,5,"Aug 1, 2018",,€24M,€57K,€42.6M,375,74,77,68,81,75,392,88,81,63,74,86,399,82,86,84,80,67,365,79,63,78,74,71,298,48,36,79,78,57,73,102,39,37,26,44,11,10,7,8,8,1975,430,4,4,High,Medium,1,Lean (185+),84,75,77,86,39,69
,G. Rulli GK,27,81,85,"Montpellier
Jun 30, 2020 On loan",215316,"189cm / 6'2""",84kg / 185lbs,Right,81,GK,4,"Jan 1, 2017","Jun 30, 2020",€16M,€28K,€0,87,12,15,12,32,16,91,14,19,20,23,15,286,54,48,58,76,50,255,58,65,42,73,17,141,26,21,12,58,24,61,45,15,13,17,398,83,77,77,75,86,1303,449,3,1,Medium,Medium,3,Normal (185+),83,77,77,86,51,75
,J. Tah CB,23,81,86,"Bayer 04 Leverkusen
2015 ~ 2023",213331,"195cm / 6'5""",97kg / 214lbs,Right,82,CB,5,"Jul 16, 2015",,€21.5M,€57K,€38.2M,233,35,20,79,75,24,239,55,30,27,63,64,302,63,72,48,81,38,297,44,72,64,92,25,280,76,79,27,60,38,75,246,80,84,82,49,11,8,7,9,14,1646,372,4,2,Medium,Medium,2,Stocky (185+),68,27,58,57,81,81
,João Mário CM CAM LM,26,81,82,"Lokomotiv Moskva
2016 ~ 2022",212814,"179cm / 5'10""",73kg / 161lbs,Right,81,CM,1,"Aug 28, 2016",,€20.5M,€62K,€32.3M,348,76,64,55,84,69,389,84,74,67,79,85,369,71,68,80,73,77,352,76,62,77,65,72,353,60,72,73,82,66,82,189,57,70,62,45,6,15,8,8,8,2045,432,4,4,Medium,Medium,3,Normal (170-185),69,69,80,83,64,67
,F. Bernardeschi CAM RM,25,81,83,"Juventus
2017 ~ 2022",212404,"185cm / 6'1""",77kg / 170lbs,Left,82,CAM,2,"Jul 24, 2017",,€21.5M,€105K,€37.1M,361,81,68,54,84,74,401,84,82,80,71,84,405,82,81,85,78,79,359,82,49,79,67,82,347,52,66,78,79,72,78,170,66,54,50,64,14,15,10,13,12,2107,446,3,5,High,Medium,2,Lean (185+),81,75,80,84,60,66
,O. Vlachodimos GK,25,81,86,"Benfica
2018 ~ 2024",211990,"188cm / 6'2""",77kg / 170lbs,Right,81,GK,5,"Jul 1, 2018",,€17.5M,€14K,€36.3M,81,15,12,13,27,14,90,13,17,13,24,23,274,42,44,67,83,38,247,50,74,39,68,16,133,32,23,14,46,18,56,43,17,14,12,390,84,76,67,77,86,1258,433,3,1,Medium,Medium,1,Lean (185+),84,76,67,86,43,77
,K. Demirbay CM,25,81,84,"Bayer 04 Leverkusen
2019 ~ 2024",211748,"183cm / 6'0""",74kg / 163lbs,Left,83,CAM,3,"Jul 1, 2019",,€22M,€70K,€39.1M,333,72,74,46,82,59,416,85,85,81,80,85,372,67,65,78,84,78,369,77,71,77,67,77,370,69,71,78,82,70,84,185,72,59,54,68,14,15,11,14,14,2113,438,4,4,Medium,Medium,2,Lean (170-185),66,74,80,84,64,70
,Gayà LB,24,81,86,"Valencia
2012 ~ 2023",211688,"172cm / 5'8""",66kg / 146lbs,Left,83,LWB,5,"Sep 13, 2012",,€21M,€35K,€45.7M,332,80,61,52,81,58,364,79,80,49,75,81,418,83,87,83,85,80,319,62,52,85,61,59,354,76,77,74,75,52,76,237,75,80,82,53,13,10,9,12,9,2077,448,3,4,High,Medium,2,Lean (170-185),85,61,77,80,75,70
,D. Rugani CB,24,81,84,"Juventus
2015 ~ 2023",211320,"190cm / 6'3""",84kg / 185lbs,Right,82,CB,3,"Feb 4, 2015",,€20M,€88K,€34.5M,259,40,33,82,69,35,264,64,45,25,65,65,321,61,66,61,78,55,325,58,83,67,78,39,272,72,86,28,50,36,70,249,86,83,80,30,5,10,5,5,5,1720,380,3,2,Low,Medium,2,Lean (185+),64,39,55,64,84,74
,M. Halstenberg LB LWB,27,81,81,"RB Leipzig
2015 ~ 2022",210665,"188cm / 6'2""",87kg / 192lbs,Left,81,LB,0,"Aug 31, 2015",,€16M,€57K,€27.2M,359,82,59,81,77,60,362,71,77,75,64,75,340,67,67,65,80,61,395,79,85,83,79,69,355,77,78,63,64,73,74,240,82,82,76,64,9,15,14,10,16,2115,439,3,3,High,Medium,2,Normal (185+),67,66,73,72,81,80
,P. Zieliński CM LM,25,81,85,"Napoli
2016 ~ 2021",210406,"180cm / 5'11""",75kg / 165lbs,Right,84,CAM,4,"Aug 9, 2016",,€22.5M,€71K,€39.9M,356,77,68,52,84,75,395,85,80,65,80,85,392,79,82,79,76,76,341,76,53,73,57,82,342,56,75,77,83,51,75,212,69,72,71,50,12,9,12,11,6,2088,449,5,4,Medium,Medium,3,Lean (170-185),81,72,81,84,70,61
,E. Forsberg CAM LM,27,81,81,"RB Leipzig
2015 ~ 2022",208448,"177cm / 5'10""",76kg / 168lbs,Right,81,CAM,0,"Jan 7, 2015",,€18.5M,€62K,€31.5M,348,83,70,44,85,66,395,80,80,76,73,86,383,70,70,80,81,82,326,72,53,69,59,73,330,61,42,74,82,71,76,75,34,25,16,55,13,7,9,15,11,1912,399,4,4,Medium,Medium,2,Lean (170-185),70,71,82,82,32,62
,E. Andrada GK,28,81,82,"Boca Juniors
2018 ~ 2022",205849,"193cm / 6'4""",83kg / 183lbs,Right,81,GK,1,"Aug 6, 2018",,€15M,€26K,€22.1M,97,15,14,13,37,18,106,16,14,15,38,23,240,45,44,34,74,43,239,62,57,45,62,13,140,24,25,19,53,19,44,59,25,20,14,403,77,79,82,82,83,1284,447,2,1,Medium,Medium,1,Lean (185+),77,79,82,83,44,82
,A. Cragno GK,25,81,87,"Cagliari
2014 ~ 2024",205659,"184cm / 6'0""",78kg / 172lbs,Right,81,GK,6,"Jul 12, 2014",,€18M,€30K,€34.2M,78,15,12,12,26,13,82,13,11,12,25,21,229,41,37,37,71,43,241,52,74,43,55,17,140,33,19,15,42,31,59,43,20,11,12,395,84,78,69,76,88,1208,434,3,1,Medium,Medium,1,Lean (170-185),84,78,69,88,39,76
