Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,Ander Herrera CM CAM,24,79,84,"Manchester United
2014 ~ 2018",191740,"182cm / 6'0""",73kg / 161lbs,Right,81,CAM,5,"Jun 26, 2014",,€8M,€90K,€0,313,60,67,38,88,60,393,83,72,70,81,87,396,78,75,84,81,78,322,64,63,68,59,68,365,77,66,80,85,57,,155,47,60,48,53,9,12,15,9,8,1997,424,4,4,High,Medium,2,Lean (170-185),76,66,79,84,54,65
,D. Blind CDM LB CM,24,79,83,"Manchester United
2014 ~ 2018",190815,"180cm / 5'11""",72kg / 159lbs,Left,78,CDM,4,"Sep 1, 2014",,€7M,€100K,€0,311,62,41,66,82,60,344,72,64,54,75,79,360,68,64,73,83,72,361,67,66,92,73,63,348,73,79,67,74,55,,223,68,79,76,50,11,8,9,13,9,1997,419,3,3,Medium,High,3,Lean (170-185),66,54,73,75,74,77
,Illarramendi CM CDM,24,79,84,"Real Madrid
2013 ~ 2019",190584,"179cm / 5'10""",76kg / 168lbs,Right,79,CM,5,"Jul 13, 2013",,€8M,€90K,€0,323,73,52,57,84,57,392,75,81,71,84,81,361,69,66,74,77,75,341,72,55,79,67,68,352,68,78,77,80,49,,219,71,75,73,54,14,6,10,13,11,2042,427,3,3,Medium,Medium,2,Normal (170-185),67,61,80,77,72,70
,E. Mangala CB,23,79,83,"Manchester City
2014 ~ 2019",190531,"187cm / 6'2""",84kg / 185lbs,Left,79,CB,4,"Aug 11, 2014",,€6.5M,€90K,€0,270,58,26,83,60,43,276,55,46,47,63,65,351,72,85,62,75,57,360,71,86,77,86,40,297,89,79,38,46,45,,233,76,76,81,48,9,12,5,9,13,1835,397,4,2,Medium,High,2,Normal (185+),79,40,56,60,78,84
,Canales CAM LW LM,23,79,83,"Real Sociedad
2014 ~ 2018",190286,"179cm / 5'10""",65kg / 143lbs,Left,79,CAM,4,"Jan 31, 2014",,€8M,€90K,€0,331,70,76,37,85,63,387,81,76,77,71,82,363,73,73,82,65,70,335,74,46,68,72,75,322,54,45,76,82,65,,72,25,22,25,63,14,11,15,12,11,1873,400,3,4,High,Medium,2,Lean (170-185),73,74,78,80,29,66
,Guaita GK,27,79,80,"Getafe
2014 ~ 2018",189690,"190cm / 6'3""",81kg / 179lbs,Right,79,GK,1,"Jul 31, 2014",,€7.5M,€80K,€0,138,25,25,25,38,25,126,25,21,25,32,23,289,51,52,63,75,48,228,35,73,32,62,26,124,23,26,25,25,25,,75,25,25,25,390,80,77,72,76,85,1370,442,3,1,Medium,Medium,2,Normal (185+),80,77,72,85,52,76
,Muniaín LW CAM,21,79,84,"Athletic Club
2009 ~ 2017",189575,"169cm / 5'7""",63kg / 139lbs,Right,79,LW,5,"Aug 1, 2009",,€6.5M,€60K,€0,328,74,76,43,72,63,375,82,78,69,65,81,441,90,84,89,84,94,344,69,75,71,57,72,328,66,50,80,71,61,,127,33,60,34,45,10,5,5,13,12,1988,423,3,4,High,Medium,2,Normal (170-),87,73,71,83,46,63
,S. Rondón ST,24,79,82,"Zenit
2014 ~ 2018",189250,"189cm / 6'2""",85kg / 187lbs,Right,79,ST,3,"Jan 31, 2014",,€9M,€100K,€0,356,48,80,86,69,73,296,75,53,52,40,76,352,78,81,72,73,48,381,85,67,68,91,70,302,72,33,82,53,62,,73,25,23,25,52,13,13,7,5,14,1812,400,4,4,High,Medium,2,Stocky (185+),80,78,56,74,32,80
,Daniel Carriço CB CDM,25,79,79,"Sevilla
2014 ~ 2018",189156,"180cm / 5'11""",80kg / 176lbs,Right,79,CB,0,"Jun 23, 2014",,€7.5M,€80K,€0,310,60,47,80,77,46,298,61,38,53,78,68,326,63,68,59,67,69,363,65,91,79,79,49,346,85,83,56,61,61,,234,74,82,78,61,13,9,14,14,11,1938,409,3,2,Medium,Medium,1,Normal (170-185),66,52,67,64,79,81
,R. Bürki GK,23,79,83,"SC Freiburg
2014 ~ 2018",189117,"187cm / 6'2""",83kg / 183lbs,Right,79,GK,4,"Jul 1, 2014",,€6.5M,€60K,€0,137,25,25,25,37,25,135,25,25,25,31,29,289,49,56,57,77,50,238,39,71,36,67,25,143,42,25,25,25,26,,75,25,25,25,393,82,76,75,77,83,1410,446,2,1,Medium,Medium,1,Normal (185+),82,76,75,83,53,77
,N. Nkoulou CB,24,79,82,"Olympique Marseille
2011 ~ 2016",188829,"180cm / 5'11""",77kg / 170lbs,Right,78,CB,3,"Jul 1, 2011",,€7.5M,€100K,€0,303,59,32,73,76,63,276,63,36,27,75,75,383,78,79,69,79,78,332,57,82,73,75,45,327,78,81,53,66,49,,239,79,81,79,36,5,6,5,14,6,1896,411,3,2,Medium,Medium,3,Normal (170-185),79,43,66,69,79,75
,Taison CAM LW,26,79,80,"Shakhtar Donetsk
2013 ~ 2017",188803,"172cm / 5'8""",64kg / 141lbs,Right,79,CAM,1,"Jan 11, 2013",,€9.5M,€110K,€0,353,67,72,57,76,81,353,84,51,64,70,84,426,90,86,89,78,83,345,76,62,70,58,79,316,55,36,73,78,74,,128,37,52,39,48,6,6,10,14,12,1969,424,3,4,High,Medium,1,Normal (170-185),88,75,72,84,44,61
,A. Dzagoev CAM CDM LM,24,79,84,"CSKA Moskva
2008 ~ 2019",187735,"179cm / 5'10""",70kg / 154lbs,Right,79,CAM,5,"Jan 1, 2008",,€9M,€100K,€0,370,77,72,68,78,75,391,79,76,80,75,81,377,82,70,71,82,72,348,78,61,76,59,74,334,52,54,75,86,67,,93,22,38,33,58,10,15,11,13,9,1971,408,3,4,Medium,Medium,2,Normal (170-185),75,74,79,79,39,62
,L. Stindl CAM CM RM,25,79,81,"Hannover 96
2010 ~ 2016",187072,"180cm / 5'11""",78kg / 172lbs,Right,79,CAM,2,"Jul 1, 2010",,€9.5M,€70K,€0,370,75,73,65,81,76,362,75,77,68,64,78,379,73,69,76,82,79,386,82,72,84,68,80,366,69,68,80,80,69,,182,62,64,56,48,6,9,12,10,11,2093,437,3,3,Medium,Medium,2,Normal (170-185),71,77,76,77,64,72
,K. Asamoah LM CM,25,79,83,"Juventus
2012 ~ 2017",186832,"178cm / 5'10""",78kg / 172lbs,Left,80,LW,4,"Jul 1, 2012",,€8.5M,€90K,€0,362,79,70,60,79,74,365,84,68,62,70,81,411,85,83,83,76,84,405,83,78,87,81,76,356,77,69,77,74,59,,218,62,78,78,16,4,3,2,3,4,2133,468,3,4,High,High,2,Stocky (170-185),84,74,75,83,70,82
,F. Djordjevic ST,26,79,82,"Lazio
2014 ~ 2018",186524,"186cm / 6'1""",80kg / 176lbs,Left,79,ST,3,"Jul 2, 2014",,€9.5M,€90K,€0,363,47,84,86,71,75,300,68,63,54,36,79,356,69,72,64,81,70,401,79,89,78,89,66,329,74,38,83,61,73,,99,25,41,33,43,6,8,7,14,8,1891,401,2,2,Medium,High,1,Normal (185+),71,78,58,72,39,83
,R. Zieler GK,25,79,83,"Hannover 96
2010 ~ 2017",186148,"188cm / 6'2""",83kg / 183lbs,Right,79,GK,4,"Jul 1, 2010",,€7.5M,€60K,€0,124,25,25,25,24,25,123,25,25,25,21,27,259,46,50,43,79,41,216,35,69,32,55,25,125,31,20,25,25,24,,75,25,25,25,385,81,76,65,82,81,1307,433,2,1,Medium,Medium,2,Lean (185+),81,76,65,81,48,82
,Ö. Toprak CB,24,79,82,"Bayer 04 Leverkusen
2011 ~ 2018",185239,"186cm / 6'1""",83kg / 183lbs,Right,79,CB,3,"Jul 1, 2011",,€7.5M,€80K,€0,284,48,27,81,74,54,274,62,43,32,67,70,358,75,78,66,80,59,319,62,80,65,77,35,289,72,79,34,57,47,,242,82,81,79,52,10,7,10,11,14,1818,396,4,2,Medium,Medium,2,Normal (185+),77,38,61,66,81,73
,Y. Brahimi LW RW,24,79,85,"Porto
2014 ~ 2019",184267,"175cm / 5'9""",66kg / 146lbs,Right,79,LW,6,"Jul 22, 2014",,€8M,€100K,€0,325,69,70,45,78,63,401,89,75,82,70,85,420,87,76,89,81,87,342,77,72,74,53,66,306,45,47,77,75,62,,104,27,48,29,50,12,15,11,6,6,1948,409,3,4,Medium,Medium,2,Normal (170-185),81,70,74,87,39,58
,Bruno CM CDM,30,79,79,"Villarreal
2005 ~ 2020",184120,"184cm / 6'0""",74kg / 163lbs,Left,79,CM,0,"Jul 1, 2005",,€6.5M,€60K,€0,306,57,58,60,84,47,353,69,64,61,81,78,327,58,61,60,80,68,370,77,66,79,75,73,375,77,82,78,79,59,,227,67,82,78,46,12,9,8,10,7,2004,422,3,3,Medium,High,2,Normal (170-185),60,65,75,71,75,76
,J. Henderson CM RM,24,79,84,"Liverpool
2011 ~ 2020",183711,"182cm / 6'0""",67kg / 148lbs,Right,79,CM,5,"Jun 9, 2011",,€8M,€80K,€0,365,81,64,65,83,72,383,74,80,71,81,77,375,76,75,74,79,71,390,75,80,91,73,71,370,78,74,74,80,64,,210,67,75,68,44,6,12,6,8,12,2137,450,3,3,High,High,2,Normal (170-185),75,69,81,75,71,79
,Roberto GK,28,79,79,"Olympiakos Piraeus
2014 ~ 2018",183666,"192cm / 6'4""",86kg / 190lbs,Right,79,GK,0,"Feb 5, 2014",,€7.5M,€100K,€0,138,25,25,25,38,25,142,25,25,25,37,30,283,45,48,70,80,40,250,35,74,32,84,25,126,28,23,25,25,25,,75,25,25,25,387,82,70,72,78,85,1401,434,2,1,Medium,Medium,1,Stocky (185+),82,70,72,85,47,78
,M. Kruse CF ST,26,79,81,"Borussia Mönchengladbach
2013 ~ 2017",183574,"180cm / 5'11""",76kg / 168lbs,Left,80,CAM,2,"Jul 1, 2013",,€9.5M,€80K,€0,373,77,79,60,79,78,377,82,76,69,69,81,384,73,76,76,83,76,383,80,70,84,72,77,350,68,39,83,79,81,,121,37,44,40,46,12,7,5,13,9,2034,427,4,3,High,Medium,2,Normal (170-185),75,79,76,81,42,74
,E. Choupo-Moting ST LM RM,25,79,82,"Schalke 04
2014 ~ 2017",183569,"191cm / 6'3""",87kg / 192lbs,Right,79,ST,3,"Jul 5, 2014",,€9.5M,€100K,€0,371,68,79,73,77,74,356,85,76,43,69,83,380,77,79,78,80,66,375,76,72,75,77,75,321,58,40,81,68,74,,98,25,48,25,44,8,8,8,15,5,1945,420,4,4,High,Medium,2,Normal (185+),78,77,70,83,40,72
,B. Dzsudzsák LM RM,27,79,81,"Dinamo Moskva
2012 ~ 2015",182879,"179cm / 5'10""",72kg / 159lbs,Left,79,LW,2,"Jan 1, 2012",,€8M,€100K,€0,351,88,75,41,73,74,395,78,84,86,71,76,399,84,80,84,78,73,382,87,63,81,66,85,295,43,24,70,74,84,,75,28,22,25,43,9,6,13,6,9,1940,408,4,4,Medium,Low,3,Lean (170-185),82,80,77,78,26,65
,V. Ćorluka CB,28,79,79,"Lokomotiv Moskva
2012 ~ 2017",181786,"192cm / 6'4""",84kg / 185lbs,Right,79,CB,0,"Jun 27, 2012",,€6.5M,€90K,€0,292,67,37,82,69,37,331,64,68,59,68,72,282,51,52,57,76,46,345,63,66,80,84,52,307,80,76,44,59,48,,243,82,82,79,51,14,8,11,13,5,1851,391,3,3,Medium,Medium,2,Normal (185+),52,46,66,65,81,81
,I. Perišić LM RM,25,79,82,"VfL Wolfsburg
2013 ~ 2017",181458,"187cm / 6'2""",81kg / 179lbs,Right,80,ST,3,"Jan 6, 2013",,€8.5M,€80K,€0,402,80,78,81,78,85,384,78,76,76,75,79,382,83,78,75,79,67,399,83,82,77,75,82,349,65,52,81,78,73,,103,26,41,36,38,6,7,10,9,6,2057,432,5,4,Medium,Medium,2,Lean (185+),80,80,78,78,42,74
,Luiz Adriano ST,27,79,79,"Shakhtar Donetsk
2007 ~ 2015",180826,"183cm / 6'0""",76kg / 168lbs,Right,79,ST,0,"Mar 1, 2007",,€9M,€110K,€0,362,57,82,77,67,79,312,76,75,41,41,79,374,78,78,77,72,69,391,77,80,73,79,82,280,36,23,84,58,79,,72,23,27,22,52,15,9,9,8,11,1843,392,3,3,High,Medium,1,Normal (170-185),78,81,58,76,30,69
,Hernanes CM,29,79,79,"Inter
2014 ~ 2018",180432,"180cm / 5'11""",76kg / 168lbs,Right,82,CAM,0,"Jan 31, 2014",,€7M,€100K,€0,373,80,69,59,86,79,419,84,83,85,80,87,372,72,69,78,75,78,382,86,73,65,71,87,365,65,59,74,85,82,,141,40,52,49,48,9,11,13,7,8,2100,433,5,4,Medium,Medium,3,Normal (170-185),70,77,84,84,50,68
,D. N'Doye ST,29,79,79,"Hull City
2015 ~ 2017",179875,"186cm / 6'1""",81kg / 179lbs,Right,79,ST,0,"Feb 3, 2015",,€8M,€60K,€0,357,54,82,84,67,70,336,73,64,72,51,76,356,71,78,76,75,56,410,84,78,84,87,77,332,80,38,82,65,67,,86,30,30,26,55,13,12,8,7,15,1932,411,3,3,High,High,2,Normal (185+),75,80,62,73,37,84
,R. Fährmann GK,25,79,82,"Schalke 04
2011 ~ 2019",179783,"196cm / 6'5""",95kg / 209lbs,Right,79,GK,3,"Jul 1, 2011",,€7.5M,€90K,€0,125,25,25,25,25,25,127,25,25,25,28,24,232,37,48,38,79,30,236,26,72,33,80,25,135,35,24,25,25,26,,75,25,25,25,387,81,75,67,80,84,1317,430,2,1,Medium,Medium,2,Normal (185+),81,75,67,84,43,80
,S. Kjær CB,25,79,80,"Lille
2013 ~ 2017",179645,"189cm / 6'2""",90kg / 198lbs,Right,79,CB,1,"Jul 8, 2013",,€7.5M,€80K,€0,274,48,32,81,76,37,297,42,52,66,70,67,315,62,69,48,78,58,337,80,63,70,83,41,290,81,83,31,49,46,,242,80,83,79,54,6,10,13,10,15,1809,385,3,2,Low,Medium,2,Normal (185+),66,44,62,53,82,78
,B. Ruíz CAM RM,28,79,79,"Fulham
2011 ~ 2016",176949,"188cm / 6'2""",78kg / 172lbs,Left,79,CAM,0,"Aug 1, 2011",,€8.5M,€80K,€0,380,72,70,78,80,80,387,84,79,73,67,84,369,68,69,80,77,75,331,75,56,73,57,70,307,32,48,77,80,70,,147,44,56,47,36,8,6,11,6,5,1957,408,2,4,Medium,Low,2,Lean (185+),69,72,76,83,52,56
,A. Ayew LM CM,24,79,82,"Olympique Marseille
2007 ~ 2015",176571,"176cm / 5'9""",72kg / 159lbs,Left,78,LM,3,"Jul 1, 2007",,€8M,€100K,€0,371,79,72,79,77,64,358,79,73,56,70,80,402,79,82,86,74,81,396,74,92,88,68,74,355,77,62,74,72,70,,188,53,61,74,45,9,5,11,6,14,2115,445,3,3,High,Medium,3,Normal (170-185),81,72,74,80,62,76
,Lucas Leiva CDM CM,27,79,79,"Liverpool
2007 ~ 2017",176266,"179cm / 5'10""",73kg / 161lbs,Right,78,CDM,0,"May 11, 2007",,€7M,€100K,€0,278,63,23,65,80,47,333,69,66,47,76,75,341,57,63,70,78,73,337,71,81,77,73,35,348,83,83,52,69,61,,238,80,80,78,37,10,8,8,5,6,1912,398,3,2,Low,High,3,Normal (170-185),60,40,71,72,79,76
,Pedro León RM RW CAM,27,79,80,"Getafe
2013 ~ 2017",175379,"183cm / 6'0""",73kg / 161lbs,Right,79,RM,1,"Jul 11, 2013",,€8M,€80K,€0,352,87,71,45,82,67,411,81,86,79,86,79,364,74,76,69,71,74,308,79,34,62,59,74,317,54,42,70,82,69,,117,33,43,41,59,10,11,9,14,15,1928,408,3,3,High,Low,2,Normal (170-185),75,73,84,78,40,58
,K. Boateng CM CAM CDM ST,27,79,81,"Schalke 04
2013 ~ 2017",173909,"186cm / 6'1""",86kg / 190lbs,Right,80,ST,2,"Aug 30, 2013",,€8M,€110K,€0,394,75,76,78,80,85,387,80,79,70,75,83,380,77,77,78,80,68,415,86,85,78,84,82,385,91,71,80,77,66,,209,60,75,74,49,5,10,14,15,5,2219,467,4,4,High,Medium,3,Normal (185+),77,79,77,80,70,84
,M. Sow LW CF,28,79,79,"Fenerbahçe
2012 ~ 2016",172124,"180cm / 5'11""",81kg / 179lbs,Right,80,ST,0,"Jan 17, 2012",,€7.5M,€120K,€0,379,71,80,75,72,81,351,79,72,60,62,78,404,86,85,85,78,70,390,82,80,75,77,76,322,68,31,81,70,72,,100,26,42,32,47,8,12,10,9,8,1993,424,4,3,High,Medium,3,Normal (170-185),85,79,69,79,37,75
,A. Guardado CM CDM LB,27,79,79,"PSV
2015 ~ 2018",171897,"169cm / 5'7""",67kg / 148lbs,Left,80,LM,0,"Jul 1, 2015",,€8M,€110K,€0,337,77,57,54,81,68,382,81,70,74,73,84,422,85,83,85,83,86,360,74,74,88,54,70,355,62,79,73,77,64,,213,69,73,71,43,6,9,9,10,9,2112,445,2,3,High,High,2,Lean (170-),84,65,77,83,71,65
,Fábio Coentrão LB,26,79,82,"Real Madrid
2011 ~ 2017",171688,"179cm / 5'10""",70kg / 154lbs,Left,78,LB,3,"Jul 5, 2011",,€8M,€110K,€0,349,80,64,68,74,63,366,80,81,59,68,78,394,83,78,74,82,77,366,68,79,86,68,65,350,81,79,69,68,53,,228,72,75,81,60,6,12,15,14,13,2113,448,2,3,Medium,Medium,3,Lean (170-185),80,65,73,79,75,76
,Raúl García CAM RM ST,27,79,79,"Atlético Madrid
2007 ~ 2018",171579,"184cm / 6'0""",81kg / 179lbs,Right,79,CAM,0,"Jul 1, 2007",,€9M,€110K,€0,370,78,70,84,84,54,384,78,75,67,83,81,352,69,74,64,82,63,393,85,73,79,81,75,387,82,69,83,77,76,,185,53,70,62,70,13,15,13,15,14,2141,448,3,3,Medium,High,2,Normal (170-185),72,74,80,77,65,80
,Mario Suárez CM CDM,27,79,81,"Atlético Madrid
2010 ~ 2017",171018,"188cm / 6'2""",80kg / 176lbs,Right,80,CDM,2,"Jul 1, 2010",,€8M,€110K,€0,322,65,63,68,84,42,368,72,66,71,81,78,317,60,65,52,80,60,376,82,58,83,84,69,384,79,81,76,76,72,,233,77,81,75,56,8,12,15,11,10,2056,439,3,3,Medium,Medium,2,Normal (185+),63,68,77,72,78,81
,F. Guarín CM CDM CF,28,79,80,"Inter
2012 ~ 2017",169051,"183cm / 6'0""",77kg / 170lbs,Right,80,CAM,1,"Jan 1, 2012",,€7.5M,€110K,€0,369,75,70,69,81,74,394,84,72,81,76,81,387,80,77,79,78,73,434,91,77,88,89,89,384,85,74,74,78,73,,218,62,77,79,61,11,12,12,14,12,2247,475,3,3,High,High,2,Normal (170-185),78,79,78,82,71,87
,R. Vlaar CB,29,79,79,"Aston Villa
2012 ~ 2015",168585,"189cm / 6'2""",79kg / 174lbs,Right,78,CB,0,"Aug 1, 2012",,€6M,€60K,€0,280,29,44,76,73,58,306,60,39,69,74,64,280,55,68,39,75,43,368,88,49,75,90,66,331,78,83,39,59,72,,241,81,82,78,46,11,9,8,11,7,1852,403,4,2,Medium,High,3,Stocky (185+),62,59,60,59,81,82
,R. Shirokov CM CAM,32,79,79,"Krasnodar
2014 ~ 2016",167614,"187cm / 6'2""",83kg / 183lbs,Right,79,CM,0,"Jul 18, 2014",,€5.5M,€60K,€0,383,73,78,74,86,72,372,74,70,69,82,77,340,67,69,72,77,55,335,80,34,72,73,76,380,72,74,81,83,70,,207,68,69,70,52,14,5,13,10,10,2069,441,3,2,High,Medium,2,Lean (185+),68,77,81,74,70,71
,R. Elm CDM,26,79,82,"Kalmar
2015 ~ 2016",167599,"184cm / 6'0""",75kg / 165lbs,Right,79,CDM,3,"Jan 20, 2015",,€7.5M,€80K,€0,359,73,59,67,84,76,401,63,87,88,83,80,346,63,66,76,81,60,386,85,63,90,70,78,391,74,76,73,84,84,,212,69,75,68,53,15,11,13,6,8,2148,435,4,3,High,Medium,2,Lean (170-185),65,71,82,70,72,75
,B. Sagna RB,31,79,79,"Manchester City
2014 ~ 2017",163419,"176cm / 5'9""",72kg / 159lbs,Right,78,RB,0,"Jul 1, 2014",,€5M,€100K,€0,332,73,48,78,78,55,326,73,65,46,68,74,375,74,75,71,79,76,370,68,84,81,76,61,342,74,78,65,67,58,,239,79,80,80,40,10,8,6,8,8,2024,432,4,3,Medium,Medium,3,Normal (170-185),75,56,71,74,79,77
,M. Dembélé CM CDM,26,79,79,"Tottenham Hotspur
2012 ~ 2017",162240,"185cm / 6'1""",82kg / 181lbs,Left,78,CM,0,"Aug 1, 2012",,€9M,€100K,€0,355,64,65,67,83,76,364,84,64,54,78,84,389,78,79,82,77,73,400,84,77,82,86,71,356,73,72,70,75,66,,199,61,75,63,66,15,13,10,15,13,2129,457,2,4,Medium,Medium,3,Normal (185+),79,71,74,83,68,82
,Javi García CDM CM CB,27,79,80,"Zenit
2014 ~ 2019",161754,"185cm / 6'1""",80kg / 176lbs,Right,82,CB,1,"Aug 14, 2014",,€7M,€110K,€0,350,68,59,85,80,58,342,65,67,62,75,73,321,61,65,62,78,55,410,81,90,77,89,73,365,88,83,62,72,60,,239,80,82,77,53,13,5,7,13,15,2080,437,3,2,Medium,High,2,Normal (185+),63,66,74,67,81,86
,E. Lavezzi LW RW,29,79,79,"Paris Saint Germain
2012 ~ 2016",159065,"173cm / 5'8""",75kg / 165lbs,Right,78,LW,0,"Jul 1, 2012",,€7M,€100K,€0,348,76,72,47,77,76,372,82,75,75,60,80,413,83,83,85,76,86,359,75,72,72,72,68,324,75,30,76,75,68,,95,20,39,36,48,5,14,10,8,11,1959,416,4,4,High,Medium,3,Stocky (170-185),83,72,74,82,32,73
,G. Inler CDM CM,30,79,79,"Napoli
2011 ~ 2016",158810,"183cm / 6'0""",80kg / 176lbs,Right,78,CDM,0,"Jul 1, 2011",,€5M,€80K,€0,349,69,55,67,81,77,363,72,63,67,83,78,336,69,65,68,75,59,404,88,75,79,76,86,378,79,79,69,78,73,,225,69,79,77,41,10,13,5,9,4,2096,440,4,2,Medium,Medium,3,Normal (170-185),67,71,77,73,75,77
,B. Costil GK,26,79,81,"Rennes
2011 ~ 2017",158121,"187cm / 6'2""",83kg / 183lbs,Right,79,GK,2,"Jun 14, 2011",,€8M,€80K,€0,134,25,25,25,34,25,132,25,25,25,32,25,254,48,53,38,70,45,198,31,49,28,65,25,117,21,21,25,25,25,,75,25,25,25,396,79,77,77,80,83,1306,447,3,1,Medium,Medium,2,Normal (185+),79,77,77,83,51,80
,Manuel Fernandes CM CDM CAM,28,79,79,"Lokomotiv Moskva
2014 ~ 2018",157960,"175cm / 5'9""",69kg / 152lbs,Right,80,CAM,0,"Jul 1, 2014",,€7.5M,€90K,€0,358,78,70,58,83,69,395,82,76,69,84,84,393,83,81,82,71,76,382,82,75,73,70,82,363,82,66,72,83,60,,215,67,80,68,56,13,13,8,15,7,2162,462,4,4,Medium,Medium,2,Normal (170-185),82,74,81,82,70,73
,T. Vermaelen CB LB,28,79,79,"FC Barcelona
2014 ~ 2019",157304,"183cm / 6'0""",80kg / 176lbs,Left,79,CB,0,"Aug 11, 2014",,€6.5M,€110K,€0,332,62,55,83,77,55,323,58,60,65,73,67,344,72,70,66,76,60,392,83,93,67,79,70,325,80,78,40,62,65,,239,79,80,80,47,8,9,6,10,14,2002,423,3,2,High,Medium,2,Normal (170-185),71,63,69,63,80,77
,R. Eremenko CAM LM CDM CM,27,79,82,"CSKA Moskva
2014 ~ 2018",156142,"185cm / 6'1""",80kg / 176lbs,Right,79,CAM,3,"Aug 25, 2014",,€9M,€110K,€0,363,72,74,48,83,86,393,81,81,72,79,80,375,81,73,74,72,75,391,78,81,82,68,82,325,62,45,74,84,60,,176,60,57,59,49,14,9,12,5,9,2072,438,4,4,High,High,2,Lean (185+),77,76,80,79,55,71
,Y. Gourcuff CAM CM LW,27,79,79,"Olympique Lyonnais
2010 ~ 2015",153296,"185cm / 6'1""",79kg / 174lbs,Right,78,CAM,0,"Aug 1, 2010",,€9M,€120K,€0,370,77,67,73,83,70,416,84,82,81,84,85,347,68,68,77,64,70,339,77,71,40,76,75,356,68,55,70,85,78,,155,51,55,49,45,11,7,5,9,13,2028,423,5,4,High,Medium,3,Normal (185+),68,71,82,82,55,65
,R. Mavuba CDM,30,79,79,"Lille
2008 ~ 2015",150656,"172cm / 5'8""",74kg / 163lbs,Right,78,CDM,0,"Jan 1, 2008",,€5M,€80K,€0,291,66,42,66,79,38,342,69,58,62,77,76,366,68,65,74,78,81,364,68,78,86,71,61,347,78,83,55,74,57,,232,76,80,76,45,7,9,8,14,7,1987,419,3,2,Medium,High,3,Lean (170-185),66,52,73,73,78,77
,Juanfran RB,29,79,79,"Atlético Madrid
2011 ~ 2018",146760,"180cm / 5'11""",72kg / 159lbs,Right,80,RWB,0,"Jan 1, 2011",,€6M,€100K,€0,311,84,56,51,71,49,363,80,79,59,66,79,389,79,87,78,83,62,355,70,68,88,74,55,368,80,82,68,72,66,,232,77,81,74,57,11,14,10,15,7,2075,448,3,3,High,Medium,3,Lean (170-185),83,59,73,79,76,78
,Soldado ST,29,79,79,"Tottenham Hotspur
2013 ~ 2017",146758,"179cm / 5'10""",72kg / 159lbs,Right,78,ST,0,"Aug 5, 2013",,€8M,€90K,€0,375,67,77,80,70,81,351,75,74,64,59,79,367,72,73,71,80,71,384,82,83,75,71,73,350,72,40,82,73,83,,109,32,40,37,50,12,12,13,8,5,1986,409,3,3,Medium,Low,3,Normal (170-185),73,78,68,76,41,73
,Arbeloa RB,31,79,79,"Real Madrid
2009 ~ 2016",146741,"184cm / 6'0""",79kg / 174lbs,Right,78,RB,0,"Jul 1, 2009",,€5M,€100K,€0,341,78,58,69,77,59,294,58,58,48,68,62,341,69,76,64,72,60,356,71,68,84,77,56,337,77,82,64,66,48,,242,79,80,83,46,9,12,8,5,12,1957,422,3,2,Medium,Medium,3,Lean (170-185),73,60,71,61,79,78
,Xabi Prieto RW CAM,30,79,79,"Real Sociedad
2003 ~ 2017",146482,"186cm / 6'1""",76kg / 168lbs,Right,80,CAM,0,"Oct 1, 2003",,€7.5M,€80K,€0,370,81,79,68,82,60,392,80,80,72,79,81,346,63,69,67,83,64,340,74,60,64,62,80,357,56,52,82,82,85,,74,25,25,24,42,11,5,6,14,6,1921,399,3,3,Medium,Medium,2,Normal (185+),66,78,81,78,35,61
,Javi Fuego CDM CM,30,79,79,"Valencia
2013 ~ 2017",146460,"181cm / 5'11""",76kg / 168lbs,Right,79,CDM,0,"Jul 9, 2013",,€5M,€70K,€0,287,62,53,44,76,52,351,61,71,72,74,73,345,69,66,67,83,60,365,70,68,87,77,63,373,86,83,67,78,59,,239,74,84,81,53,6,12,13,9,13,2013,423,3,3,Medium,High,1,Normal (170-185),67,59,73,66,77,81
,Raffael CF,29,79,79,"Borussia Mönchengladbach
2013 ~ 2017",144622,"174cm / 5'9""",69kg / 152lbs,Right,81,CAM,0,"Jul 1, 2013",,€8M,€60K,€0,366,73,76,62,81,74,398,86,80,73,76,83,401,77,72,84,82,86,365,77,71,77,63,77,350,66,53,80,79,72,,102,29,42,31,54,12,10,5,13,14,2036,422,4,4,Medium,Medium,2,Lean (170-185),74,76,78,85,41,68
