Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,K. Glik CB,30,82,82,"Monaco
2016 ~ 2021",190547,"190cm / 6'3""",80kg / 176lbs,Right,80,CB,0,"Jul 6, 2016",,€16.5M,€80K,€31.4M,221,29,27,85,63,17,230,51,35,26,59,59,265,50,52,34,78,51,315,57,81,67,90,20,254,86,82,24,23,39,79,243,80,83,80,47,10,14,5,8,10,1575,345,2,2,Low,Medium,3,Normal (185+),51,32,44,53,82,83
,L. de Jong ST,27,82,82,"PSV
2014 ~ 2021",189805,"188cm / 6'2""",86kg / 190lbs,Right,80,ST,0,"Jul 12, 2014",,€23.5M,€30K,€32.9M,402,66,82,93,78,83,341,66,63,69,66,77,314,54,60,58,82,60,405,85,81,84,86,69,315,54,40,85,69,67,80,138,58,43,37,53,16,10,8,8,11,1968,406,3,2,Medium,High,2,Normal (185+),57,79,71,69,51,79
,Muniain CAM LW,25,82,83,"Athletic Club
2009 ~ 2024",189575,"169cm / 5'7""",63kg / 139lbs,Right,81,CAM,1,"Aug 1, 2009",,€26.5M,€30K,€57.6M,335,73,76,43,80,63,389,88,76,69,70,86,429,85,77,92,81,94,322,61,73,70,46,72,330,66,45,77,81,61,82,151,58,55,38,45,10,5,5,13,12,2001,425,3,4,Medium,Low,2,Normal (170-),81,71,77,88,51,57
,Pedro RW LW,30,82,82,"Chelsea
2015 ~ 2020",189505,"169cm / 5'7""",65kg / 143lbs,Right,81,CAM,0,"Aug 20, 2015",,€21M,€140K,€38.9M,361,78,78,55,80,70,378,84,81,57,71,85,396,79,74,82,81,80,339,77,66,70,47,79,330,56,49,82,77,66,77,112,49,32,31,52,5,11,12,15,9,1968,413,5,4,High,High,3,Lean (170-),76,77,77,84,43,56
,G. Bonaventura CM LW,28,82,82,"Milan
2014 ~ 2020",189125,"181cm / 5'11""",75kg / 165lbs,Right,81,CAM,0,"Sep 1, 2014",,€22M,€110K,€37.4M,384,82,70,70,84,78,404,83,78,78,80,85,388,75,77,77,82,77,389,84,69,84,66,86,368,68,72,78,82,68,82,214,74,72,68,60,10,14,7,15,14,2207,461,3,4,High,Medium,3,Lean (170-185),76,77,82,83,72,71
,B. Dost ST,29,82,82,"Sporting CP
2016 ~ 2021",189068,"196cm / 6'5""",89kg / 196lbs,Right,80,ST,0,"Aug 28, 2016",,€22M,€20K,€44M,376,38,86,94,73,85,271,68,61,30,37,75,250,49,54,32,83,32,376,82,51,81,92,70,353,68,39,89,67,90,81,109,38,45,26,52,6,12,15,11,8,1787,383,3,2,Medium,Medium,3,Lean (185+),52,82,57,65,45,82
,K. Trapp GK,27,82,83,"Eintracht Frankfurt
Jun 30, 2019 On loan",188943,"189cm / 6'2""",86kg / 190lbs,Right,81,GK,1,"Jul 8, 2015","Jun 30, 2019",€17M,€40K,€0,74,13,13,11,25,12,72,10,14,12,12,24,256,45,52,42,80,37,228,22,75,45,73,13,127,30,22,12,46,17,62,39,15,14,10,401,81,76,78,82,84,1197,450,4,1,Medium,Medium,2,Normal (185+),81,76,78,84,49,82
,Taison LM CAM,30,82,82,"Shakhtar Donetsk
2013 ~ 2021",188803,"172cm / 5'8""",64kg / 141lbs,Right,82,CAM,0,"Jan 11, 2013",,€21M,€2K,€44.1M,364,73,76,56,77,82,372,87,52,73,75,85,436,93,91,90,79,83,380,83,62,85,67,83,330,56,49,74,79,72,82,131,38,53,40,53,7,7,11,15,13,2066,448,3,4,Medium,Medium,2,Lean (170-185),92,79,75,86,47,69
,Marlos RM,30,82,82,"Shakhtar Donetsk
2014 ~ 2021",187754,"174cm / 5'9""",69kg / 152lbs,Left,82,CAM,0,"Jul 4, 2014",,€21M,€2K,€44.1M,357,76,79,53,81,68,402,87,82,72,73,88,420,85,82,92,77,84,363,77,68,78,62,78,348,58,51,77,82,80,84,136,45,49,42,49,6,13,13,8,9,2075,441,4,5,Medium,Medium,2,Normal (170-185),83,78,79,87,48,66
,M. Balotelli ST,27,82,82,"Olympique Marseille
2019 ~ 2019",186627,"189cm / 6'2""",88kg / 194lbs,Right,79,ST,0,"Jan 23, 2019",,€23.5M,€70K,€44.7M,374,68,83,67,78,78,388,81,78,78,66,85,344,75,80,71,68,50,394,89,74,66,86,79,344,70,30,78,74,92,81,52,10,22,20,12,2,2,2,4,2,1908,414,4,4,Medium,Low,4,Normal (185+),78,83,73,79,24,77
,A. Ramsey CM CAM,27,82,82,"Arsenal
2008 ~ 2019",186561,"183cm / 6'0""",76kg / 168lbs,Right,80,CM,0,"Jun 13, 2008",,€23M,€130K,€43.7M,371,75,75,58,84,79,379,81,70,66,80,82,363,66,69,73,81,74,377,81,66,89,67,74,381,74,69,84,79,75,81,208,68,72,68,40,6,11,5,10,8,2119,446,3,3,High,High,3,Lean (170-185),68,77,79,80,68,74
,Luiz Gustavo CDM CB,30,82,82,"Olympique Marseille
2017 ~ 2021",185221,"187cm / 6'2""",78kg / 172lbs,Left,80,CDM,0,"Jul 4, 2017",,€16.5M,€60K,€31.4M,316,63,48,72,79,54,319,68,42,60,76,73,335,63,62,65,83,62,393,78,76,85,81,73,351,88,83,53,69,58,84,247,82,81,84,52,10,6,11,12,13,2013,427,3,3,Medium,High,3,Lean (185+),62,60,71,70,81,83
,Giuliano CAM RW,28,82,82,"Al Nassr
2018 ~ 2021",184942,"172cm / 5'8""",68kg / 150lbs,Right,81,CAM,0,"Aug 20, 2018",,€22.5M,€60K,€38.3M,360,77,77,59,82,65,384,82,67,71,80,84,413,85,77,85,81,85,371,78,61,82,74,76,354,72,42,81,80,79,82,130,49,43,38,57,16,11,13,9,8,2069,441,3,4,High,Medium,2,Stocky (170-185),81,77,79,83,46,75
,G. Sigurðsson CAM,28,82,82,"Everton
2017 ~ 2022",184484,"186cm / 6'1""",77kg / 170lbs,Right,80,CAM,0,"Aug 16, 2017",,€22.5M,€120K,€42.8M,384,86,78,60,85,75,416,81,87,86,77,85,322,58,55,68,78,63,389,83,68,84,68,86,356,57,55,79,86,79,84,169,57,57,55,58,13,8,10,15,12,2094,428,4,3,High,High,3,Normal (185+),56,81,84,80,57,70
,S. Giovinco CF ST,31,82,82,"Al Hilal
2019 ~ 2022",184431,"163cm / 5'4""",61kg / 134lbs,Right,82,CAM,0,"Jan 31, 2019",,€20M,€60K,€34M,339,72,78,34,80,75,431,86,90,93,76,86,436,88,80,94,83,91,314,80,34,77,42,81,335,75,26,83,78,73,82,80,23,29,28,21,6,3,6,3,3,1956,413,4,4,High,Medium,2,Normal (170-),84,79,79,87,27,57
,M. Arnautović ST,29,82,82,"Shanghai SIPG
2019 ~ 2021",184200,"192cm / 6'4""",83kg / 183lbs,Right,81,RM,0,"Jul 8, 2019",,€22M,€30K,€48.4M,387,78,78,74,78,79,394,84,79,72,74,85,375,79,83,69,78,66,388,84,67,78,84,75,365,84,44,83,77,77,81,130,43,48,39,64,14,15,10,10,15,2103,448,4,4,High,Medium,3,Normal (185+),81,79,77,82,47,82
,J. Henderson CDM CM,28,82,82,"Liverpool
2011 ~ 2020",183711,"182cm / 6'0""",80kg / 176lbs,Right,81,CDM,0,"Jun 9, 2011",,€18M,€120K,€33.3M,369,81,67,65,84,72,391,73,80,74,84,80,351,67,66,68,80,70,390,77,79,91,72,71,378,77,79,75,83,64,78,232,77,79,76,49,7,13,7,9,13,2160,449,3,3,Medium,High,2,Normal (170-185),66,70,83,75,77,78
,M. Parolo CDM CM,33,82,82,"Lazio
2014 ~ 2020",183498,"184cm / 6'0""",75kg / 165lbs,Right,81,CDM,0,"Jul 1, 2014",,€9M,€60K,€15.3M,371,70,70,75,80,76,359,75,67,55,83,79,357,68,69,67,82,71,415,87,77,88,77,86,365,80,80,82,78,45,78,240,78,80,82,44,13,9,6,7,9,2151,456,4,3,High,High,2,Lean (170-185),69,76,76,76,79,80
,V. Ćorluka CB,32,82,82,"Lokomotiv Moskva
2012 ~ 2020",181786,"192cm / 6'4""",84kg / 185lbs,Right,80,CB,0,"Jun 27, 2012",,€12.5M,€2K,€26.3M,301,68,44,83,68,38,333,67,66,60,67,73,294,49,65,57,77,46,361,64,81,80,86,50,309,81,77,45,57,49,78,244,79,83,82,56,15,9,12,14,6,1898,403,3,3,High,Medium,3,Normal (185+),58,49,65,67,81,83
,R. Fährmann GK,29,82,83,"Schalke 04
2011 ~ 2022",179783,"197cm / 6'6""",98kg / 216lbs,Right,81,GK,1,"Jul 1, 2011",,€17M,€40K,€30.2M,76,14,11,15,25,11,94,15,18,11,26,24,241,38,47,39,81,36,216,24,72,32,79,9,133,36,23,11,42,21,61,32,10,12,10,376,83,80,44,82,87,1168,419,1,1,Medium,Medium,2,Normal (185+),83,80,44,87,43,82
,O. Giroud ST,31,82,82,"Chelsea
2018 ~ 2020",178509,"193cm / 6'4""",92kg / 203lbs,Left,80,ST,0,"Jan 31, 2018",,€20M,€140K,€37M,398,64,83,90,79,82,346,70,70,65,58,83,287,43,50,57,83,54,393,85,84,62,88,74,361,76,42,83,77,83,79,94,37,37,20,49,12,15,11,6,5,1928,393,3,3,Medium,Medium,3,Normal (185+),47,82,71,72,42,79
,Juan Mata RW RM CAM,30,82,82,"Manchester United
2014 ~ 2021",178088,"170cm / 5'7""",61kg / 134lbs,Left,82,CAM,0,"Jan 25, 2014",,€21M,€150K,€39.9M,373,83,78,56,85,71,418,81,85,86,80,86,389,69,62,84,85,89,316,74,67,68,35,72,339,50,39,84,86,80,87,90,38,31,21,46,9,10,14,5,8,1971,392,3,4,Medium,Medium,3,Lean (170-),65,76,84,83,36,48
,Adán GK,31,82,82,"Atlético Madrid
2018 ~ 2020",178086,"190cm / 6'3""",92kg / 203lbs,Left,81,GK,0,"Jul 10, 2018",,€13.5M,€50K,€27.7M,95,12,11,23,34,15,93,12,11,12,43,15,293,56,54,55,77,51,217,25,71,32,77,12,139,41,20,11,42,25,63,52,20,14,18,407,80,84,78,83,82,1296,462,2,1,Medium,Medium,2,Normal (185+),80,84,78,82,55,83
,L. Bender CDM RB CM,29,82,82,"Bayer 04 Leverkusen
2009 ~ 2021",177457,"185cm / 6'1""",81kg / 179lbs,Right,81,CB,0,"Aug 18, 2009",,€17M,€80K,€28.9M,341,69,59,78,78,57,316,71,49,47,74,75,344,66,67,65,83,63,384,74,77,86,76,71,358,78,84,69,75,52,83,252,86,84,82,44,12,6,7,12,7,2039,438,3,2,High,High,3,Lean (185+),67,64,72,72,84,79
,D. Payet CAM LM,31,82,82,"Olympique Marseille
2017 ~ 2021",177388,"175cm / 5'9""",77kg / 170lbs,Right,81,CAM,0,"Jan 30, 2017",,€19.5M,€60K,€37.1M,383,87,77,59,84,76,413,83,86,78,80,86,375,73,72,77,73,80,349,80,48,70,72,79,330,57,37,77,85,74,81,107,32,36,39,61,11,15,9,14,12,2018,422,4,4,High,Low,3,Normal (170-185),72,78,84,83,38,67
,Naldo CB,35,82,82,"Monaco
2019 ~ 2020",171919,"198cm / 6'6""",91kg / 201lbs,Right,79,CB,0,"Jan 3, 2019",,€5M,€60K,€9.5M,326,45,57,90,74,60,323,60,52,76,68,67,280,56,61,46,81,36,352,90,43,61,82,76,326,74,80,53,59,60,84,245,83,82,80,60,14,10,14,8,14,1912,407,4,2,Medium,Medium,3,Lean (185+),59,68,63,61,83,73
,A. Guardado CM CDM LM,31,82,82,"Real Betis
2017 ~ 2020",171897,"169cm / 5'7""",67kg / 148lbs,Left,81,CM,0,"Jul 7, 2017",,€19M,€30K,€39.9M,348,75,64,55,85,69,409,81,78,81,84,85,395,74,69,82,82,88,363,72,74,83,60,74,371,72,74,70,85,70,76,223,74,75,74,48,7,10,10,11,10,2157,445,2,4,Medium,Medium,3,Lean (170-),71,68,82,83,72,69
,E. Garay CB,31,82,82,"Valencia
2016 ~ 2020",170481,"189cm / 6'2""",90kg / 198lbs,Right,80,CB,0,"Aug 31, 2016",,€15M,€40K,€31.5M,318,62,58,80,69,49,331,60,55,74,72,70,245,38,41,54,76,36,381,80,79,70,88,64,334,77,83,42,63,69,77,246,82,83,81,60,14,6,13,13,14,1915,394,3,2,Medium,Medium,3,Normal (185+),40,63,66,62,82,81
,Jardel CB,32,82,82,"Benfica
2011 ~ 2021",168530,"192cm / 6'4""",86kg / 190lbs,Right,81,CB,0,"Jan 1, 2011",,€12.5M,€15K,€25M,270,46,38,85,74,27,230,52,30,35,53,60,259,50,63,35,77,34,329,58,77,68,89,37,301,83,82,30,49,57,71,247,85,84,78,57,7,16,11,16,7,1693,373,2,2,Medium,High,2,Normal (185+),57,42,56,53,83,82
,E. Viviano GK,32,82,82,"SPAL
Jun 30, 2019 On loan",168354,"195cm / 6'5""",90kg / 198lbs,Left,81,GK,0,"Jul 1, 2018","Jun 30, 2019",€12.5M,€15K,€0,91,12,17,13,36,13,107,18,14,16,37,22,204,30,33,35,74,32,192,21,66,29,58,18,119,18,10,10,60,21,64,49,27,10,12,407,83,84,76,81,83,1169,439,2,1,Medium,Medium,2,Stocky (185+),83,84,76,83,32,81
,L. Koscielny CB,32,82,82,"Arsenal
2010 ~ 2020",165229,"186cm / 6'1""",75kg / 165lbs,Right,80,CB,0,"Jul 7, 2010",,€12.5M,€110K,€23.8M,276,52,32,81,76,35,269,62,22,49,70,66,333,65,66,65,76,61,316,54,78,62,75,47,318,86,84,41,56,51,75,246,80,83,83,51,13,11,9,11,7,1809,389,3,2,Medium,High,3,Lean (185+),66,41,62,64,82,74
,Ł. Fabiański GK,33,82,82,"West Ham United
2018 ~ 2021",164835,"190cm / 6'3""",83kg / 183lbs,Right,81,GK,0,"Jun 20, 2018",,€11M,€80K,€20.9M,75,14,13,11,20,17,98,14,18,12,32,22,268,50,47,52,75,44,192,14,68,25,65,20,148,43,16,15,52,22,63,39,14,12,13,398,80,83,70,81,84,1218,446,2,1,Medium,Medium,2,Normal (185+),80,83,70,84,48,81
,A. Consigli GK,31,82,82,"Sassuolo
2014 ~ 2022",163489,"189cm / 6'2""",82kg / 181lbs,Right,81,GK,0,"Sep 1, 2014",,€13.5M,€50K,€23M,80,10,10,10,31,19,90,10,15,15,27,23,254,48,34,57,75,40,205,24,80,31,51,19,103,11,15,10,46,21,63,46,10,17,19,402,82,83,72,82,83,1180,442,3,1,Medium,Medium,2,Lean (185+),82,83,72,83,40,82
,Cesc Fàbregas CM CDM,31,82,82,"Monaco
2019 ~ 2022",162895,"179cm / 5'10""",77kg / 170lbs,Right,79,CM,0,"Jan 11, 2019",,€19M,€90K,€36.1M,401,85,71,74,90,81,409,76,78,81,89,85,324,55,52,62,80,75,327,77,63,56,61,70,333,45,50,70,90,78,92,181,64,59,58,54,6,10,8,15,15,2029,408,3,3,High,Medium,4,Normal (170-),53,73,88,77,60,57
,L. Biglia CDM CM,32,82,82,"Milan
2017 ~ 2020",158963,"178cm / 5'10""",63kg / 139lbs,Right,80,CDM,0,"Jul 17, 2017",,€12.5M,€100K,€21.3M,342,74,50,54,86,78,393,80,71,76,82,84,364,65,65,76,80,78,354,77,62,75,65,75,367,83,82,50,80,72,80,232,80,78,74,52,14,12,7,12,7,2104,438,4,3,Medium,High,3,Normal (170-185),65,63,81,81,77,71
,H. Herrera CM,28,82,82,"Porto
2013 ~ 2019",156519,"183cm / 6'0""",72kg / 159lbs,Right,80,CDM,0,"Jul 1, 2013",,€22M,€20K,€44M,331,63,71,59,79,59,360,76,67,63,76,78,362,71,73,66,82,70,393,81,66,95,73,78,390,84,82,82,78,64,75,230,81,82,67,54,6,10,15,7,16,2120,454,4,3,High,High,3,Normal (170-185),72,74,74,76,78,80
,Aduriz ST,37,82,82,"Athletic Club
2012 ~ 2020",106231,"182cm / 6'0""",78kg / 172lbs,Right,81,ST,0,"Jul 1, 2012",,€6.5M,€30K,€16.8M,381,54,83,92,72,80,325,76,61,54,52,82,318,64,64,50,85,55,387,82,90,55,82,78,351,82,23,87,73,86,87,151,58,44,49,57,14,10,9,15,9,1970,410,3,3,High,Medium,3,Normal (185+),64,82,64,75,49,76
,Pepe Reina GK,35,82,82,"Milan
2018 ~ 2021",24630,"188cm / 6'2""",92kg / 203lbs,Right,81,GK,0,"Jul 2, 2018",,€5M,€50K,€8.5M,68,11,14,13,19,11,77,10,11,11,22,23,305,50,63,50,82,60,218,24,73,34,72,15,156,32,22,13,65,24,64,66,20,22,24,406,79,82,82,82,81,1296,463,3,1,Medium,Medium,3,Normal (185+),79,82,82,81,57,82
,David Neres RW CAM LW,21,81,87,"Ajax
2017 ~ 2023",236632,"175cm / 5'9""",66kg / 146lbs,Left,81,CAM,6,"Feb 1, 2017",,€24.5M,€20K,€39.2M,343,67,76,50,78,72,363,89,70,52,66,86,429,88,87,91,79,84,343,74,58,77,67,67,330,66,35,78,82,69,80,106,42,32,32,48,14,10,5,13,6,1962,427,3,5,Medium,Medium,2,Normal (170-185),87,73,73,88,37,69
,T. Ndombele CM CDM,21,81,89,"Olympique Lyonnais
2018 ~ 2023",235569,"181cm / 5'11""",76kg / 168lbs,Right,80,CM,8,"Jul 1, 2018",,€26M,€60K,€54.6M,325,67,59,56,84,59,382,88,67,63,79,85,409,84,76,83,80,86,364,80,63,78,78,65,366,81,73,70,82,60,87,208,66,73,69,46,8,10,13,8,7,2100,456,3,4,Medium,Medium,1,Normal (170-185),80,65,78,86,69,78
,H. Aouar CM,20,81,90,"Olympique Lyonnais
2016 ~ 2023",234906,"175cm / 5'9""",70kg / 154lbs,Right,81,CAM,9,"Jul 1, 2016",,€27M,€60K,€56.7M,353,68,74,59,84,68,384,84,78,59,79,84,400,79,79,81,79,82,336,64,61,79,61,71,361,70,68,76,84,63,82,196,69,64,63,48,14,6,11,7,10,2078,445,4,4,High,Medium,1,Lean (170-185),79,71,79,83,66,67
,M. Almirón CAM LW,24,81,85,"Newcastle United
2019 ~ 2024",230977,"174cm / 5'9""",63kg / 139lbs,Left,80,CAM,4,"Jan 31, 2019",,€23M,€50K,€45.4M,343,71,74,43,80,75,379,83,74,70,71,81,409,90,90,86,79,64,334,78,46,85,52,73,333,65,50,74,80,64,76,145,43,53,49,53,6,9,13,13,12,1996,433,2,4,High,High,1,Lean (170-185),90,74,76,82,48,63
,Laure Santeiro CAM LW,30,81,81,"Fluminense
2018 ~ 2021",230271,"171cm / 5'7""",63kg / 139lbs,Left,80,CAM,0,"Jan 1, 2018",,€17M,€40K,€32.3M,335,73,72,44,79,67,375,82,56,75,80,82,421,86,78,89,80,88,301,67,44,67,48,75,308,41,31,82,80,74,77,65,29,13,23,48,9,7,8,14,10,1853,391,5,4,Medium,Medium,1,Lean (170-185),82,72,77,83,26,51
,L. Bailey LM RM,20,81,89,"Bayer 04 Leverkusen
2017 ~ 2023",229906,"178cm / 5'10""",79kg / 174lbs,Left,82,LW,8,"Jan 31, 2017",,€26.5M,€50K,€50.4M,359,77,75,57,75,75,391,86,78,79,66,82,434,94,90,86,80,84,379,79,86,76,59,79,307,58,21,80,77,71,75,90,45,27,18,60,12,13,6,15,14,2020,425,4,4,High,Medium,1,Normal (170-185),92,77,75,84,33,64
,Nélson Semedo RB,24,81,86,"FC Barcelona
2017 ~ 2022",227928,"177cm / 5'10""",67kg / 148lbs,Right,81,RB,5,"Jul 14, 2017",,€20M,€120K,€42.5M,300,74,50,58,76,42,316,80,61,30,65,80,436,91,92,88,82,83,370,74,80,91,65,60,329,77,80,72,62,38,79,236,77,80,79,64,16,12,10,14,12,2051,450,3,4,Medium,High,2,Lean (170-185),92,57,68,81,77,75
,M. Marega ST RM,27,81,81,"Porto
2016 ~ 2021",227536,"186cm / 6'1""",83kg / 183lbs,Right,79,ST,0,"Jan 25, 2016",,€19M,€20K,€38M,374,65,82,80,68,79,279,65,58,37,52,67,370,87,88,67,78,50,416,86,74,92,90,74,338,89,26,84,68,71,74,113,51,34,28,56,14,7,13,11,11,1946,430,3,3,High,Medium,2,Stocky (185+),88,81,63,66,42,90
,W. Ndidi CDM CM,21,81,85,"Leicester City
2017 ~ 2024",226790,"183cm / 6'0""",74kg / 163lbs,Right,81,CB,4,"Jan 5, 2017",,€19.5M,€50K,€39.5M,316,50,50,76,74,66,336,74,58,58,70,76,359,73,73,67,79,67,408,81,90,92,75,70,358,85,84,67,67,55,74,252,84,85,83,54,13,14,7,7,13,2083,440,4,3,Medium,High,1,Lean (170-185),73,62,66,74,83,82
,Pablo Fornals CAM LM RM CM,22,81,87,"Villarreal
2017 ~ 2022",226456,"178cm / 5'10""",67kg / 148lbs,Right,80,CAM,6,"Jul 24, 2017",,€24.5M,€40K,€56.4M,356,74,77,50,83,72,383,81,70,70,80,82,366,71,66,77,76,76,361,77,59,77,67,81,361,69,74,77,86,55,73,219,72,74,73,54,9,11,12,7,15,2100,445,3,4,High,Medium,1,Normal (170-185),68,76,80,80,71,70
,S. Bergwijn LW RW,20,81,87,"PSV
2014 ~ 2023",225953,"178cm / 5'10""",78kg / 172lbs,Right,81,RW,6,"Jul 1, 2014",,€24.5M,€20K,€39.2M,347,74,76,55,80,62,372,87,77,66,57,85,420,88,89,79,75,89,388,80,72,81,81,74,296,44,34,78,79,61,76,109,52,31,26,64,11,14,12,14,13,1996,436,2,4,Medium,Medium,2,Stocky (170-185),89,75,74,85,40,73
,M. Acuña LW LB,26,81,81,"Sporting CP
2017 ~ 2023",224334,"172cm / 5'8""",69kg / 152lbs,Left,81,LM,0,"Jul 21, 2017",,€19M,€20K,€38M,362,87,66,63,78,68,413,87,87,78,76,85,404,79,75,84,80,86,410,83,69,90,84,84,397,88,76,77,82,74,88,233,78,80,75,62,8,14,13,13,14,2281,480,3,4,High,High,2,Stocky (170-185),77,74,81,86,76,86
,Rúben Neves CM,21,81,87,"Wolverhampton Wanderers
2017 ~ 2023",224293,"180cm / 5'11""",80kg / 176lbs,Right,80,CM,6,"Jul 8, 2017",,€24M,€60K,€50.4M,353,77,64,51,84,77,406,74,82,83,86,81,341,64,64,65,78,70,383,84,68,78,70,83,377,82,75,63,85,72,83,212,69,74,69,56,16,12,10,8,10,2128,439,4,3,Medium,Medium,2,Normal (170-185),64,73,83,75,70,74
,Dani Ceballos CM LM,21,81,88,"Real Madrid
2017 ~ 2023",222509,"179cm / 5'10""",70kg / 154lbs,Right,80,CAM,7,"Jul 14, 2017",,€24.5M,€120K,€56.3M,328,74,68,41,83,62,386,85,73,63,80,85,381,73,67,82,80,79,324,64,52,75,62,71,366,76,76,76,83,55,80,211,62,75,74,63,12,15,16,7,13,2059,436,3,4,High,Medium,1,Normal (170-185),70,67,79,84,68,68
,V. Lindelöf CB,23,81,87,"Manchester United
2017 ~ 2021",221660,"187cm / 6'2""",80kg / 176lbs,Right,80,CB,6,"Jul 1, 2017",,€21M,€100K,€44.1M,304,64,42,78,79,41,352,70,64,64,78,76,365,74,76,72,80,63,361,68,80,77,79,57,339,81,81,53,69,55,82,242,80,82,80,52,12,16,8,7,9,2015,430,4,3,Medium,High,2,Lean (185+),75,51,72,72,81,79
,D. van de Beek CAM CM,21,81,87,"Ajax
2013 ~ 2022",221363,"184cm / 6'0""",74kg / 163lbs,Right,80,CAM,6,"Dec 27, 2013",,€24.5M,€20K,€39.2M,366,67,79,59,83,78,376,78,77,62,75,84,359,66,73,72,80,68,394,79,70,88,77,80,371,76,74,85,81,55,85,206,72,70,64,51,7,12,8,10,14,2123,453,4,3,High,High,2,Normal (170-185),70,78,77,79,70,79
,T. Bakayoko CDM CM,23,81,86,"Milan
Jun 30, 2019 On loan",219809,"189cm / 6'2""",85kg / 187lbs,Right,80,CDM,5,"Jul 15, 2017","Jun 30, 2019",€20M,€80K,€0,277,55,37,71,78,36,316,76,51,37,75,77,335,67,69,64,78,57,367,72,76,83,86,50,347,87,82,60,73,45,68,239,73,84,82,61,11,15,11,14,10,1942,423,3,3,Medium,Medium,2,Lean (185+),68,48,69,74,79,85
,D. Djené CB,26,81,83,"Getafe
2017 ~ 2021",217940,"178cm / 5'10""",72kg / 159lbs,Right,80,CB,2,"Jul 24, 2017",,€18M,€30K,€39.2M,261,60,29,78,72,22,275,50,51,48,58,68,381,78,75,76,80,72,332,67,82,77,79,27,294,83,82,49,39,41,72,242,80,81,81,49,7,15,7,10,10,1834,393,4,2,Medium,High,1,Normal (170-185),76,37,59,61,81,79
,Morales CF ST LM,30,81,81,"Levante
2011 ~ 2021",216475,"180cm / 5'11""",70kg / 154lbs,Right,82,RM,0,"Jun 1, 2011",,€17M,€40K,€35.7M,353,79,80,54,76,64,392,87,82,72,68,83,416,88,90,78,78,82,360,76,62,82,60,80,347,58,58,80,75,76,83,162,63,54,45,64,14,13,13,16,8,2094,448,4,4,High,Medium,2,Lean (170-185),89,78,75,84,57,65
,M. Brozović CDM CM,25,81,83,"Inter
2016 ~ 2022",216352,"181cm / 5'11""",68kg / 150lbs,Right,81,CM,2,"Jul 1, 2016",,€18M,€60K,€32M,351,72,69,62,83,65,400,81,79,74,83,83,365,69,70,74,78,74,382,80,68,87,66,81,381,82,81,69,80,69,78,230,75,78,77,50,8,8,15,11,8,2159,454,4,3,High,High,2,Lean (170-185),70,73,80,80,76,75
,Williams ST RW,24,81,86,"Athletic Club
2012 ~ 2025",216201,"186cm / 6'1""",79kg / 174lbs,Right,80,RW,5,"Aug 1, 2012",,€24M,€30K,€52.2M,378,78,79,71,76,74,332,83,54,53,66,76,410,92,95,80,78,65,409,85,86,77,85,76,302,66,21,78,73,64,71,121,52,38,31,66,14,15,14,10,13,2018,444,2,4,High,High,2,Lean (185+),94,79,72,79,41,79
,Dani García CDM CM,28,81,81,"Athletic Club
2018 ~ 2022",216194,"180cm / 5'11""",80kg / 176lbs,Right,80,CDM,0,"Jul 2, 2018",,€14.5M,€30K,€30.5M,286,55,51,46,82,52,341,66,61,57,79,78,310,56,43,67,72,72,360,74,65,88,75,58,359,85,82,60,74,58,74,240,79,84,77,51,6,14,14,6,11,1947,407,3,3,Medium,High,2,Stocky (170-185),49,58,72,70,78,80
,G. Rulli GK,26,81,85,"Real Sociedad
2017 ~ 2022",215316,"189cm / 6'2""",84kg / 185lbs,Right,80,GK,4,"Jan 1, 2017",,€16M,€30K,€34.8M,87,12,15,12,32,16,91,14,19,20,23,15,286,54,48,58,76,50,221,24,65,42,73,17,141,26,21,12,58,24,61,45,15,13,17,398,83,77,77,75,86,1269,449,3,1,Medium,Medium,3,Lean (185+),83,77,77,86,51,75
,Á. Correa RM ST,23,81,87,"Atlético Madrid
2014 ~ 2024",214997,"171cm / 5'7""",68kg / 150lbs,Right,82,RW,6,"Dec 13, 2014",,€24.5M,€50K,€55.1M,376,74,82,67,74,79,386,87,82,65,65,87,421,87,82,87,82,83,350,80,50,74,63,83,301,41,48,79,78,55,74,155,58,53,44,56,13,10,9,8,16,2045,439,4,4,High,Medium,1,Lean (170-185),84,80,73,87,54,61
