Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,Gabriel Paulista CB RB,26,81,83,"Valencia
2017 ~ 2022",201305,"187cm / 6'2""",79kg / 174lbs,Right,80,CB,2,"Aug 18, 2017",,€18M,€40K,€39.2M,303,67,42,77,69,48,299,60,57,46,71,65,367,73,75,69,78,72,349,61,83,73,82,50,327,80,80,51,65,51,71,246,83,83,80,58,15,6,15,15,7,1949,414,2,2,Low,High,2,Lean (185+),74,49,66,64,82,79
,Nacho Fernández CB LB RB,27,81,83,"Real Madrid
2010 ~ 2021",200724,"180cm / 5'11""",76kg / 168lbs,Right,80,CB,2,"Aug 1, 2010",,€17.5M,€140K,€37.2M,297,70,32,80,77,38,282,55,55,37,61,74,352,72,80,60,72,68,320,54,81,79,78,28,290,74,81,37,53,45,73,246,81,82,83,51,12,7,10,15,7,1838,400,4,2,Medium,High,2,Normal (170-185),76,37,65,63,81,78
,J. Iličić CF CAM,29,81,81,"Atalanta
2017 ~ 2021",200647,"190cm / 6'3""",79kg / 174lbs,Left,81,CAM,0,"Jul 5, 2017",,€18M,€40K,€30.6M,376,78,78,58,82,80,405,83,77,84,74,87,346,68,72,70,80,56,343,87,33,68,68,87,344,58,46,80,82,78,80,84,26,32,26,52,13,13,8,12,6,1950,412,3,4,Medium,Medium,3,Lean (185+),70,82,80,81,35,64
,K. Volland ST RW LW,24,81,83,"Bayer 04 Leverkusen
2016 ~ 2021",200610,"179cm / 5'10""",81kg / 179lbs,Left,80,ST,2,"Jul 1, 2016",,€22.5M,€60K,€39.9M,384,78,81,67,81,77,382,79,79,76,67,81,394,78,77,73,82,84,413,85,77,88,82,81,357,78,45,81,81,72,80,100,17,50,33,43,8,7,9,7,12,2073,436,3,3,High,High,2,Stocky (170-185),77,81,78,79,39,82
,J. Cillessen GK,28,81,83,"FC Barcelona
2016 ~ 2021",199987,"185cm / 6'1""",83kg / 183lbs,Right,79,GK,2,"Aug 25, 2016",,€15M,€120K,€31.9M,105,17,10,12,47,19,97,12,10,10,33,32,279,54,50,48,77,50,228,35,71,40,67,15,142,25,25,11,60,21,56,41,18,12,11,394,79,83,74,81,77,1286,446,3,1,Medium,Medium,3,Normal (185+),79,83,74,77,52,81
,Allan CM,26,81,82,"Napoli
2015 ~ 2023",199914,"175cm / 5'9""",74kg / 163lbs,Right,82,CDM,1,"Jul 22, 2015",,€20.5M,€70K,€36.4M,332,70,67,59,80,56,347,79,65,49,76,78,405,81,76,82,84,82,369,70,69,94,74,62,382,85,86,79,79,53,77,241,76,85,80,44,13,13,5,5,8,2120,458,3,3,Medium,High,2,Normal (170-185),78,66,75,79,79,81
,F. Acerbi CB,29,81,81,"Sassuolo
2013 ~ 2022",199845,"192cm / 6'4""",88kg / 194lbs,Left,80,CB,0,"Jul 8, 2013",,€14M,€60K,€23.8M,248,25,37,77,70,39,315,55,62,56,75,67,276,65,60,33,83,35,370,75,68,83,84,60,306,73,82,20,59,72,85,250,83,84,83,53,11,9,9,13,11,1818,391,3,2,Medium,Medium,2,Normal (185+),62,50,58,57,83,81
,W. Ben Yedder ST CAM LM,26,81,81,"Sevilla
2016 ~ 2021",199451,"170cm / 5'7""",68kg / 150lbs,Right,82,CAM,0,"Jul 30, 2016",,€19.5M,€30K,€41M,384,73,86,74,75,76,390,85,80,76,66,83,427,85,85,91,80,86,358,78,85,69,57,69,336,55,44,87,76,74,84,75,28,21,26,42,6,13,9,7,7,2012,419,5,4,High,High,2,Normal (170-),85,80,74,85,34,61
,A. Oxlade-Chamberlain RM CM,23,81,85,"Liverpool
2017 ~ 2022",198784,"175cm / 5'9""",70kg / 154lbs,Right,80,RM,4,"Aug 31, 2017",,€23M,€100K,€45.4M,322,77,69,39,79,58,369,84,70,60,75,80,422,87,88,84,75,88,382,79,70,85,72,76,359,72,66,74,78,69,75,188,58,68,62,49,16,9,6,9,9,2091,455,4,4,High,High,2,Stocky (170-185),88,72,76,83,61,75
,Luis Alberto CF CAM LM,24,81,86,"Lazio
2016 ~ 2021",198706,"183cm / 6'0""",74kg / 163lbs,Right,83,CAM,5,"Aug 31, 2016",,€24M,€60K,€42.6M,365,76,79,49,87,74,423,86,84,81,86,86,388,78,74,79,83,74,351,77,54,76,67,77,275,29,28,75,87,56,72,67,24,25,18,43,6,8,6,12,11,1912,410,4,4,High,Medium,2,Lean (170-185),76,77,84,85,27,61
,Rodrigo ST RW LW CAM,26,81,82,"Valencia
2014 ~ 2022",198329,"182cm / 6'0""",77kg / 170lbs,Left,80,ST,1,"Dec 3, 2014",,€21M,€40K,€45.7M,385,72,80,80,75,78,368,81,82,67,58,80,417,89,92,81,80,75,384,81,78,80,71,74,323,60,31,81,74,77,77,107,26,41,40,46,7,13,10,11,5,2030,431,3,4,High,Medium,2,Lean (170-185),91,79,72,80,38,71
,Bartra CB RB,26,81,83,"Real Betis
2018 ~ 2023",198141,"184cm / 6'0""",73kg / 161lbs,Right,80,CB,2,"Jan 30, 2018",,€18M,€30K,€39.2M,312,55,55,82,77,43,336,70,66,45,77,78,377,77,75,73,81,71,346,64,86,66,68,62,353,79,86,61,75,52,76,244,82,83,79,58,10,15,13,12,8,2026,431,3,3,High,Medium,3,Lean (170-185),76,58,70,73,83,71
,S. Aurier RB,24,81,84,"Tottenham Hotspur
2017 ~ 2022",197853,"176cm / 5'9""",76kg / 168lbs,Right,80,RB,3,"Aug 31, 2017",,€18.5M,€80K,€35.6M,341,80,60,75,76,50,324,76,69,30,72,77,402,84,84,76,80,78,395,78,93,85,81,58,368,83,76,72,71,66,75,239,77,80,82,57,7,10,15,16,9,2126,459,3,3,High,High,2,Stocky (170-185),84,64,73,77,78,83
,S. Coates CB,26,81,82,"Sporting CP
2017 ~ 2022",197655,"196cm / 6'5""",92kg / 203lbs,Right,80,CB,1,"Jan 31, 2017",,€17.5M,€20K,€36.3M,265,17,40,80,73,55,267,65,47,19,73,63,252,50,64,33,74,31,326,62,62,79,93,30,328,82,80,49,50,67,74,245,76,84,85,73,16,13,15,16,13,1756,383,3,2,Medium,Medium,3,Normal (185+),58,45,53,60,81,86
,S. Verdi RW CAM,24,81,83,"Bologna
2016 ~ 2021",196889,"171cm / 5'7""",61kg / 134lbs,Left,81,CAM,2,"Jul 11, 2016",,€22M,€60K,€39.1M,347,82,67,42,82,74,410,84,82,82,76,86,436,90,86,92,78,90,335,81,51,78,48,77,310,48,36,76,82,68,78,128,20,48,60,53,12,10,7,15,9,2019,421,5,4,High,Medium,2,Lean (170-185),88,73,81,85,38,56
,A. Yarmolenko RW RM,27,81,81,"Borussia Dortmund
2017 ~ 2021",194794,"190cm / 6'3""",83kg / 183lbs,Left,81,CAM,0,"Aug 28, 2017",,€18.5M,€70K,€31.5M,380,82,77,69,78,74,404,87,83,75,75,84,381,76,78,77,81,69,390,78,68,81,81,82,356,75,54,78,78,71,74,80,36,21,23,39,9,5,6,5,14,2030,433,2,5,High,Medium,3,Normal (185+),77,78,78,84,37,79
,Neto GK,27,81,82,"Valencia
2017 ~ 2021",194404,"190cm / 6'3""",84kg / 185lbs,Right,80,GK,1,"Jul 7, 2017",,€14M,€30K,€30.5M,88,11,15,14,36,12,109,19,12,13,41,24,287,53,49,59,77,49,230,28,80,39,63,20,128,40,15,11,40,22,52,48,19,14,15,400,86,82,76,76,80,1290,451,2,1,Medium,Medium,2,Lean (185+),86,82,76,80,51,76
,D. Didavi CAM CM,27,81,81,"VfL Wolfsburg
2016 ~ 2021",193886,"180cm / 5'11""",78kg / 172lbs,Left,80,CAM,0,"Jul 1, 2016",,€18.5M,€70K,€31.5M,365,75,79,58,80,73,393,81,78,75,75,84,381,75,78,74,81,73,395,87,76,68,77,87,342,70,51,82,74,65,79,153,45,59,49,53,12,11,10,14,6,2082,441,3,3,Medium,Medium,2,Normal (170-185),77,81,77,81,52,73
,Y. Belhanda CAM LW,27,81,81,"Galatasaray
2017 ~ 2021",193738,"177cm / 5'10""",75kg / 165lbs,Right,80,CAM,0,"Jul 4, 2017",,€18.5M,€70K,€35.2M,369,79,75,67,79,69,404,86,78,78,79,83,393,77,73,87,79,77,375,78,74,79,63,81,374,75,66,74,79,80,72,158,49,54,55,64,15,16,11,6,16,2137,441,4,4,Medium,Medium,2,Normal (170-185),75,77,79,84,56,70
,G. Medel CDM CB,29,81,81,"Beşiktaş
2017 ~ 2020",193532,"171cm / 5'7""",65kg / 143lbs,Right,80,CDM,0,"Aug 11, 2017",,€14M,€60K,€26.6M,294,55,31,68,79,61,292,63,35,45,78,71,398,74,74,78,80,92,373,65,91,79,79,59,365,89,84,58,72,62,78,239,76,84,79,42,14,7,9,6,6,2003,422,4,2,Medium,High,3,Stocky (170-185),74,48,69,69,80,82
,Mário Fernandes RWB RM,26,81,81,"CSKA Moskva
2012 ~ 2022",193525,"187cm / 6'2""",80kg / 176lbs,Right,80,RWB,0,"Jul 1, 2012",,€15M,€50K,€24M,337,76,58,73,78,52,332,77,66,39,74,76,378,79,85,79,80,55,373,72,83,81,75,62,356,77,77,76,73,53,76,247,82,81,84,64,12,13,14,13,12,2087,450,3,2,High,High,2,Lean (185+),82,62,73,76,80,77
,J. Corona RM,24,81,84,"Porto
2015 ~ 2020",193165,"173cm / 5'8""",62kg / 137lbs,Right,81,CAM,3,"Aug 31, 2015",,€22.5M,€15K,€46.7M,367,73,76,67,76,75,395,91,85,67,68,84,425,87,79,90,82,87,317,66,72,74,39,66,315,45,45,80,77,68,85,100,29,40,31,50,11,6,10,14,9,1969,408,5,4,Medium,Low,3,Normal (170-185),83,72,74,88,40,51
,S. El Shaarawy LW RW,24,81,83,"Roma
2016 ~ 2020",190813,"178cm / 5'10""",72kg / 159lbs,Right,80,LW,2,"Jan 26, 2016",,€22M,€70K,€39.1M,356,74,78,51,74,79,373,84,83,63,57,86,412,86,87,85,72,82,332,74,60,70,54,74,308,54,36,78,73,67,72,80,25,30,25,21,5,3,5,5,3,1882,407,2,5,High,Medium,3,Lean (170-185),87,76,71,84,31,58
,Illarramendi CM CDM,27,81,81,"Real Sociedad
2015 ~ 2023",190584,"179cm / 5'10""",75kg / 165lbs,Right,80,CM,0,"Aug 26, 2015",,€18M,€40K,€37.8M,327,68,68,51,82,58,384,77,76,68,81,82,359,67,62,72,83,75,351,69,63,78,68,73,367,76,82,77,82,50,79,238,77,82,79,59,15,7,11,14,12,2085,437,3,3,Medium,High,2,Normal (170-185),64,68,78,78,77,72
,N. Clyne RB,26,81,82,"Liverpool
2015 ~ 2020",190456,"175cm / 5'9""",67kg / 148lbs,Right,80,RB,1,"Jul 1, 2015",,€17M,€110K,€33.6M,322,79,54,67,77,45,322,76,64,39,67,76,397,82,83,83,73,76,365,74,69,82,71,69,337,76,79,72,64,46,75,250,81,83,86,56,10,11,13,15,7,2049,447,2,3,High,Medium,2,Normal (170-185),83,61,71,77,80,75
,C. Smalling CB,27,81,82,"Manchester United
2010 ~ 2019",189881,"194cm / 6'4""",81kg / 179lbs,Right,80,CB,1,"Jul 1, 2010",,€17M,€120K,€32.7M,305,52,50,83,66,54,251,59,49,22,63,58,329,69,77,60,75,48,318,42,77,77,87,35,314,83,82,48,49,52,69,242,80,82,80,71,10,15,16,15,15,1830,398,3,2,Medium,High,3,Normal (185+),73,46,56,59,81,83
,Iborra CDM CM CAM,29,81,81,"Leicester City
2017 ~ 2021",189560,"190cm / 6'3""",91kg / 201lbs,Right,80,CDM,0,"Jul 6, 2017",,€14M,€80K,€26.6M,353,53,70,81,83,66,368,70,66,70,81,81,268,49,51,54,76,38,385,81,73,79,87,65,385,78,81,77,76,73,76,235,79,82,74,54,14,11,6,15,8,2048,429,4,2,Medium,Medium,2,Normal (185+),50,72,74,70,80,83
,J. Wilshere CM CAM CDM,25,81,83,"Arsenal
2009 ~ 2018",189461,"172cm / 5'8""",68kg / 150lbs,Left,80,CAM,2,"Jan 5, 2009",,€21.5M,€110K,€42.5M,343,73,64,58,84,64,398,82,80,72,80,84,389,75,69,80,80,85,358,75,67,77,66,73,371,82,61,80,83,65,80,191,61,65,65,56,6,15,15,9,11,2106,437,2,3,Medium,Medium,3,Normal (170-),72,69,80,82,62,72
,S. Rudy CM CDM RB,27,81,81,"FC Bayern München
2017 ~ 2020",189251,"180cm / 5'11""",74kg / 163lbs,Right,80,CM,0,"Jul 1, 2017",,€18M,€100K,€29.7M,345,73,63,59,84,66,404,78,82,79,81,84,371,71,65,78,84,73,353,73,65,77,64,74,366,58,84,72,81,71,81,222,72,76,74,56,13,8,13,12,10,2117,437,3,3,Medium,Medium,2,Lean (170-185),68,68,80,80,75,66
,R. Bürki GK,26,81,84,"Borussia Dortmund
2015 ~ 2021",189117,"187cm / 6'2""",85kg / 187lbs,Right,80,GK,3,"Jul 1, 2015",,€15.5M,€50K,€27.5M,90,15,8,17,37,13,88,16,13,12,24,23,279,44,54,51,78,52,220,22,74,36,74,14,133,35,18,10,50,20,58,43,14,13,16,397,86,78,72,76,85,1250,447,2,1,Medium,Medium,3,Normal (185+),86,78,72,85,50,76
,M. Lanzini CAM CM LM,24,81,86,"West Ham United
2016 ~ 2020",188988,"167cm / 5'6""",59kg / 130lbs,Right,80,CAM,5,"Jul 1, 2016",,€24M,€90K,€47.4M,341,74,70,56,80,61,403,87,76,76,78,86,413,85,79,88,73,88,348,75,76,78,45,74,294,47,23,72,79,73,75,81,20,36,25,51,14,9,6,7,15,1931,403,3,4,Medium,Medium,2,Normal (170-),82,72,78,86,30,55
,V. Wanyama CDM CM,26,81,84,"Tottenham Hotspur
2016 ~ 2021",188942,"184cm / 6'0""",87kg / 192lbs,Right,82,CB,3,"Jul 1, 2016",,€18.5M,€90K,€35.6M,334,62,61,73,78,60,339,74,62,57,70,76,347,60,68,71,82,66,399,79,81,86,93,60,369,90,84,63,67,65,76,243,79,86,78,59,6,14,10,13,16,2090,444,3,2,Medium,High,2,Stocky (170-185),64,65,70,74,81,90
,R. Boudebouz CAM RM ST,27,81,81,"Real Betis
2017 ~ 2021",188388,"177cm / 5'10""",74kg / 163lbs,Left,80,CAM,0,"Aug 9, 2017",,€18.5M,€30K,€38.9M,361,82,78,45,83,73,405,82,83,82,77,81,384,77,76,79,74,78,347,79,61,69,61,77,342,58,32,75,87,90,79,92,27,35,30,62,10,12,16,10,14,1993,413,4,4,High,Medium,2,Lean (170-185),76,78,83,81,33,62
,Camacho CDM CM CB,27,81,82,"VfL Wolfsburg
2017 ~ 2021",188005,"183cm / 6'0""",75kg / 165lbs,Right,80,CDM,1,"Jul 8, 2017",,€17M,€70K,€30.2M,324,50,58,83,81,52,334,64,62,59,74,75,341,64,59,71,84,63,375,76,85,83,77,54,364,86,85,66,79,48,76,231,75,82,74,55,9,13,15,8,10,2024,422,3,2,Medium,High,2,Lean (170-185),61,60,71,69,80,81
,F. Smolov ST,27,81,81,"Krasnodar
2015 ~ 2019",187491,"187cm / 6'2""",80kg / 176lbs,Right,80,ST,0,"Jul 1, 2015",,€19M,€60K,€28.5M,366,56,84,70,77,79,364,77,78,69,62,78,389,89,85,75,74,66,377,80,67,74,75,81,332,67,32,84,75,74,73,78,26,28,24,66,16,9,16,15,10,1972,420,4,3,High,Medium,1,Lean (185+),87,82,70,76,32,73
,L. Stindl CF,28,81,81,"Borussia Mönchengladbach
2015 ~ 2021",187072,"181cm / 5'11""",80kg / 176lbs,Right,81,CAM,0,"Jul 1, 2015",,€18.5M,€50K,€31.5M,388,76,79,64,83,86,378,78,79,69,69,83,376,74,69,71,84,78,395,84,73,82,70,86,393,74,70,86,83,80,83,174,63,61,50,53,7,10,13,11,12,2157,448,4,3,Medium,Medium,2,Normal (170-185),71,82,79,79,63,74
,A. Kolarov LB CB,31,81,81,"Roma
2017 ~ 2020",185103,"187cm / 6'2""",83kg / 183lbs,Left,81,LB,0,"Jul 22, 2017",,€11.5M,€70K,€19.6M,366,90,55,80,77,64,403,79,85,86,77,76,352,74,73,63,84,58,418,91,81,85,78,83,391,85,80,75,77,74,87,240,77,82,81,61,16,15,8,16,6,2231,460,3,2,High,Medium,2,Normal (185+),73,70,80,76,80,81
,G. Sigurðsson LM CAM LW,27,81,81,"Everton
2017 ~ 2022",184484,"186cm / 6'1""",77kg / 170lbs,Right,80,CAM,0,"Aug 16, 2017",,€18.5M,€120K,€35.2M,384,86,79,60,84,75,418,80,87,89,78,84,336,62,66,71,76,61,393,82,70,85,71,85,355,57,54,78,83,83,81,166,55,56,55,58,13,8,10,15,12,2110,436,4,3,High,Medium,3,Normal (185+),64,81,84,79,56,72
,M. Arnautović ST LM RM,28,81,81,"West Ham United
2017 ~ 2022",184200,"192cm / 6'4""",83kg / 183lbs,Right,80,RM,0,"Jul 23, 2017",,€18.5M,€120K,€35.2M,390,81,78,74,78,79,392,82,79,74,74,83,375,79,83,73,77,63,386,81,68,80,84,73,363,84,44,81,77,77,80,124,40,48,36,64,14,15,10,10,15,2094,445,4,4,High,Medium,3,Normal (185+),81,78,78,80,46,82
,D. Perotti LW CF,28,81,81,"Roma
2016 ~ 2021",183900,"179cm / 5'10""",70kg / 154lbs,Right,81,CAM,0,"Jan 1, 2016",,€18M,€80K,€30.6M,344,79,66,57,82,60,381,88,72,64,69,88,406,86,78,83,80,79,343,73,64,75,60,71,339,51,36,78,84,90,81,77,24,31,22,41,5,8,14,6,8,1931,411,4,4,Medium,Medium,3,Lean (170-185),82,70,78,87,32,62
,J. Henderson CDM CM,27,81,83,"Liverpool
2011 ~ 2020",183711,"182cm / 6'0""",80kg / 176lbs,Right,81,CM,2,"Jun 9, 2011",,€17.5M,€110K,€34.6M,370,81,67,65,85,72,391,74,80,74,83,80,367,73,71,73,79,71,394,75,81,91,76,71,378,77,79,76,82,64,78,227,73,78,76,49,7,13,7,9,13,2176,456,3,3,High,High,2,Normal (170-185),72,70,83,76,75,80
,M. Parolo CM CDM,32,81,81,"Lazio
2014 ~ 2020",183498,"184cm / 6'0""",75kg / 165lbs,Right,80,CM,0,"Jul 1, 2014",,€13.5M,€60K,€23M,371,70,70,75,80,76,359,75,67,55,83,79,362,68,74,67,82,71,416,87,77,88,78,86,365,80,80,82,78,45,78,233,71,80,82,44,13,9,6,7,9,2150,457,4,3,High,High,2,Lean (170-185),71,76,76,76,77,81
,A. Rami CB,31,81,81,"Olympique Marseille
2017 ~ 2021",183280,"190cm / 6'3""",90kg / 198lbs,Right,79,CB,0,"Jul 13, 2017",,€12M,€40K,€22.8M,269,36,45,77,66,45,290,56,43,55,68,68,307,57,67,54,75,54,372,77,76,70,91,58,279,83,83,24,41,48,77,238,78,81,79,21,5,3,5,5,3,1776,393,3,3,High,High,3,Normal (185+),63,53,54,60,80,83
,F. Muslera GK,31,81,81,"Galatasaray
2011 ~ 2021",182494,"190cm / 6'3""",84kg / 185lbs,Right,79,GK,0,"Aug 11, 2011",,€11M,€50K,€20.9M,91,15,10,12,44,10,119,25,14,10,47,23,328,60,62,68,76,62,232,25,84,45,68,10,150,32,23,13,58,24,63,49,17,16,16,395,81,75,75,81,83,1364,456,2,1,Medium,Medium,3,Normal (185+),81,75,75,83,61,81
,Marcelo CB,30,81,81,"Olympique Lyonnais
2017 ~ 2021",180334,"191cm / 6'3""",85kg / 187lbs,Right,80,CB,0,"Jul 17, 2017",,€13M,€70K,€24.7M,280,36,45,83,74,42,279,59,39,41,75,65,291,59,62,49,74,47,365,76,81,88,90,30,317,82,80,39,65,51,73,238,82,81,75,62,16,15,10,7,14,1832,398,2,2,Low,Medium,2,Normal (185+),61,48,61,60,81,87
,S. Coleman RB RWB,28,81,81,"Everton
2009 ~ 2022",180216,"177cm / 5'10""",67kg / 148lbs,Right,80,RB,0,"Feb 4, 2009",,€14M,€110K,€26.6M,354,81,62,69,78,64,303,78,42,35,70,78,389,80,78,76,81,74,365,75,72,79,73,66,358,78,80,75,70,55,78,248,82,84,82,50,5,15,10,13,7,2067,451,3,3,High,High,2,Normal (170-185),79,66,72,78,81,75
,Beñat CM,30,81,81,"Athletic Club
2013 ~ 2020",177600,"177cm / 5'10""",76kg / 168lbs,Right,80,CM,0,"Jun 26, 2013",,€16.5M,€30K,€34.7M,340,80,69,47,83,61,404,73,83,84,84,80,340,65,52,71,78,74,376,87,59,79,70,81,380,79,70,78,84,69,73,198,59,74,65,59,16,10,14,6,13,2097,430,3,2,Medium,Medium,2,Normal (170-185),58,75,83,75,65,74
,M. Valbuena LW LM CAM,32,81,81,"Fenerbahçe
2017 ~ 2019",177326,"167cm / 5'6""",63kg / 139lbs,Right,80,CAM,0,"Jun 17, 2017",,€14M,€90K,€26.6M,364,82,74,50,82,76,401,83,82,77,77,82,416,81,79,86,77,93,321,75,60,73,34,79,307,52,34,76,77,68,64,81,21,26,34,48,14,12,8,6,8,1938,396,3,4,High,Medium,3,Normal (170-),80,75,80,83,29,49
,K. Boateng CM ST CAM LM,30,81,81,"Eintracht Frankfurt
2017 ~ 2020",173909,"186cm / 6'1""",86kg / 190lbs,Right,79,CM,0,"Aug 18, 2017",,€16.5M,€40K,€28.1M,391,75,77,74,82,83,393,79,81,71,78,84,362,71,67,77,79,68,391,84,79,68,82,78,376,83,71,79,76,67,82,221,69,78,74,54,6,11,15,16,6,2188,458,4,4,High,Medium,3,Normal (185+),69,79,78,80,73,79
,Marcano CB,30,81,81,"Porto
2014 ~ 2018",173521,"187cm / 6'2""",77kg / 170lbs,Left,80,CB,0,"Aug 11, 2014",,€13M,€15K,€26M,283,49,43,83,74,34,262,54,39,37,67,65,328,67,69,58,78,56,353,65,90,79,77,42,287,82,82,30,48,45,72,239,80,82,77,61,8,16,7,14,16,1813,392,3,2,Medium,Medium,3,Normal (185+),68,46,59,59,81,79
,A. Candreva RM,30,81,81,"Inter
2016 ~ 2020",173221,"180cm / 5'11""",70kg / 154lbs,Right,80,RM,0,"Aug 3, 2016",,€17M,€70K,€28.9M,364,83,74,55,77,75,381,82,74,71,70,84,386,77,81,74,78,76,363,87,35,86,70,85,364,66,59,79,77,83,73,162,54,58,50,46,10,4,14,4,14,2066,444,4,3,Medium,Medium,3,Normal (170-185),79,80,77,81,56,71
,D. Criscito LB CB,30,81,81,"Zenit
2011 ~ 2018",173208,"183cm / 6'0""",75kg / 165lbs,Left,80,LB,0,"Jul 1, 2011",,€13M,€70K,€19.5M,349,82,56,69,80,62,364,72,72,66,81,73,366,78,77,68,78,65,370,68,80,90,73,59,369,79,77,68,75,70,75,243,78,82,83,57,13,10,16,9,9,2118,446,3,2,High,Medium,2,Normal (170-185),77,61,78,72,79,79
,D. Astori CB,30,81,81,"Fiorentina
2016 ~ 2022",173198,"188cm / 6'2""",80kg / 176lbs,Left,80,CB,0,"Jul 1, 2016",,€13M,€70K,€22.1M,231,34,25,77,68,27,240,56,33,17,68,66,320,66,69,57,80,48,330,65,80,69,80,36,265,77,86,29,46,27,74,250,85,85,80,20,4,4,4,4,4,1656,378,3,2,Low,High,2,Lean (185+),68,36,53,60,84,77
,D. Wass CM RM RB,28,81,81,"Celta de Vigo
2015 ~ 2019",172522,"181cm / 5'11""",74kg / 163lbs,Right,80,CM,0,"Jul 1, 2015",,€17.5M,€30K,€36.8M,372,78,72,67,84,71,406,80,83,85,77,81,379,76,78,80,82,63,377,86,59,90,70,72,359,62,75,76,82,64,73,198,61,69,68,56,11,9,10,13,13,2147,454,3,3,High,Medium,2,Normal (170-185),77,75,81,80,68,73
,A. Guardado CM CDM,30,81,81,"Real Betis
2017 ~ 2020",171897,"169cm / 5'7""",67kg / 148lbs,Left,80,CM,0,"Jul 7, 2017",,€16.5M,€30K,€34.7M,340,73,58,55,85,69,406,80,78,81,83,84,403,76,76,82,81,88,359,74,74,84,57,70,362,72,70,67,83,70,76,204,60,72,72,48,7,10,10,11,10,2122,438,2,3,Medium,Medium,3,Lean (170-),76,65,81,82,66,68
,D. Sturridge ST,27,81,81,"West Bromwich Albion
Jun 30, 2018 On loan",171833,"180cm / 5'11""",76kg / 168lbs,Left,79,CF,0,"Jan 2, 2013","Jun 30, 2018",€19M,€90K,€0,361,62,83,71,72,73,353,80,62,68,62,81,371,74,78,75,80,64,367,83,72,64,68,80,313,60,22,82,74,75,81,51,15,24,12,49,7,15,9,5,13,1865,394,2,4,Medium,Low,3,Normal (185+),76,81,68,79,24,66
,D. Rose LB LWB,26,81,81,"Tottenham Hotspur
2007 ~ 2021",169595,"174cm / 5'9""",76kg / 168lbs,Left,80,LWB,0,"Jul 1, 2007",,€15M,€90K,€27.8M,340,81,57,62,76,64,342,79,64,57,66,76,390,80,80,72,82,76,369,72,75,79,74,69,366,87,81,68,73,57,75,248,81,83,84,55,10,11,8,13,13,2110,451,3,3,Medium,High,3,Normal (170-185),80,63,73,77,80,78
,M. Škrtel CB,32,81,81,"Fenerbahçe
2016 ~ 2019",166706,"191cm / 6'3""",81kg / 179lbs,Right,79,CB,0,"Jul 15, 2016",,€10M,€70K,€19M,268,39,35,83,68,43,230,46,33,27,67,57,296,54,65,52,73,52,317,46,75,76,85,35,262,82,80,33,28,39,71,242,80,82,80,44,15,5,7,6,11,1659,363,2,2,Medium,High,3,Normal (185+),60,38,50,52,81,82
,T. Heaton GK,31,81,81,"Burnley
2013 ~ 2020",163264,"187cm / 6'2""",92kg / 203lbs,Right,80,GK,0,"Jul 1, 2013",,€11M,€50K,€20.9M,89,17,12,16,32,12,110,17,15,13,37,28,289,56,53,54,74,52,205,14,73,40,66,12,137,31,24,12,46,24,56,43,15,15,13,398,80,79,76,80,83,1271,452,3,1,Medium,Medium,2,Normal (185+),80,79,76,83,54,80
"FIFA 18 Sep 12, 2018Joined Dec 10, 2004  Jul 1, 2003",L. Perrin CB,31,81,81,"Saint-Étienne
2003 ~ 2020",159147,"181cm / 5'11""",80kg / 176lbs,Right,80,CB,0,"Jul 1, 2003",,€12M,€40K,€22.8M,319,65,55,81,74,44,322,62,59,51,77,73,336,62,63,63,76,72,360,65,81,75,78,61,349,77,83,58,63,68,80,250,84,84,82,50,6,7,12,11,14,1986,417,3,2,Medium,Medium,2,Normal (170-185),63,58,69,67,83,77
,Manuel Fernandes CAM CM,31,81,81,"Lokomotiv Moskva
2014 ~ 2019",157960,"176cm / 5'9""",75kg / 165lbs,Right,80,CAM,0,"Jul 1, 2014",,€15.5M,€50K,€23.3M,358,79,71,59,80,69,397,85,79,70,80,83,393,83,76,82,76,76,386,83,74,76,71,82,365,68,68,75,81,73,77,199,62,69,68,61,14,14,9,16,8,2159,455,4,4,High,Medium,2,Normal (170-185),79,76,79,83,66,72
,A. Gignac ST,31,81,81,"Tigres UANL
2015 ~ 2019",153244,"187cm / 6'2""",89kg / 196lbs,Right,79,ST,0,"Jun 18, 2015",,€16M,€80K,€25.6M,388,72,86,78,72,80,363,75,77,70,68,73,346,74,71,66,76,59,395,84,70,72,89,80,362,80,51,81,72,78,80,86,22,41,23,61,10,15,14,11,11,2001,421,3,3,Medium,Medium,3,Stocky (185+),72,83,72,73,39,82
