Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,R. Lukaku ST,29,84,84,"Inter
Jun 30, 2023 On loan",192505,"191cm / 6'3""",94kg / 207lbs,Left,84,ST,0,"Aug 12, 2021","Jun 30, 2023",€42M,€170K,€0,399,73,86,83,78,79,374,82,78,66,70,78,351,72,86,59,82,52,398,87,74,67,95,75,346,71,27,85,75,88,82.0,101,30,41,30,54,8,15,14,7,10,2023,436,4,3,Medium,Low,4,Unique,80,84,75,77,38,82
,R. Varane CB,29,85,85,"Manchester United
2021 ~ 2025",201535,"191cm / 6'3""",81kg / 179lbs,Right,85,CB,0,"Jul 27, 2021",,€45M,€170K,€85.5M,293,42,46,85,78,42,312,61,46,52,77,76,346,77,83,62,85,39,338,52,80,65,88,53,320,78,85,55,59,43,82.0,258,88,87,83,50,11,11,9,5,14,1917,426,4,2,Medium,High,3,Unique,80,49,64,67,86,80
,H. Kane ST,28,89,89,"Tottenham Hotspur
2010 ~ 2024",202126,"188cm / 6'2""",89kg / 196lbs,Right,89,ST,0,"Jul 28, 2010",,€105.5M,€240K,€200.5M,431,80,93,87,84,87,402,83,82,65,86,86,368,67,70,66,92,73,423,92,79,83,83,86,395,80,42,94,87,92,92.0,124,50,36,38,54,8,10,11,14,11,2197,455,5,3,High,High,4,Unique,69,91,83,83,47,82
,Adama Traoré RW RM ST,26,77,77,"Wolverhampton Wanderers
2018 ~ 2023",213956,"178cm / 5'10""",86kg / 190lbs,Right,77,RW,0,"Aug 8, 2018",,€11.5M,€77K,€21.9M,303,75,64,40,72,52,337,89,72,42,54,80,428,95,95,80,70,88,391,79,85,75,89,63,296,76,41,65,67,47,73.0,113,37,41,35,52,13,9,11,12,7,1920,433,2,4,High,Low,1,Unique,95,65,67,84,39,83
,A. Meret GK,25,81,84,"Napoli
2019 ~ 2024",225116,"190cm / 6'3""",83kg / 183lbs,Left,81,GK,3,"Jul 1, 2019",,€26.5M,€44K,€47M,101,15,17,19,30,20,107,16,20,21,25,25,248,41,48,37,74,48,233,54,68,29,65,17,110,22,22,20,25,21,67.0,43,10,21,12,396,80,78,72,82,84,1238,440,3,1,Medium,Medium,2,Lean (185+),80,78,72,84,44,82
,S. Bergwijn LW RW,24,80,83,"Ajax
2022 ~ 2027",225953,"178cm / 5'10""",78kg / 172lbs,Right,82,CAM,3,"Jul 8, 2022",,€29M,€21K,€42.8M,366,76,76,60,78,76,372,83,79,65,64,81,418,87,85,79,78,89,382,84,69,73,76,80,313,54,34,78,79,68,77.0,120,52,36,32,64,11,14,12,14,13,2035,434,2,4,High,Medium,3,Stocky (170-185),86,78,75,82,42,71
,G. Scamacca ST,23,78,84,"West Ham United
2022 ~ 2027",226710,"195cm / 6'5""",85kg / 187lbs,Right,80,ST,6,"Jul 26, 2022",,€22.5M,€63K,€47.3M,359,44,80,82,74,79,358,74,69,68,68,79,347,65,75,63,76,68,386,81,82,65,85,73,300,55,26,81,70,68,78.0,88,40,28,20,52,12,10,11,7,12,1890,399,3,4,Medium,Medium,2,Normal (185+),71,78,66,74,36,74
,A. Onana GK,26,83,85,"Inter
2022 ~ 2027",226753,"190cm / 6'3""",93kg / 205lbs,Right,83,GK,2,"Jul 1, 2022",,€34M,€65K,€58.7M,103,15,12,20,43,13,164,26,30,17,53,38,322,62,60,66,81,53,276,65,77,38,79,17,149,32,15,11,64,27,64.0,44,12,18,14,413,81,81,86,82,83,1471,474,3,1,Medium,Medium,3,Stocky (185+),81,81,86,83,61,82
,W. Ndidi CDM CM,25,81,82,"Leicester City
2017 ~ 2024",226790,"183cm / 6'0""",74kg / 163lbs,Right,82,CB,1,"Jan 5, 2017",,€27.5M,€82K,€54.3M,313,53,50,68,76,66,333,65,60,60,73,75,345,64,69,65,81,66,402,80,89,87,79,67,344,85,83,64,56,56,76.0,251,84,86,81,54,13,14,7,7,13,2042,428,4,3,Medium,High,1,Lean (170-185),67,61,65,69,83,83
,B. Pavard CB RB,26,81,83,"FC Bayern München
2019 ~ 2024",226851,"186cm / 6'1""",81kg / 179lbs,Right,83,CB,2,"Jul 1, 2019",,€28M,€63K,€48.3M,359,74,48,84,77,76,331,68,63,51,74,75,353,68,72,66,81,66,385,77,86,78,78,66,331,74,82,58,66,51,77.0,248,81,86,81,53,9,7,15,7,15,2060,433,3,3,Medium,Medium,3,Normal (185+),70,59,72,71,83,78
,F. Mendy LB,27,83,84,"Real Madrid
2019 ~ 2025",228618,"180cm / 5'11""",73kg / 161lbs,Left,83,LB,1,"Jul 1, 2019",,€38M,€170K,€80.8M,345,78,63,72,82,50,349,77,72,45,79,76,425,91,92,81,82,79,385,69,79,90,83,64,365,82,79,80,75,49,78.0,238,77,81,80,51,7,16,9,10,9,2158,473,5,4,High,High,1,Unique,92,64,77,78,78,84
,22 M. Lemos CB CDM,25,67,69,"Beerschot
Jun 30, 2022 On loan",229270,"187cm / 6'2""",85kg / 187lbs,Right,69,CB,2,"Aug 26, 2020","Jun 30, 2022",€1.1M,€13K,€0,262,50,51,64,67,30,311,68,32,70,71,70,304,57,62,67,64,54,342,69,82,57,77,57,268,70,63,43,51,41,68.0,195,62,68,65,51,10,6,7,15,13,1733,377,3,2,Medium,Medium,1,Normal (185+),60,54,59,68,65,71
,C. Nkunku CF CAM ST,24,86,89,"RB Leipzig
2019 ~ 2024",232411,"175cm / 5'9""",73kg / 161lbs,Right,88,CAM,3,"Jul 18, 2019",,€94M,€90K,€166.9M,383,81,86,61,85,70,419,89,82,80,80,88,429,81,85,88,85,90,358,79,59,78,64,78,360,59,64,86,84,67,81.0,180,62,64,54,43,5,6,10,15,7,2172,463,3,5,Medium,Medium,3,Normal (170-185),83,81,83,88,62,66
,J. Sancho LW RW LM,22,83,87,"Manchester United
2021 ~ 2026",233049,"180cm / 5'11""",76kg / 168lbs,Right,85,CAM,4,"Jul 23, 2021",,€53M,€140K,€104.7M,357,78,76,38,85,80,392,89,84,65,68,86,414,81,76,89,79,89,288,65,49,66,48,60,305,30,36,81,84,74,85.0,92,30,34,28,52,7,11,10,11,13,1900,398,3,5,Medium,Medium,3,Unique,78,71,80,87,33,49
,D. Dumfries RWB RM,26,81,83,"Inter
2021 ~ 2025",233096,"188cm / 6'2""",80kg / 176lbs,Right,82,RWB,2,"Aug 15, 2021",,€29.5M,€68K,€50.9M,342,77,67,84,76,38,323,72,69,35,71,76,375,78,87,69,81,60,393,68,90,92,89,54,344,83,78,76,59,48,74.0,232,76,79,77,54,10,10,7,13,14,2063,456,3,2,High,Medium,3,Normal (185+),83,63,70,73,78,89
,P. Schick ST,26,83,84,"Bayer 04 Leverkusen
2020 ~ 2027",234236,"191cm / 6'3""",86kg / 190lbs,Left,83,ST,1,"Sep 8, 2020",,€43.5M,€80K,€77.2M,389,64,82,85,78,80,365,83,78,56,64,84,390,74,84,83,82,67,389,82,75,69,83,80,310,65,25,85,74,61,84.0,87,44,24,19,57,11,15,8,9,14,1987,427,3,4,Medium,Medium,3,Normal (185+),80,81,71,83,36,76
,M. Kean ST LW,22,78,86,"Juventus
Jun 30, 2023 On loan",236610,"182cm / 6'0""",72kg / 159lbs,Right,80,ST,8,"Aug 4, 2019","Jun 30, 2023",€32M,€41K,€0,344,48,77,79,68,72,311,77,69,44,46,75,404,85,89,79,72,79,393,84,83,79,81,66,295,60,31,81,58,65,72.0,106,40,36,30,47,13,8,10,7,9,1900,413,3,3,High,Medium,2,Normal (170-185),87,76,58,76,40,76
,B. Kamara CDM CM,22,80,86,"Aston Villa
2022 ~ 2027",236987,"184cm / 6'0""",68kg / 150lbs,Right,81,CDM,6,"Jul 1, 2022",,€31M,€69K,€65.1M,290,64,47,72,79,28,331,71,59,47,77,77,348,69,70,68,75,66,369,67,79,82,78,63,349,78,84,52,72,63,84.0,241,79,82,80,45,8,12,8,6,11,1973,428,3,3,Low,Medium,2,Lean (170-185),70,54,72,73,80,79
,J. Willock CM,22,77,84,"Newcastle United
2021 ~ 2027",237329,"179cm / 5'10""",71kg / 157lbs,Right,80,CM,7,"Aug 13, 2021",,€21.5M,€66K,€45.2M,355,66,74,70,79,66,343,81,67,46,70,79,394,80,82,79,79,74,359,75,67,83,66,68,364,70,76,79,77,62,77.0,205,68,75,62,46,11,6,12,8,9,2066,447,3,3,High,High,1,Lean (170-185),81,72,72,80,71,71
,K. Danso CB,23,78,83,"Lens
2021 ~ 2026",237985,"190cm / 6'3""",85kg / 187lbs,Right,80,CB,5,"Aug 9, 2021",,€19M,€27K,€37.5M,244,39,26,82,66,31,240,53,35,31,55,66,331,69,88,57,69,48,304,49,82,58,90,25,271,82,72,33,42,42,69.0,233,74,82,77,57,12,13,6,11,15,1680,378,3,2,Medium,High,1,Normal (185+),79,32,51,59,77,80
,L. Martínez CB,24,83,88,"Manchester United
2022 ~ 2027",239301,"178cm / 5'10""",77kg / 170lbs,Left,85,CDM,5,"Jul 27, 2022",,€49.5M,€115K,€97.8M,340,75,52,75,82,56,361,76,68,55,83,79,389,77,72,76,83,81,389,73,91,81,80,64,367,91,84,62,75,55,86.0,254,85,85,84,55,6,14,13,14,8,2155,455,3,3,Medium,High,2,Normal (170-185),74,59,77,78,84,83
,A. Gouiri ST LM,22,79,86,"Rennes
2022 ~ 2027",240753,"181cm / 5'11""",83kg / 183lbs,Right,81,CAM,7,"Sep 2, 2022",,€36M,€49K,€75.6M,382,76,81,68,79,78,385,82,78,76,69,80,381,81,75,76,77,72,375,81,69,72,71,82,341,61,44,82,76,78,78.0,118,45,41,32,42,6,12,8,9,7,2024,429,3,4,Medium,Low,2,Normal (170-185),78,81,76,80,45,69
,Pau Torres CB,25,83,87,"Villarreal
2016 ~ 2024",241464,"191cm / 6'3""",80kg / 176lbs,Left,85,CB,4,"Jul 1, 2016",,€45.5M,€43K,€99M,289,55,28,85,80,41,294,64,45,28,78,79,346,70,76,68,80,52,340,58,80,80,82,40,313,79,83,42,67,42,73.0,252,84,85,83,59,11,13,13,13,9,1893,414,3,2,Medium,High,2,Lean (185+),73,38,68,70,84,81
,E. Álvarez CDM CM CB,24,80,84,"Ajax
2019 ~ 2025",235844,"187cm / 6'2""",73kg / 161lbs,Right,83,CB,4,"Jul 22, 2019",,€27.5M,€17K,€40.6M,341,64,57,81,76,63,293,68,42,40,72,71,340,67,69,60,76,68,365,70,80,89,86,40,353,86,83,56,63,65,72.0,242,82,81,79,41,7,11,10,7,6,1975,429,3,2,Low,High,2,Normal (185+),68,57,67,69,82,86
,M. Tavernier RM LM CAM,23,73,77,"AFC Bournemouth
2022 ~ 2027",237477,"177cm / 5'10""",70kg / 154lbs,Left,74,CAM,4,"Aug 1, 2022",,€4.4M,€31K,€9.1M,310,67,64,50,72,57,334,75,61,58,67,73,384,79,77,78,71,79,323,67,50,79,60,67,302,41,59,67,72,63,66.0,176,56,65,55,49,9,14,6,12,8,1878,405,3,3,High,Medium,1,Normal (170-185),78,65,69,74,59,60
,J. Cumming GK,22,66,75,"Milton Keynes Dons
Jun 30, 2023 On loan",238070,"185cm / 6'1""",79kg / 174lbs,Right,66,GK,9,"Jan 16, 2017","Jun 30, 2023",€1.7M,€14K,€0,90,13,5,21,44,7,114,16,12,14,47,25,242,38,40,52,62,50,215,50,66,32,58,9,117,29,13,8,50,17,49.0,45,19,12,14,329,66,65,66,65,67,1152,368,3,1,Medium,Medium,1,Lean (185+),66,65,66,67,39,65
,Matheus Cunha ST CAM LM,23,79,84,"Wolverhampton Wanderers
Jun 30, 2023 On loan",240243,"184cm / 6'0""",75kg / 165lbs,Right,82,CAM,5,"Aug 25, 2021","Jun 30, 2023",€27M,€53K,€0,376,75,80,68,78,75,377,86,77,64,67,83,400,79,86,85,80,70,388,82,74,79,72,81,324,68,25,80,77,74,82.0,89,29,28,32,52,8,7,13,13,11,2006,427,4,4,Medium,Medium,2,Lean (170-185),83,80,75,84,32,73
,J. Koundé CB RB,23,84,89,"FC Barcelona
2022 ~ 2027",241486,"181cm / 5'11""",75kg / 165lbs,Right,85,CB,5,"Jul 28, 2022",,€57.5M,€150K,€122.2M,285,45,47,80,81,32,289,72,42,26,75,74,398,85,83,71,85,74,332,48,88,76,80,40,313,75,86,47,62,43,82.0,253,85,85,83,56,11,10,8,14,13,1926,430,3,2,High,High,2,Normal (170-185),84,45,64,74,85,78
,T. Weah RM LB RB,22,74,81,"Lille
2019 ~ 2024",241496,"182cm / 6'0""",66kg / 146lbs,Right,76,CAM,7,"Jun 29, 2019",,€8.5M,€23K,€17.9M,343,62,72,67,71,71,330,75,64,53,63,75,402,85,87,86,74,70,346,73,68,69,67,69,325,60,59,74,72,60,70.0,164,55,55,54,57,7,9,12,15,14,1967,423,3,3,Medium,Medium,2,Lean (170-185),86,71,67,76,57,66
,D. Livaković GK,27,81,84,"Dinamo Zagreb
2015 ~ 2024",241671,"187cm / 6'2""",79kg / 174lbs,Right,81,GK,3,"Aug 31, 2015",,€25.5M,€1K,€58M,98,13,12,13,50,10,130,19,12,11,60,28,285,57,54,65,79,30,230,53,61,32,75,9,133,26,21,11,60,15,64.0,65,24,20,21,393,80,76,71,79,87,1334,449,2,1,Medium,Medium,2,Normal (185+),80,76,71,87,56,79
,I. Meslier GK,22,77,84,"Leeds United
2020 ~ 2026",242656,"196cm / 6'5""",74kg / 163lbs,Left,77,GK,7,"Jul 23, 2020",,€18.5M,€25K,€38.9M,103,18,11,15,50,9,127,20,12,10,50,35,218,37,40,42,74,25,205,53,42,40,53,17,126,27,19,8,61,11,67.0,58,22,17,19,376,78,75,71,72,80,1213,414,3,1,Medium,Medium,1,Lean (185+),78,75,71,80,38,72
,Riqui Puig CM,22,75,83,"LA Galaxy
2022 ~ 2025",242816,"169cm / 5'7""",56kg / 123lbs,Right,77,CAM,8,"Aug 4, 2022",,€12.5M,€8K,€21.3M,308,60,63,49,80,56,354,80,66,51,77,80,371,68,63,82,73,85,287,66,55,65,33,68,325,65,61,64,80,55,77.0,171,53,65,53,62,12,15,14,12,9,1878,389,3,3,Medium,Medium,1,Lean (170-),65,64,73,80,58,49
,N. Williams RB RWB LB,21,73,83,"Nottingham Forest
2022 ~ 2026",243057,"183cm / 6'0""",72kg / 159lbs,Right,74,RWB,10,"Jul 10, 2022",,€6.5M,€29K,€13.7M,277,74,43,52,72,36,326,73,58,55,68,72,375,76,75,76,70,78,287,55,61,72,56,43,292,66,71,52,58,45,67.0,211,69,74,68,57,10,11,7,14,15,1825,392,3,2,High,High,1,Lean (170-185),75,46,67,73,69,62
,B. Sosa LB LM LWB,24,79,83,"VfB Stuttgart
2018 ~ 2025",243388,"187cm / 6'2""",79kg / 174lbs,Left,80,LWB,4,"Jul 1, 2018",,€23.5M,€24K,€44.1M,314,88,41,64,77,44,379,79,83,64,74,79,375,78,75,74,79,69,351,70,68,79,69,65,316,66,74,67,78,31,77.0,223,74,77,72,39,10,6,6,8,9,1997,431,3,3,High,Low,2,Lean (185+),76,53,79,78,74,71
,Y. Adli CM CAM,21,75,82,"Milan
2021 ~ 2026",243627,"186cm / 6'1""",78kg / 172lbs,Right,77,CAM,7,"Sep 1, 2021",,€11.5M,€37K,€21.9M,339,72,66,62,77,62,375,76,71,74,77,77,335,65,67,69,75,59,358,77,64,74,68,75,346,65,69,74,78,60,76.0,193,66,68,59,59,14,12,9,10,14,2005,422,3,3,High,Medium,1,Lean (185+),66,70,76,75,66,69
,M. Kilman CB,25,76,80,"Wolverhampton Wanderers
2018 ~ 2026",245336,"194cm / 6'4""",89kg / 196lbs,Left,78,CB,4,"Aug 9, 2018",,€9.5M,€58K,€18.8M,268,54,36,69,73,36,284,62,45,39,72,66,304,53,68,54,78,51,318,51,71,68,85,43,306,73,77,47,61,48,72.0,234,77,79,78,48,11,11,5,9,12,1762,385,4,2,Medium,High,1,Normal (185+),61,42,64,63,77,78
,J. Durán ST,18,65,83,"Aston Villa
2023 ~ 2028",247172,"187cm / 6'2""",70kg / 154lbs,Left,67,ST,18,"Jan 23, 2023",,€1.8M,€7K,€4.5M,252,31,69,55,57,40,264,66,45,33,52,68,346,79,81,73,50,63,347,73,74,69,74,57,243,63,14,65,50,51,58.0,69,19,28,22,36,6,6,10,9,5,1557,355,2,2,Medium,Medium,1,Lean (185+),80,65,48,66,25,71
,G. Plata RM RW,21,77,86,"Real Valladolid
2022 ~ 2027",247181,"178cm / 5'10""",65kg / 143lbs,Left,78,CAM,9,"Jul 11, 2022",,€23.5M,€18K,€54.1M,325,70,68,44,72,71,354,82,77,54,59,82,424,90,87,90,75,82,326,73,58,61,68,66,312,62,40,75,73,62,77.0,127,43,46,38,57,13,8,14,10,12,1925,416,3,4,High,Low,1,Normal (170-185),88,69,69,82,43,65
,Emerson Royal RWB RB,23,77,80,"Tottenham Hotspur
2021 ~ 2026",247204,"181cm / 5'11""",79kg / 174lbs,Right,77,RWB,3,"Aug 31, 2021",,€13.5M,€59K,€26.7M,323,75,57,70,77,44,335,74,73,47,65,76,357,72,75,71,72,67,368,77,79,76,74,62,339,80,73,73,65,48,65.0,228,73,77,78,56,11,13,9,10,13,2006,430,3,3,High,Medium,1,Lean (170-185),74,62,71,73,74,76
,G. Ávila LB CB,20,71,82,"Antwerp
2022 ~ 2027",247467,"182cm / 6'0""",75kg / 165lbs,Left,73,CB,11,"Jul 23, 2022",,€3.9M,€9K,€6.6M,259,60,32,69,70,28,323,61,62,67,68,65,354,71,82,67,65,69,341,68,77,71,74,51,295,75,70,41,64,45,71.0,211,70,70,71,50,14,11,10,9,6,1833,395,3,2,Medium,Medium,1,Normal (170-185),77,44,66,64,70,74
,Zubimendi CDM CM,23,79,85,"Real Sociedad
2018 ~ 2027",248148,"181cm / 5'11""",74kg / 163lbs,Right,80,CM,6,"Jul 1, 2018",,€25.5M,€29K,€58.7M,318,65,67,65,79,42,334,69,62,47,77,79,347,65,54,71,84,73,350,58,78,79,66,69,350,66,83,79,77,45,81.0,235,77,80,78,52,7,6,12,14,13,1986,418,4,3,Medium,Medium,1,Normal (170-185),59,64,73,74,78,70
,A. Hickey RWB LB RB,20,75,82,"Brentford
2022 ~ 2026",248808,"185cm / 6'1""",72kg / 159lbs,Right,75,RWB,7,"Jul 9, 2022",,€10.5M,€28K,€22.1M,310,72,48,61,73,56,320,74,62,40,69,75,361,79,75,74,69,64,321,64,64,78,54,61,310,69,67,59,67,48,72.0,218,71,74,73,53,13,14,8,13,5,1893,408,5,2,High,High,1,Lean (185+),77,55,69,73,70,64
,B. Brobbey ST,20,76,83,"Ajax
2022 ~ 2027",251810,"180cm / 5'11""",78kg / 172lbs,Right,78,ST,7,"Jul 22, 2022",,€15M,€13K,€24M,322,35,79,72,73,63,288,67,49,44,53,75,380,77,82,63,74,84,379,77,91,57,91,63,295,70,26,81,52,66,77.0,75,28,23,24,57,10,11,15,8,13,1796,389,4,3,Medium,Low,1,Stocky (170-185),80,74,56,71,30,78
,J. Leweling ST RW,21,73,82,"FC Union Berlin
2022 ~ 2024",252448,"184cm / 6'0""",86kg / 190lbs,Right,75,ST,9,"Jul 1, 2022",,€7M,€20K,€13.3M,329,64,73,58,69,65,303,80,55,43,49,76,394,85,82,79,71,77,341,73,55,71,75,67,270,57,26,73,59,55,62.0,87,33,31,23,50,6,11,10,14,9,1774,394,4,3,Medium,Medium,1,Normal (170-185),83,71,61,77,33,69
,A. Diallo RM CAM,19,72,85,"Sunderland
Jun 30, 2023 On loan",254088,"173cm / 5'8""",67kg / 148lbs,Left,74,CAM,13,"Jan 7, 2021","Jun 30, 2023",€5.5M,€35K,€0,300,59,71,48,68,54,333,78,62,60,57,76,411,88,82,92,64,85,303,71,58,63,45,66,264,42,22,72,65,63,67.0,66,19,25,22,53,13,15,8,11,6,1730,370,4,4,High,Medium,1,Lean (170-185),85,69,63,78,25,50
,A. Adli ST LM,22,76,84,"Bayer 04 Leverkusen
2021 ~ 2026",255223,"174cm / 5'9""",73kg / 161lbs,Left,78,ST,8,"Aug 26, 2021",,€17M,€42K,€32.3M,352,65,76,73,71,67,351,82,73,52,63,81,402,87,79,85,69,82,363,78,78,77,60,70,281,36,30,77,70,68,71.0,114,44,35,35,52,10,8,14,8,12,1915,407,3,4,Medium,High,1,Lean (170-185),83,74,68,81,41,60
,J. Šutalo CB,22,77,85,"Dinamo Zagreb
2018 ~ 2028",256325,"190cm / 6'3""",82kg / 181lbs,Right,79,CB,8,"Sep 1, 2018",,€22M,€900,€52.8M,241,43,27,73,72,26,269,69,29,22,74,75,350,79,76,62,79,54,312,43,80,77,83,29,279,67,78,37,58,39,82.0,237,79,80,78,55,8,15,7,11,14,1743,395,3,2,Medium,High,1,Normal (185+),77,32,59,71,78,78
"FIFA 23 Apr 17, 2023Real face No  Yes",T. Lemperle RM ST LM,20,66,79,"FC Köln
2020 ~ 2025",256564,"187cm / 6'2""",78kg / 172lbs,Right,67,RM,13,"May 13, 2020",,€2.1M,€6K,€5.1M,293,64,68,43,63,55,298,73,53,45,55,72,316,70,72,67,48,59,271,66,34,55,65,51,249,49,27,65,53,55,49.0,93,30,33,30,41,9,10,8,7,7,1561,352,3,3,Medium,Medium,1,Lean (185+),71,63,59,69,32,58
,Fábio Carvalho CAM CM LM,19,74,86,"Liverpool
2022 ~ 2028",256725,"170cm / 5'7""",66kg / 146lbs,Right,76,CAM,12,"Jul 1, 2022",,€10M,€41K,€20.5M,310,60,73,43,73,61,338,76,65,53,66,78,396,80,77,82,71,86,305,66,59,67,48,65,276,42,39,75,71,49,73.0,130,49,49,32,47,14,5,8,10,10,1802,388,4,3,High,Medium,1,Lean (170-),78,68,68,77,45,52
,M. Dárdai CB,20,71,82,"Hertha BSC
2020 ~ 2025",256780,"188cm / 6'2""",77kg / 170lbs,Left,73,CB,11,"Jul 1, 2020",,€3.8M,€12K,€7.6M,257,60,25,69,68,35,275,60,44,31,76,64,327,66,65,64,67,65,299,55,72,68,74,30,270,60,75,31,68,36,68.0,216,70,74,72,59,15,11,11,8,14,1703,368,4,2,Medium,Medium,1,Lean (185+),65,33,65,63,72,70
,D. Rensch RB LB,19,74,84,"Ajax
2019 ~ 2025",258826,"179cm / 5'10""",73kg / 161lbs,Right,74,RB,10,"Mar 29, 2019",,€8.5M,€7K,€13.6M,307,63,60,67,75,42,296,72,48,38,65,73,373,76,77,75,73,72,323,57,76,76,64,50,322,72,71,73,64,42,67.0,216,70,73,73,47,10,8,9,13,7,1884,411,5,3,High,Medium,1,Normal (170-185),77,56,66,72,71,69
,Gabriel Veron RM LM,19,75,86,"Porto
2022 ~ 2027",259849,"176cm / 5'9""",75kg / 165lbs,Right,76,CAM,11,"Jul 22, 2022",,€12M,€7K,€26.4M,308,67,71,40,72,58,341,81,62,50,69,79,393,85,86,84,70,68,287,63,48,55,55,66,273,40,34,68,67,64,70.0,75,23,23,29,50,6,11,6,12,15,1727,380,3,4,High,Medium,1,Normal (170-185),86,67,68,79,28,52
,A. Omobamidele CB,20,71,83,"Norwich City
2019 ~ 2026",261647,"188cm / 6'2""",78kg / 172lbs,Right,73,CB,12,"Dec 2, 2019",,€4.2M,€17K,€8.8M,210,25,24,69,65,27,223,55,36,14,58,60,327,76,72,63,64,52,285,42,79,67,81,16,259,69,70,41,54,25,63.0,216,72,73,71,40,8,10,7,8,7,1560,356,3,2,Medium,High,1,Normal (185+),74,27,50,58,72,75
,L. Colwill CB,19,71,84,"Brighton & Hove Albion
Jun 30, 2023 On loan",262859,"187cm / 6'2""",80kg / 176lbs,Left,73,CB,13,"Feb 26, 2020","Jun 30, 2023",€4.2M,€25K,€0,243,51,26,65,68,33,279,63,49,34,65,68,328,68,71,55,67,67,306,45,76,67,80,38,278,69,70,43,57,39,68.0,217,71,75,71,61,15,14,8,10,14,1712,372,3,2,High,Medium,1,Normal (185+),70,34,59,64,71,74
,M. Cancellieri RW CF,19,73,86,"Lazio
Jun 30, 2023 On loan",263929,"180cm / 5'11""",79kg / 174lbs,Left,74,CAM,13,"Jul 31, 2020","Jun 30, 2023",€7M,€14K,€0,329,69,64,55,71,70,367,79,76,70,65,77,394,79,86,83,66,80,329,74,54,58,66,77,289,59,33,65,65,67,64.0,114,31,42,41,52,11,15,11,6,9,1874,398,3,4,High,Medium,1,Normal (170-185),83,69,69,77,38,62
,J. McAtee CAM,19,69,80,"Sheffield United
Jun 30, 2023 On loan",264349,"180cm / 5'11""",72kg / 159lbs,Left,71,CAM,11,"Jul 1, 2020","Jun 30, 2023",€3M,€24K,€0,285,57,63,42,70,53,340,74,67,56,67,76,335,75,69,72,66,53,311,66,57,65,62,61,264,43,33,64,66,58,65.0,129,44,42,43,45,12,6,6,10,11,1709,373,3,3,High,Medium,1,Lean (170-185),72,63,65,73,41,59
,A. Fatawu Issahaku LW RW,18,69,85,"Sporting CP
2022 ~ 2027",267680,"177cm / 5'10""",73kg / 161lbs,Left,70,CAM,16,"Jul 1, 2022",,€3.5M,€3K,€9.2M,298,62,63,42,67,64,348,74,70,71,63,70,401,84,80,86,65,86,315,77,55,56,54,73,269,48,35,60,62,64,68.0,102,30,38,34,39,13,7,7,7,5,1772,377,4,4,High,Medium,1,Normal (170-185),82,68,65,74,35,53
,G. Buffon GK,44,77,77,"Parma
2021 ~ 2024",1179,"192cm / 6'4""",92kg / 203lbs,Right,77,GK,0,"Jul 1, 2021",,€1.2M,€3K,€1.9M,95,13,15,13,37,17,122,26,20,13,35,28,233,33,27,50,74,49,233,52,69,34,65,13,150,38,28,12,50,22,70.0,35,13,11,11,376,73,73,69,86,75,1244,407,2,1,Medium,Medium,4,Normal (185+),73,73,69,75,31,86
,E. Hazard LW,31,83,83,"Real Madrid
2019 ~ 2024",183277,"175cm / 5'9""",74kg / 163lbs,Right,83,LW,0,"Jul 1, 2019",,€30M,€200K,€61.5M,380,77,77,61,83,82,417,88,83,79,81,86,411,82,80,83,77,89,348,82,55,74,61,76,346,54,41,83,84,84,88.0,83,34,27,22,45,11,12,6,8,8,2030,426,4,4,Medium,Medium,4,Unique,81,79,82,86,35,63
,R. Lewandowski ST,33,91,91,"FC Barcelona
2022 ~ 2025",188545,"185cm / 6'1""",81kg / 179lbs,Right,91,ST,0,"Jul 18, 2022",,€84M,€420K,€172.2M,429,71,94,91,84,89,408,85,79,85,70,89,403,76,75,77,93,82,423,91,85,76,87,84,395,81,49,94,81,90,88.0,96,35,42,19,51,15,6,12,8,10,2205,458,4,4,High,Medium,5,Unique,75,91,79,86,44,83
,A. Griezmann ST CF LM,31,85,85,"Atlético Madrid
2022 ~ 2026",194765,"176cm / 5'9""",73kg / 161lbs,Left,85,ST,0,"Oct 10, 2022",,€45.5M,€95K,€93.3M,418,82,84,83,84,85,424,85,87,85,81,86,415,80,79,88,85,83,411,84,87,86,69,85,386,74,57,89,87,79,89.0,164,45,61,58,63,14,8,14,13,14,2281,465,3,4,High,High,4,Unique,79,84,84,86,57,75
