Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,R. Pereyra CAM CM,24,80,83,"Juventus
2014 ~ 2018",193061,"182cm / 6'0""",77kg / 170lbs,Right,81,RM,3,"Aug 1, 2014",,€18.5M,€100K,€0,355,78,61,59,83,74,397,84,79,72,77,85,406,85,85,85,76,75,367,67,69,89,69,73,376,68,75,79,82,72,,208,68,70,70,44,11,10,8,8,7,2153,459,4,4,High,High,2,Normal (170-185),85,67,80,84,69,74
,Mario Gaspar RB,24,80,84,"Villarreal
2008 ~ 2019",192789,"178cm / 5'10""",70kg / 154lbs,Right,80,RB,4,"Jul 1, 2008",,€15.5M,€60K,€0,367,79,70,64,74,80,348,73,75,54,69,77,371,81,82,70,78,60,386,81,69,88,79,69,328,77,80,64,57,50,,245,83,80,82,53,9,12,8,9,15,2098,457,3,2,High,Medium,1,Stocky (170-185),82,71,70,74,80,80
,H. Badstuber CB LB,26,80,80,"FC Bayern München
2009 ~ 2017",192620,"190cm / 6'3""",84kg / 185lbs,Left,79,CB,0,"Jul 1, 2009",,€12M,€110K,€0,311,71,35,81,75,49,338,44,74,74,77,69,279,48,65,41,80,45,329,77,59,50,84,59,326,77,81,41,63,64,,244,79,83,82,48,11,12,6,11,8,1875,387,3,2,Medium,Medium,3,Normal (170-185),57,51,72,53,81,73
,M. Baša CB,32,80,80,"Lille
2011 ~ 2019",192615,"190cm / 6'3""",86kg / 190lbs,Right,80,CB,0,"Jul 1, 2011",,€8.5M,€60K,€0,291,31,55,82,76,47,274,55,38,39,75,67,254,51,64,31,74,34,353,65,83,64,88,53,317,81,78,41,53,64,,246,80,84,82,54,7,13,14,12,8,1789,390,3,2,Medium,Medium,2,Normal (185+),58,56,59,56,81,80
,F. Orellana RW CM CAM,29,80,80,"Celta de Vigo
2013 ~ 2019",192492,"171cm / 5'7""",70kg / 154lbs,Right,80,RW,0,"Jan 1, 2013",,€13.5M,€60K,€0,355,74,75,70,75,61,391,86,84,79,58,84,414,86,78,89,78,83,318,59,73,63,45,78,309,54,31,75,74,75,,80,18,37,25,65,12,7,15,16,15,1932,397,4,4,High,Medium,2,Normal (170-185),82,72,73,85,32,53
,N. Clyne RB RWB,24,80,84,"Liverpool
2015 ~ 2020",190456,"175cm / 5'9""",67kg / 148lbs,Right,81,RWB,4,"Jul 1, 2015",,€15.5M,€90K,€0,321,80,54,66,76,45,324,78,64,39,67,76,407,86,86,84,75,76,374,74,73,87,71,69,326,76,76,64,64,46,,249,80,83,86,56,10,11,13,15,7,2057,451,3,3,High,Medium,2,Normal (170-185),86,61,71,78,79,76
,De Marcos RB RW,26,80,81,"Athletic Club
2009 ~ 2019",190149,"180cm / 5'11""",76kg / 168lbs,Right,81,RWB,1,"Jul 1, 2009",,€13.5M,€90K,€0,331,79,59,59,77,57,357,76,78,53,69,81,416,85,92,78,85,76,378,74,81,93,74,56,358,76,80,80,66,56,,226,66,80,80,51,8,6,13,15,9,2117,456,3,3,High,Medium,2,Lean (170-185),89,62,73,78,74,80
,W. Bony ST,26,80,81,"Manchester City
2015 ~ 2019",189963,"182cm / 6'0""",90kg / 198lbs,Right,80,ST,1,"Jan 14, 2015",,€17M,€110K,€0,356,45,83,84,68,76,319,74,66,58,45,76,364,69,75,67,81,72,423,85,86,78,94,80,333,70,38,83,65,77,,95,25,42,28,41,10,8,5,7,11,1931,411,4,3,Medium,Low,2,Stocky (170-185),72,82,59,74,39,85
,K. Strootman CM,25,80,82,"Roma
2013 ~ 2018",189712,"186cm / 6'1""",78kg / 172lbs,Left,80,CM,2,"Jul 16, 2013",,€17M,€90K,€0,339,69,66,64,83,57,387,74,75,73,83,82,349,66,68,66,81,68,381,85,55,79,84,78,383,75,81,75,81,71,,222,69,80,73,43,7,12,11,6,7,2104,449,3,2,High,High,2,Normal (185+),67,72,79,76,75,80
,Muniain LW CAM,22,80,85,"Athletic Club
2009 ~ 2019",189575,"169cm / 5'7""",63kg / 139lbs,Right,80,LW,5,"Aug 1, 2009",,€19.5M,€80K,€0,332,75,75,44,74,64,380,83,79,70,66,82,440,88,82,90,85,95,305,61,73,51,47,73,327,67,45,81,72,62,,124,34,55,35,45,10,5,5,13,12,1953,410,3,4,High,Medium,2,Lean (170-),85,71,73,84,44,53
,Daniel Carriço CB CDM,26,80,80,"Sevilla
2014 ~ 2018",189156,"180cm / 5'11""",80kg / 176lbs,Right,80,CB,0,"Jun 23, 2014",,€12M,€90K,€0,314,61,48,80,78,47,299,58,39,54,79,69,324,62,64,59,70,69,357,66,91,73,77,50,354,89,84,57,62,62,,242,76,85,81,66,14,10,15,15,12,1956,407,3,2,Medium,Medium,1,Normal (170-185),63,53,68,63,81,79
"FIFA 16 Sep 22, 201682  81 Potential",G. Bonaventura LM CM,25,80,81,"Milan
2014 ~ 2019",189125,"180cm / 5'11""",75kg / 165lbs,Right,80,LM,1,"Sep 1, 2014",,€16.5M,€90K,€0,364,79,74,58,81,72,396,83,75,78,77,83,396,83,79,79,78,77,384,82,66,85,69,82,353,66,61,80,78,68,,180,54,63,63,60,10,14,7,15,14,2133,450,3,3,High,Medium,2,Normal (170-185),81,77,79,82,59,72
,R. Bürki GK,24,80,83,"Borussia Dortmund
2015 ~ 2019",189117,"187cm / 6'2""",85kg / 187lbs,Right,80,GK,3,"Jul 1, 2015",,€15.5M,€90K,€0,90,15,8,17,37,13,88,16,13,12,24,23,284,49,53,51,79,52,220,22,74,36,74,14,130,35,18,10,47,20,,43,14,13,16,396,82,79,71,79,85,1251,447,2,1,Medium,Medium,2,Normal (185+),82,79,71,85,51,79
,N. Nkoulou CB,25,80,82,"Olympique Marseille
2011 ~ 2016",188829,"180cm / 5'11""",77kg / 170lbs,Right,79,CB,2,"Jul 1, 2011",,€14.5M,€100K,€0,308,60,33,74,77,64,283,64,37,28,76,78,377,73,78,68,80,78,335,58,86,70,75,46,327,79,77,54,67,50,,244,78,82,84,41,6,7,6,15,7,1915,411,3,2,Medium,Medium,3,Normal (170-185),76,44,67,70,79,75
,Taison CAM LW,27,80,80,"Shakhtar Donetsk
2013 ~ 2017",188803,"172cm / 5'8""",64kg / 141lbs,Right,81,RW,0,"Jan 11, 2013",,€14.5M,€110K,€0,363,73,73,58,77,82,370,85,52,73,75,85,431,91,89,89,79,83,357,83,62,70,62,80,330,56,49,74,79,72,,131,38,53,40,53,7,7,11,15,13,2035,437,3,4,Medium,Medium,1,Normal (170-185),90,77,75,85,47,63
,J. McCarthy CDM CM,24,80,83,"Everton
2013 ~ 2020",188253,"180cm / 5'11""",72kg / 159lbs,Right,80,CDM,3,"Sep 2, 2013",,€15.5M,€60K,€0,339,68,65,63,82,61,366,78,64,64,83,77,356,75,69,66,75,71,375,67,66,91,78,73,362,79,79,69,75,60,,238,81,79,78,54,12,11,8,10,13,2090,450,4,3,Medium,High,2,Normal (170-185),72,67,76,76,78,81
,Camacho CDM,25,80,82,"Málaga
2010 ~ 2019",188005,"182cm / 6'0""",75kg / 165lbs,Right,80,CDM,2,"Dec 28, 2010",,€14.5M,€60K,€0,324,50,58,83,81,52,334,64,62,59,74,75,351,68,63,72,84,64,382,76,85,89,78,54,365,86,85,66,80,48,,231,75,82,74,55,9,13,15,8,10,2042,429,3,2,Medium,High,2,Normal (170-185),65,60,72,69,80,83
,A. Dzyuba ST,26,80,80,"Zenit
2015 ~ 2020",187607,"196cm / 6'5""",91kg / 201lbs,Right,80,ST,0,"Jul 1, 2015",,€15.5M,€110K,€0,377,61,84,88,71,73,347,71,61,71,67,77,292,74,75,33,76,34,393,83,60,83,93,74,353,78,35,84,79,77,,59,25,15,19,57,15,12,11,11,8,1878,409,3,3,High,Medium,1,Normal (185+),75,81,70,67,30,86
,I. Smolnikov RB,26,80,80,"Zenit
2013 ~ 2020",187347,"178cm / 5'10""",70kg / 154lbs,Right,80,RB,0,"Aug 13, 2013",,€12M,€100K,€0,354,80,66,69,82,57,323,73,49,46,79,76,410,84,90,80,80,76,352,67,77,83,68,57,333,65,71,78,78,41,,242,83,78,81,52,7,12,10,8,15,2066,452,3,2,Medium,Medium,1,Lean (170-185),87,63,77,75,78,72
,L. Stindl CF CAM,26,80,80,"Borussia Mönchengladbach
2015 ~ 2020",187072,"180cm / 5'11""",78kg / 172lbs,Right,80,CF,0,"Jul 1, 2015",,€15M,€100K,€0,385,76,81,66,82,80,370,78,78,69,65,80,376,72,68,75,83,78,384,83,72,80,68,81,372,70,69,82,81,70,,185,63,65,57,53,7,10,13,11,12,2125,444,4,3,Medium,Medium,2,Normal (170-185),70,81,77,79,65,72
,R. Zieler GK,26,80,81,"Hannover 96
2010 ~ 2017",186148,"188cm / 6'2""",83kg / 183lbs,Right,80,GK,1,"Jul 1, 2010",,€13.5M,€80K,€0,75,15,10,13,25,12,77,12,11,10,22,22,260,46,50,43,80,41,191,21,69,32,55,14,131,32,21,15,39,24,,36,11,12,13,387,78,80,66,81,82,1157,435,2,1,Medium,Medium,2,Normal (185+),78,80,66,82,48,81
,Mikel San José CB CM,26,80,81,"Athletic Club
2010 ~ 2020",185132,"186cm / 6'1""",77kg / 170lbs,Right,80,CB,1,"Jul 1, 2010",,€13.5M,€90K,€0,345,48,59,85,84,69,293,62,32,45,80,74,287,48,56,46,82,55,371,71,78,67,83,72,323,74,84,54,59,52,,232,73,84,75,50,10,6,10,8,16,1901,405,3,2,Medium,Medium,1,Lean (185+),52,64,67,65,80,77
,Adrien Silva CM,26,80,81,"Sporting CP
2007 ~ 2020",184826,"175cm / 5'9""",69kg / 152lbs,Right,80,CM,1,"Jan 1, 2007",,€16M,€110K,€0,368,78,70,61,82,77,401,80,75,78,84,84,321,60,60,71,74,56,353,83,56,76,56,82,397,77,79,74,82,85,,197,58,75,64,46,15,6,8,10,7,2083,429,4,3,High,High,2,Normal (170-185),60,76,81,79,68,65
,C. Benteke ST,24,80,83,"Liverpool
2015 ~ 2020",184111,"190cm / 6'3""",83kg / 183lbs,Right,79,ST,3,"Jul 22, 2015",,€18.5M,€110K,€0,370,58,81,85,72,74,331,75,60,67,48,81,347,75,79,74,71,48,412,85,82,77,92,76,331,76,29,76,73,77,,73,25,30,18,44,14,5,12,8,5,1908,415,4,3,Medium,Medium,3,Normal (185+),77,80,65,75,33,85
,Roberto GK,29,80,80,"Olympiakos Piraeus
2014 ~ 2018",183666,"192cm / 6'4""",86kg / 190lbs,Right,80,GK,0,"Feb 5, 2014",,€12M,€90K,€0,100,15,14,19,39,13,109,12,14,14,38,31,282,45,48,68,81,40,232,36,74,32,79,11,134,29,24,17,45,19,,48,15,15,18,392,83,71,73,79,86,1297,439,2,1,Medium,Medium,1,Normal (185+),83,71,73,86,47,79
,M. Parolo CM,30,80,80,"Lazio
2014 ~ 2019",183498,"184cm / 6'0""",75kg / 165lbs,Right,80,CM,0,"Jul 1, 2014",,€12.5M,€80K,€0,378,74,72,75,81,76,356,75,67,55,80,79,370,72,76,69,82,71,413,87,77,84,79,86,365,80,80,82,78,45,,225,71,78,76,44,13,9,6,7,9,2151,460,4,3,High,Medium,2,Normal (170-185),74,77,77,76,76,80
,A. Chedjou CB CDM,30,80,80,"Galatasaray
2013 ~ 2017",183284,"184cm / 6'0""",86kg / 190lbs,Right,80,CB,0,"Jul 19, 2013",,€10M,€90K,€0,340,64,58,84,75,59,324,70,51,58,75,70,344,72,74,66,74,58,383,70,90,76,88,59,335,80,78,54,66,57,,235,75,83,77,59,6,14,15,13,11,2020,434,3,2,Medium,Medium,2,Normal (170-185),73,60,69,69,79,84
,M. Cáceres CB RB,28,80,80,"Juventus
2012 ~ 2016",182495,"180cm / 5'11""",78kg / 172lbs,Right,80,CB,0,"Jan 1, 2012",,€11M,€110K,€0,311,68,37,76,65,65,303,60,72,41,65,65,402,79,83,85,78,77,364,71,93,69,72,59,319,80,84,47,58,50,,256,85,85,86,15,2,3,4,2,4,1970,419,3,2,Medium,High,2,Normal (170-185),81,51,63,66,84,74
,S. Jovetić ST CAM,25,80,82,"Inter
2015 ~ 2019",181820,"183cm / 6'0""",79kg / 174lbs,Right,81,CAM,2,"Jul 31, 2015",,€17.5M,€100K,€0,388,72,79,75,81,81,393,85,79,72,70,87,377,77,77,82,79,62,379,83,70,72,74,80,320,50,30,81,79,80,,88,26,32,30,40,9,7,5,9,10,1985,421,4,4,High,Medium,2,Normal (170-185),77,80,77,84,34,69
,V. Ćorluka CB,29,80,80,"Lokomotiv Moskva
2012 ~ 2018",181786,"192cm / 6'4""",84kg / 185lbs,Right,80,CB,0,"Jun 27, 2012",,€10.5M,€80K,€0,297,68,38,83,70,38,336,65,69,60,69,73,281,49,52,57,77,46,361,64,80,80,84,53,312,81,77,45,60,49,,248,83,83,82,56,15,9,12,14,6,1891,395,3,3,Medium,Medium,2,Normal (185+),51,47,67,66,82,82
,G. Wijnaldum LM CAM CM,24,80,84,"Newcastle United
2015 ~ 2020",181291,"175cm / 5'9""",74kg / 163lbs,Right,80,CF,4,"Jul 11, 2015",,€18.5M,€90K,€0,367,67,76,72,79,73,383,86,76,71,66,84,408,79,85,82,82,80,378,77,82,86,64,69,354,61,65,78,76,74,,149,52,55,42,54,16,6,14,12,6,2093,443,2,3,High,Medium,3,Lean (170-185),82,75,74,85,57,70
,E. Džeko ST,29,80,80,"Roma
2015 ~ 2018",180930,"193cm / 6'4""",84kg / 185lbs,Right,79,ST,0,"Jul 1, 2015",,€14M,€100K,€0,370,63,81,80,72,74,330,74,65,54,59,78,311,68,65,58,78,42,375,86,66,72,80,71,325,51,50,84,70,70,,55,11,28,16,63,9,11,13,15,15,1829,387,4,3,Medium,Medium,3,Lean (185+),66,79,67,72,31,72
,A. Lallana CAM RW LM,27,80,80,"Liverpool
2014 ~ 2019",180819,"172cm / 5'8""",73kg / 161lbs,Right,80,CAM,0,"Jul 1, 2014",,€14.5M,€110K,€0,369,74,73,67,83,72,384,85,77,66,74,82,380,76,70,83,75,76,363,68,73,83,67,72,336,46,61,76,83,70,,120,30,52,38,54,6,15,14,8,11,2006,421,5,4,High,Medium,2,Lean (170-185),73,72,79,83,47,67
,Hernanes CAM CM,30,80,80,"Juventus
2015 ~ 2018",180432,"180cm / 5'11""",77kg / 170lbs,Right,79,CAM,0,"Aug 31, 2015",,€13M,€100K,€0,357,80,63,51,85,78,419,84,83,85,80,87,352,65,65,77,68,77,379,86,73,65,69,86,350,56,59,69,86,80,,116,40,41,35,48,9,11,13,7,8,2021,416,5,4,Medium,Medium,3,Normal (170-185),65,74,83,83,45,66
"FIFA 16 Sep 22, 201682  81 Potential",Alexandre Pato ST,25,80,81,"Chelsea
2013 ~ 2016",180175,"180cm / 5'11""",81kg / 179lbs,Right,80,CF,1,"Jan 1, 2013",,€17M,€110K,€0,372,68,81,73,75,75,363,83,82,63,53,82,403,87,85,81,81,69,367,78,81,60,72,76,315,63,29,80,66,77,,58,16,23,19,59,16,7,13,15,8,1937,410,3,4,High,Low,3,Normal (170-185),86,79,68,82,27,68
,S. Kjær CB,26,80,81,"Fenerbahçe
2015 ~ 2019",179645,"189cm / 6'2""",90kg / 198lbs,Right,80,CB,1,"Jun 17, 2015",,€13.5M,€110K,€0,279,54,32,81,75,37,285,42,52,54,70,67,313,62,69,48,76,58,334,70,62,78,83,41,289,80,83,31,49,46,,249,84,84,81,54,6,10,13,10,15,1803,387,3,2,Low,High,2,Normal (185+),66,42,63,53,83,80
,L. Rémy ST,28,80,80,"Chelsea
2014 ~ 2018",179527,"185cm / 6'1""",80kg / 176lbs,Right,79,ST,0,"Aug 31, 2014",,€14.5M,€120K,€0,371,61,83,81,75,71,326,73,66,51,60,76,397,89,89,77,77,65,395,78,90,75,75,77,335,57,48,81,71,78,,68,23,24,21,60,9,10,15,14,12,1952,417,3,4,Medium,Medium,3,Lean (170-185),89,80,68,74,34,72
,B. Ivanović RB,31,80,80,"Chelsea
2008 ~ 2017",178372,"185cm / 6'1""",91kg / 201lbs,Right,84,CB,0,"Jan 16, 2008",,€9M,€100K,€0,332,72,57,87,68,48,298,58,70,48,56,66,318,63,66,57,85,47,381,73,83,78,85,62,351,90,85,61,57,58,,259,87,87,85,61,15,9,13,11,13,2000,421,3,2,High,Medium,3,Normal (185+),65,61,64,61,86,84
,Kiko Casilla GK,28,80,80,"Real Madrid
2015 ~ 2018",177644,"191cm / 6'3""",84kg / 185lbs,Right,80,GK,0,"Jul 19, 2015",,€12.5M,€110K,€0,104,24,14,13,30,23,106,12,25,25,24,20,254,32,49,43,72,58,228,24,69,43,79,13,152,45,20,12,52,23,,38,12,15,11,406,82,81,80,82,81,1288,447,2,1,Medium,Medium,2,Normal (185+),82,81,80,81,41,82
,Nacho Monreal LB,29,80,80,"Arsenal
2013 ~ 2019",177604,"178cm / 5'10""",72kg / 159lbs,Left,80,LB,0,"Jan 31, 2013",,€10.5M,€90K,€0,320,81,39,67,77,56,345,74,74,59,61,77,378,79,75,75,79,70,358,71,75,85,66,61,344,74,82,61,66,61,,249,83,84,82,29,7,5,9,3,5,2023,431,3,2,High,High,2,Normal (170-185),77,53,72,75,81,73
,Beñat CM,28,80,80,"Athletic Club
2013 ~ 2018",177600,"175cm / 5'9""",72kg / 159lbs,Right,80,CM,0,"Jun 26, 2013",,€13.5M,€90K,€0,346,82,69,48,85,62,407,73,83,86,86,79,354,68,59,72,80,75,378,88,59,78,71,82,381,80,70,78,84,69,,202,60,76,66,59,16,10,14,6,13,2127,438,3,2,Medium,Medium,2,Normal (170-185),63,76,84,75,66,74
,Vieirinha RM RB,29,80,80,"VfL Wolfsburg
2012 ~ 2018",177553,"172cm / 5'8""",73kg / 161lbs,Right,81,RW,0,"Jan 3, 2012",,€13M,€90K,€0,339,80,73,42,79,65,382,87,74,67,70,84,412,84,76,86,81,85,355,78,69,75,57,76,371,75,74,78,78,66,,197,67,66,64,61,15,10,12,11,13,2117,448,4,4,High,Medium,2,Normal (170-185),80,74,77,86,65,66
,M. Valbuena CAM LW,30,80,80,"Olympique Lyonnais
2015 ~ 2018",177326,"167cm / 5'6""",58kg / 128lbs,Right,80,RM,0,"Aug 11, 2015",,€13M,€100K,€0,359,80,69,58,80,72,400,80,82,80,75,83,434,90,82,91,78,93,304,75,42,76,35,76,311,52,39,76,79,65,,81,21,26,34,48,14,12,8,6,8,1937,400,3,4,Medium,Medium,3,Normal (170-),86,72,79,83,31,49
"FIFA 16 Sep 22, 201683  82 Potential",Bojan CAM ST RW,24,80,82,"Stoke City
2014 ~ 2020",176993,"170cm / 5'7""",65kg / 143lbs,Right,80,CAM,2,"Jul 22, 2014",,€18M,€70K,€0,341,68,71,42,81,79,392,83,83,66,77,83,401,80,75,83,79,84,311,77,48,67,45,74,289,30,29,76,86,68,,61,20,22,19,48,5,14,8,14,7,1843,384,3,4,High,Low,2,Lean (170-),77,73,78,83,25,48
,W. Reid CB,26,80,80,"West Ham United
2010 ~ 2021",176285,"190cm / 6'3""",87kg / 192lbs,Right,80,CB,0,"Aug 1, 2010",,€12M,€80K,€0,251,28,46,83,64,30,234,43,33,38,63,57,324,71,76,57,77,43,362,75,74,76,84,53,305,84,80,42,44,55,,248,81,85,82,59,13,15,9,10,12,1783,391,3,2,Medium,High,2,Normal (185+),74,53,50,50,82,82
,Ł. Piszczek RB CB,30,80,80,"Borussia Dortmund
2010 ~ 2018",173771,"184cm / 6'0""",79kg / 174lbs,Right,80,RB,0,"Jul 1, 2010",,€10M,€90K,€0,357,81,61,74,75,66,338,74,73,47,68,76,371,75,82,67,80,67,377,76,75,79,79,68,366,83,81,71,66,65,,247,79,84,84,57,14,11,14,6,12,2113,452,3,2,Medium,Medium,2,Normal (170-185),79,66,72,74,81,80
,Coke RB,28,80,80,"Sevilla
2011 ~ 2018",172316,"176cm / 5'9""",72kg / 159lbs,Right,80,RB,0,"Jun 3, 2011",,€11M,€90K,€0,345,80,62,83,77,43,323,72,70,36,66,79,373,75,77,76,86,59,355,70,74,82,69,60,347,74,77,62,60,74,,239,77,82,80,54,10,9,13,6,16,2036,437,4,2,High,Medium,2,Normal (170-185),76,63,70,75,79,74
,K. Mirallas LM RM,27,80,80,"Everton
2012 ~ 2018",172175,"182cm / 6'0""",70kg / 154lbs,Right,81,RW,0,"Aug 19, 2012",,€14M,€80K,€0,380,82,78,64,80,76,394,84,77,74,77,82,412,89,87,86,76,74,363,77,73,76,61,76,305,48,35,80,67,75,,148,40,55,53,60,8,10,14,13,15,2062,435,4,4,High,Medium,2,Normal (170-185),88,77,77,83,47,63
,Fábio Coentrão LB LM,27,80,80,"Monaco
2011 ~ 2017",171688,"179cm / 5'10""",70kg / 154lbs,Left,79,LB,0,"Jul 5, 2011",,€11.5M,€80K,€0,353,78,65,71,75,64,367,81,78,60,69,79,387,78,78,71,83,77,356,69,77,79,65,66,355,82,80,70,69,54,,238,77,77,84,65,7,13,16,15,14,2121,447,2,3,Medium,Medium,3,Lean (170-185),78,66,73,79,78,73
,Gervinho LW RW,28,80,80,"Côte d'Ivoire
Free",170733,"179cm / 5'10""",66kg / 146lbs,Right,79,LW,0,"Jan 26, 2016",,€0,€0,€0,351,75,72,63,71,70,342,84,69,43,67,79,422,91,92,88,75,76,339,69,65,90,55,60,307,51,39,80,74,63,,57,13,29,15,54,14,5,12,10,13,1872,404,3,3,High,Medium,3,Lean (170-185),92,69,70,82,28,63
,E. Lamela RM CAM,23,80,84,"Tottenham Hotspur
2013 ~ 2018",170368,"183cm / 6'0""",70kg / 154lbs,Left,81,CAM,4,"Aug 30, 2013",,€18.5M,€80K,€0,382,75,75,71,81,80,406,87,83,79,73,84,387,84,77,78,77,71,358,80,64,75,57,82,343,67,43,79,79,75,,118,37,42,39,57,10,15,11,8,13,2051,427,2,4,Medium,Medium,2,Lean (170-185),80,78,78,84,43,64
,R. Shawcross CB,27,80,80,"Stoke City
2008 ~ 2018",169596,"191cm / 6'3""",76kg / 168lbs,Right,80,CB,0,"Jan 17, 2008",,€11.5M,€80K,€0,268,33,53,84,63,35,223,42,34,24,69,54,310,54,64,62,73,57,311,44,72,79,88,28,296,85,82,31,50,48,,245,82,83,80,57,10,12,7,13,15,1710,372,3,2,Medium,High,2,Normal (185+),60,44,52,50,82,84
,Jardel CB,29,80,80,"Benfica
2011 ~ 2020",168530,"192cm / 6'4""",85kg / 187lbs,Right,80,CB,0,"Jan 1, 2011",,€10.5M,€90K,€0,251,46,38,83,57,27,232,54,30,35,53,60,268,55,69,34,76,34,331,67,70,69,88,37,304,84,82,30,51,57,,248,83,85,80,57,7,16,11,16,7,1691,377,3,2,Medium,High,1,Normal (185+),63,44,51,54,83,82
,E. Viviano GK,29,80,80,"Sampdoria
Jun 1, 2016 On loan",168354,"195cm / 6'5""",90kg / 198lbs,Left,80,GK,0,"Jun 30, 2016","Jun 1, 2016",€12M,€60K,€0,91,12,17,13,36,13,107,18,14,16,37,22,207,30,33,35,77,32,192,21,66,29,58,18,119,18,10,10,60,21,,41,19,10,12,402,81,80,79,78,84,1159,434,2,1,Medium,Medium,2,Normal (185+),81,80,79,84,32,78
,Y. Cabaye CDM CM,29,80,80,"Crystal Palace
2015 ~ 2018",167943,"174cm / 5'9""",71kg / 157lbs,Right,80,CM,0,"Jul 10, 2015",,€10.5M,€60K,€0,375,77,71,70,84,73,401,75,80,81,82,83,363,66,68,74,78,77,382,82,70,80,70,80,394,77,80,71,82,84,,219,71,75,73,59,14,9,16,8,12,2193,451,4,3,Medium,Medium,3,Normal (170-185),67,76,82,78,74,74
,A. Consigli GK,28,80,80,"Sassuolo
2014 ~ 2018",163489,"189cm / 6'2""",82kg / 181lbs,Right,80,GK,0,"Sep 1, 2014",,€12.5M,€80K,€0,80,10,10,10,31,19,90,10,15,15,27,23,254,48,34,57,75,40,205,24,80,31,51,19,103,11,15,10,46,21,,48,12,17,19,398,84,77,72,81,84,1178,438,3,1,Medium,Medium,2,Lean (185+),84,77,72,84,40,81
,B. Sagna RB,32,80,80,"Manchester City
2014 ~ 2017",163419,"176cm / 5'9""",72kg / 159lbs,Right,80,CB,0,"Jul 1, 2014",,€8M,€100K,€0,314,74,40,79,65,56,326,74,66,47,64,75,374,75,75,68,80,76,375,69,84,81,79,62,338,75,79,66,59,59,,250,83,83,84,45,11,9,7,9,9,2022,428,4,3,High,Medium,3,Normal (170-185),75,53,65,74,82,79
,M. Dembélé CM CDM,27,80,80,"Tottenham Hotspur
2012 ~ 2019",162240,"185cm / 6'1""",82kg / 181lbs,Left,79,CM,0,"Aug 1, 2012",,€14M,€100K,€0,360,65,66,68,84,77,368,85,65,55,79,84,375,78,77,83,78,59,404,85,77,82,88,72,363,74,75,71,76,67,,207,65,77,65,71,16,14,11,16,14,2148,461,2,4,Medium,Medium,3,Normal (185+),77,72,75,83,71,83
,Llorente ST,30,80,80,"Sevilla
2015 ~ 2018",162131,"195cm / 6'5""",90kg / 198lbs,Right,79,ST,0,"Aug 31, 2015",,€13.5M,€90K,€0,365,44,82,90,69,80,297,69,60,40,49,79,272,52,62,45,80,33,353,79,54,65,91,64,321,71,25,85,70,70,,55,15,25,15,13,2,2,3,4,2,1676,369,3,2,Medium,Medium,3,Normal (185+),58,77,59,68,28,79
,Javi García CDM CM CB,28,80,80,"Zenit
2014 ~ 2019",161754,"185cm / 6'1""",80kg / 176lbs,Right,81,CB,0,"Aug 14, 2014",,€11M,€110K,€0,356,69,60,86,82,59,347,66,68,63,76,74,322,61,65,62,79,55,412,82,90,77,89,74,371,89,85,63,73,61,,230,77,79,74,58,14,6,8,14,16,2096,439,3,2,Medium,High,2,Normal (185+),63,67,75,68,80,86
,Dante CB,31,80,80,"VfL Wolfsburg
2015 ~ 2018",158625,"188cm / 6'2""",87kg / 192lbs,Left,79,CB,0,"Aug 30, 2015",,€9.5M,€100K,€0,311,61,48,83,75,44,318,60,51,60,75,72,307,53,55,57,78,64,332,67,66,63,82,54,313,73,80,41,62,57,,248,80,83,85,51,14,8,10,6,13,1880,396,3,3,Medium,Medium,3,Normal (185+),54,53,68,64,82,75
,J. Farfán CAM RM,30,80,80,"Peru
Free",158133,"178cm / 5'10""",84kg / 185lbs,Right,81,RM,0,"Jul 23, 2015",,€0,€0,€0,366,85,75,58,79,69,401,84,81,80,73,83,392,85,86,75,80,66,375,81,65,77,78,74,348,73,39,79,78,79,,89,17,43,29,59,15,12,5,12,15,2030,434,3,3,Medium,Low,2,Normal (170-185),86,76,79,82,35,76
,T. Vermaelen CB LB,29,80,80,"FC Barcelona
2014 ~ 2019",157304,"183cm / 6'0""",80kg / 176lbs,Left,80,CB,0,"Aug 11, 2014",,€10.5M,€90K,€0,337,63,56,84,78,56,331,61,61,66,74,69,342,72,68,66,76,60,387,84,93,60,79,71,323,77,76,41,63,66,,245,81,82,82,52,9,10,7,11,15,2017,425,3,2,High,Medium,2,Normal (170-185),70,64,70,65,81,75
