Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,J. Hector LB CDM,26,81,82,"FC Köln
2012 ~ 2021",208334,"185cm / 6'1""",75kg / 165lbs,Left,80,LB,1,"Feb 25, 2012",,€16M,€30K,€0,337,79,55,73,79,51,360,74,65,65,75,81,372,76,77,71,80,68,353,69,63,84,76,61,348,70,81,62,70,65,81,239,77,81,81,55,9,10,10,12,14,2064,443,3,3,Medium,Medium,3,Normal (185+),77,60,75,76,79,76
,M. Kovačić CM,22,81,87,"Real Madrid
2015 ~ 2021",207410,"178cm / 5'10""",77kg / 170lbs,Right,81,CAM,6,"Aug 19, 2015",,€23M,€140K,€0,336,73,58,42,87,76,400,88,78,68,79,87,379,86,78,77,68,70,358,79,62,78,65,74,354,71,69,67,88,59,70,178,52,65,61,34,9,5,6,7,7,2039,444,4,4,High,Medium,1,Normal (170-185),82,67,82,85,59,69
,Sergio Rico GK,22,81,86,"Sevilla
2012 ~ 2021",206652,"194cm / 6'4""",88kg / 194lbs,Right,80,GK,5,"Jul 1, 2012",,€19.5M,€15K,€0,80,17,14,11,23,15,93,14,24,20,23,12,304,50,53,62,78,61,192,19,63,31,67,12,130,27,23,11,45,24,29,40,18,11,11,401,80,79,78,81,83,1240,453,3,1,Medium,Medium,1,Lean (185+),80,79,78,83,52,81
,O. Shatov LM LW RW,25,81,81,"Zenit
2013 ~ 2020",206273,"173cm / 5'8""",73kg / 161lbs,Right,80,LM,0,"Aug 14, 2013",,€17.5M,€70K,€0,353,74,75,55,80,69,383,82,77,70,72,82,413,85,90,83,77,78,347,75,59,73,66,74,352,70,63,78,81,60,76,125,38,45,42,58,13,9,10,12,14,2031,436,4,4,High,Medium,2,Normal (170-185),88,74,77,82,47,68
,Jorginho CM,24,81,84,"Napoli
2014 ~ 2020",205498,"180cm / 5'11""",65kg / 143lbs,Right,80,CM,3,"Jan 18, 2014",,€21M,€60K,€0,339,70,57,56,85,71,396,77,75,76,84,84,391,77,77,82,81,74,335,71,61,83,58,62,395,78,78,72,83,84,75,208,63,75,70,56,14,7,13,14,8,2120,440,3,3,Medium,Medium,2,Lean (170-185),77,64,81,80,70,68
,F. Thauvin RW RM,23,81,84,"Olympique Marseille
Jun 30, 2017 On loan",204970,"179cm / 5'10""",70kg / 154lbs,Left,81,CAM,3,"Aug 19, 2015","Jun 30, 2017",€21.5M,€50K,€0,369,80,74,69,79,67,375,84,80,54,75,82,399,84,78,82,83,72,361,82,64,72,62,81,314,56,43,80,78,57,72,89,29,29,31,52,8,11,14,10,9,1959,416,3,4,High,Medium,1,Lean (170-185),81,76,77,83,36,63
,Iñigo Martínez CB,25,81,85,"Real Sociedad
2011 ~ 2021",204525,"181cm / 5'11""",77kg / 170lbs,Left,80,CB,4,"Aug 1, 2011",,€18M,€30K,€0,275,51,42,76,69,37,321,53,72,51,77,68,349,71,72,67,75,64,396,81,89,74,78,74,301,86,82,48,46,39,61,250,85,81,84,63,12,16,11,13,11,1955,411,2,2,Medium,Medium,2,Normal (170-185),72,56,61,61,82,79
,D. Klaassen CM CAM,23,81,84,"Ajax
2009 ~ 2019",203483,"179cm / 5'10""",70kg / 154lbs,Right,78,CM,3,"Jul 1, 2009",,€21M,€20K,€0,380,63,80,74,81,82,332,72,62,44,76,78,361,73,73,67,84,64,400,82,82,88,74,74,380,76,70,82,77,75,79,193,59,72,62,57,12,6,13,16,10,2103,444,3,2,High,High,2,Normal (170-185),73,79,73,74,67,78
,Suso RW,22,81,86,"Milan
2015 ~ 2019",202651,"176cm / 5'9""",70kg / 154lbs,Left,81,CAM,5,"Jan 17, 2015",,€23M,€60K,€0,352,81,72,50,81,68,412,86,84,80,75,87,411,82,81,86,78,84,337,74,55,78,50,80,274,23,21,76,82,72,76,60,19,23,18,56,15,15,9,8,9,1902,397,3,4,Medium,Medium,2,Lean (170-185),81,74,80,86,24,52
,Deulofeu LW RW,22,81,88,"Milan
Jun 30, 2017 On loan",202477,"179cm / 5'10""",73kg / 161lbs,Right,81,RM,7,"Jul 1, 2015","Jun 30, 2017",€24M,€60K,€0,332,76,70,40,78,68,397,89,84,75,62,87,433,93,93,93,77,77,344,72,72,76,59,65,285,40,25,78,72,70,72,72,20,30,22,64,12,16,14,11,11,1927,411,4,4,High,Low,2,Normal (170-185),93,70,74,88,26,60
,Felipe Anderson RW LW RM,23,81,86,"Lazio
2013 ~ 2020",201995,"175cm / 5'9""",70kg / 154lbs,Right,81,CAM,5,"Jul 9, 2013",,€23M,€60K,€0,340,79,71,44,78,68,387,87,71,69,74,86,437,94,91,90,74,88,351,84,49,79,55,84,337,67,69,70,78,53,69,156,38,60,58,43,12,10,9,5,7,2051,446,4,4,High,High,2,Normal (170-185),92,75,77,86,53,63
,Y. Konoplyanka LM,26,81,81,"Schalke 04
Jun 30, 2017 On loan",200641,"178cm / 5'10""",78kg / 172lbs,Right,81,CAM,0,"Jul 9, 2015","Jun 30, 2017",€17M,€40K,€0,351,78,78,49,79,67,410,85,83,80,78,84,412,89,88,81,76,78,348,77,66,66,58,81,314,48,37,75,79,75,77,90,21,38,31,49,5,11,15,9,9,1974,420,4,4,Medium,Medium,2,Normal (170-185),88,78,79,84,33,58
,J. Cillessen GK,27,81,83,"FC Barcelona
2016 ~ 2021",199987,"185cm / 6'1""",83kg / 183lbs,Right,79,GK,2,"Aug 25, 2016",,€16M,€120K,€0,105,17,10,12,47,19,97,12,10,10,33,32,280,54,50,48,78,50,228,35,71,40,67,15,142,25,25,11,60,21,70,41,18,12,11,394,79,83,74,81,77,1287,446,3,1,Medium,Medium,3,Normal (185+),79,83,74,77,52,81
,Nolito LW LM,29,81,81,"Manchester City
2016 ~ 2019",199561,"175cm / 5'9""",72kg / 159lbs,Right,80,CAM,0,"Jul 1, 2016",,€16M,€150K,€0,344,79,79,45,76,65,392,80,83,80,67,82,402,79,75,83,84,81,353,74,63,74,62,80,366,73,58,82,79,74,82,94,30,39,25,53,10,15,12,8,8,2004,417,3,4,High,Low,3,Normal (170-185),77,77,76,81,39,67
,W. Ben Yedder ST,25,81,82,"Sevilla
2016 ~ 2021",199451,"170cm / 5'7""",68kg / 150lbs,Right,81,CAM,1,"Jul 30, 2016",,€20M,€20K,€0,384,73,84,74,77,76,393,85,80,77,68,83,427,86,84,91,80,86,366,78,85,77,57,69,332,55,44,83,76,74,82,75,28,21,26,42,6,13,9,7,7,2019,421,5,4,High,High,2,Normal (170-),85,79,75,85,34,63
,Lucas Pérez ST,27,81,81,"Arsenal
2016 ~ 2020",199354,"180cm / 5'11""",73kg / 161lbs,Left,80,ST,0,"Aug 30, 2016",,€17.5M,€130K,€0,383,74,85,68,77,79,394,81,83,78,70,82,386,78,78,74,81,75,377,83,65,74,73,82,343,69,38,81,76,79,76,74,24,24,26,50,14,8,8,10,10,2007,420,3,4,High,Medium,2,Normal (170-185),78,83,76,80,31,72
,R. Barkley CAM CM RM,22,81,86,"Everton
2010 ~ 2018",199189,"189cm / 6'2""",76kg / 168lbs,Right,80,CAM,5,"Dec 8, 2010",,€23M,€90K,€0,344,65,69,65,84,61,387,85,68,70,78,86,366,80,80,70,77,59,375,80,63,74,79,79,335,73,45,71,81,65,80,168,56,60,52,51,9,14,12,6,10,2026,444,5,3,Medium,Medium,2,Normal (185+),80,73,77,82,56,76
,C. Bakambu ST LM,25,81,84,"Villarreal
2015 ~ 2022",198951,"182cm / 6'0""",73kg / 161lbs,Right,80,ST,3,"Aug 20, 2015",,€21.5M,€40K,€0,379,74,81,71,75,78,350,80,68,54,66,82,406,87,88,81,81,69,384,84,78,74,80,68,328,62,39,82,73,72,73,80,30,29,21,45,6,13,6,14,6,1972,428,4,3,Medium,Medium,2,Normal (170-185),88,78,72,80,35,75
,Bartra CB,25,81,83,"Borussia Dortmund
2016 ~ 2020",198141,"184cm / 6'0""",73kg / 161lbs,Right,80,CB,2,"Jul 1, 2016",,€17M,€60K,€0,293,50,43,78,79,43,327,70,56,45,78,78,373,78,76,69,81,69,322,61,86,65,68,42,353,79,86,61,75,52,73,242,82,79,81,58,10,15,13,12,8,1968,418,3,3,High,Medium,2,Lean (170-185),77,48,69,73,81,70
,D. Lovren CB,26,81,83,"Liverpool
2014 ~ 2021",195086,"188cm / 6'2""",84kg / 185lbs,Right,80,CB,2,"Jul 27, 2014",,€16.5M,€110K,€0,279,59,33,77,68,42,241,64,26,18,66,67,289,61,58,54,75,41,334,63,82,70,85,34,298,87,82,21,56,52,75,249,80,84,85,58,14,14,13,10,7,1748,385,4,2,High,High,2,Normal (185+),59,40,59,63,82,82
,A. Schürrle LM ST RM,25,81,82,"Borussia Dortmund
2016 ~ 2021",193130,"184cm / 6'0""",74kg / 163lbs,Right,80,RW,1,"Aug 1, 2016",,€19M,€60K,€0,378,76,80,63,77,82,368,82,80,68,59,79,411,87,86,79,81,78,387,85,72,82,66,82,349,66,44,80,76,83,75,105,23,40,42,51,7,11,12,9,12,2049,431,4,3,High,High,3,Lean (170-185),86,82,74,81,38,70
,R. Pereyra CM CAM,25,81,84,"Watford
2016 ~ 2021",193061,"182cm / 6'0""",77kg / 170lbs,Right,80,CAM,3,"Aug 19, 2016",,€20.5M,€60K,€0,356,78,61,60,83,74,396,84,78,72,77,85,395,81,81,82,76,75,350,66,65,83,64,72,370,66,70,80,82,72,78,204,64,70,70,24,4,5,3,4,8,2095,446,4,4,High,High,2,Lean (170-185),81,66,80,83,67,69
,Mario Gaspar RB,25,81,84,"Villarreal
2008 ~ 2022",192789,"182cm / 6'0""",74kg / 163lbs,Right,80,RB,3,"Jul 1, 2008",,€17M,€40K,€0,363,79,68,64,75,77,346,73,75,54,69,75,371,81,84,69,77,60,390,81,73,88,79,69,328,77,80,64,57,50,61,245,83,80,82,53,9,12,8,9,15,2096,457,3,2,High,Medium,2,Stocky (170-185),83,70,70,73,80,81
,F. Orellana RW CAM CM LW,30,81,81,"Valencia
Jun 30, 2017 On loan",192492,"171cm / 5'7""",70kg / 154lbs,Right,81,RW,0,"Jan 1, 2013","Jun 30, 2017",€15.5M,€40K,€0,360,78,75,69,77,61,402,87,84,79,68,84,391,86,80,90,80,55,320,64,69,62,45,80,312,54,31,75,77,75,75,80,18,37,25,65,12,7,15,16,15,1930,400,4,4,High,Medium,2,Normal (170-185),83,73,76,84,32,52
,L. Hrádecký GK,26,81,83,"Eintracht Frankfurt
2015 ~ 2018",190941,"190cm / 6'3""",80kg / 176lbs,Right,80,GK,2,"Aug 7, 2015",,€16.5M,€30K,€0,57,11,11,11,15,9,75,10,11,15,20,19,245,37,44,43,82,39,186,14,69,34,55,14,131,31,18,9,53,20,48,34,11,10,13,396,79,76,77,79,85,1124,437,3,1,Medium,Medium,2,Lean (185+),79,76,77,85,41,79
,D. Blind LB CB,26,81,82,"Manchester United
2014 ~ 2018",190815,"180cm / 5'11""",72kg / 159lbs,Left,81,CDM,1,"Sep 1, 2014",,€16M,€110K,€0,337,77,46,71,81,62,376,73,80,62,81,80,356,65,58,73,85,75,362,68,71,86,73,64,355,70,86,64,79,56,86,243,82,84,77,55,12,9,10,14,10,2084,430,4,2,Medium,High,3,Lean (170-185),61,56,79,76,82,76
,De Marcos RB RW,27,81,81,"Athletic Club
2009 ~ 2019",190149,"180cm / 5'11""",76kg / 168lbs,Right,81,RB,0,"Jul 1, 2009",,€13.5M,€30K,€0,330,78,59,59,77,57,356,76,77,53,69,81,412,85,91,77,85,74,374,73,78,93,74,56,356,76,79,80,66,55,76,226,66,80,80,51,8,6,13,15,9,2105,454,3,3,High,Medium,2,Lean (170-185),88,62,73,78,74,79
,Iturraspe CM,27,81,81,"Athletic Club
2008 ~ 2019",189574,"187cm / 6'2""",75kg / 165lbs,Right,80,CDM,0,"Jul 1, 2008",,€16.5M,€30K,€0,328,57,60,78,86,47,367,69,68,66,84,80,300,58,61,53,83,45,338,67,52,70,80,69,361,66,84,72,81,58,65,235,72,84,79,43,7,12,8,7,9,1972,422,3,2,High,Medium,2,Lean (185+),60,63,77,70,79,73
,Parejo CM CAM CDM,27,81,81,"Valencia
2011 ~ 2020",189513,"180cm / 5'11""",75kg / 165lbs,Right,80,CM,0,"Jul 1, 2011",,€16.5M,€40K,€0,384,84,75,63,90,72,413,75,82,86,87,83,317,56,55,69,69,68,362,78,56,76,72,80,382,68,68,79,84,83,69,171,59,61,51,48,5,9,12,14,8,2077,427,4,3,Medium,Medium,2,Lean (170-185),55,77,87,76,61,71
,S. Rondón ST,26,81,81,"West Bromwich Albion
2015 ~ 2019",189250,"186cm / 6'1""",86kg / 190lbs,Right,80,ST,0,"Aug 10, 2015",,€18M,€60K,€0,361,48,81,88,69,75,298,75,53,52,40,78,346,76,77,72,73,48,387,86,72,68,91,70,302,72,33,82,53,62,75,61,25,23,13,52,13,13,7,5,14,1807,398,4,3,High,Medium,2,Stocky (185+),77,79,56,74,31,81
,Daniel Carriço CB CDM,27,81,82,"Sevilla
2014 ~ 2018",189156,"180cm / 5'11""",80kg / 176lbs,Right,80,CB,1,"Jun 23, 2014",,€15.5M,€20K,€0,314,61,48,80,78,47,299,58,39,54,79,69,319,57,60,59,75,68,356,66,91,72,77,50,354,89,84,57,62,62,81,242,77,84,81,66,14,10,15,15,12,1950,403,3,2,Medium,Medium,2,Normal (170-185),59,53,68,63,81,79
,J. McCarthy CDM CM,25,81,84,"Everton
2013 ~ 2020",188253,"180cm / 5'11""",72kg / 159lbs,Right,80,CDM,3,"Sep 2, 2013",,€17.5M,€90K,€0,331,68,57,63,82,61,364,78,64,64,81,77,356,75,69,66,75,71,367,67,66,91,78,65,353,79,79,63,72,60,77,238,81,79,78,54,12,11,8,10,13,2063,443,4,3,Medium,High,2,Normal (170-185),72,61,75,76,78,81
,Camacho CDM CM,26,81,84,"Málaga
2010 ~ 2019",188005,"182cm / 6'0""",75kg / 165lbs,Right,80,CDM,3,"Dec 28, 2010",,€17M,€30K,€0,324,50,58,83,81,52,334,64,62,59,74,75,341,64,59,71,84,63,377,76,85,84,78,54,364,86,85,66,79,48,72,231,75,82,74,55,9,13,15,8,10,2026,422,3,2,Medium,High,2,Normal (170-185),61,60,71,69,80,81
,Paulinho CM CDM,27,81,81,"Brazil
Free",187961,"180cm / 5'11""",75kg / 165lbs,Right,79,CM,0,"Jul 2, 2015",,€0,€0,€0,372,64,72,80,81,75,372,77,66,72,76,81,367,76,76,70,81,64,404,79,88,92,69,76,368,69,78,75,75,71,79,228,77,78,73,57,16,16,11,6,8,2168,454,3,3,High,High,3,Normal (170-185),76,74,74,77,77,76
,A. Dzagoev CM CDM LM,26,81,82,"CSKA Moskva
2008 ~ 2019",187735,"179cm / 5'10""",75kg / 165lbs,Right,79,CM,1,"Jan 1, 2008",,€19M,€70K,€0,369,77,73,67,79,73,387,78,75,76,76,82,376,78,75,71,80,72,383,79,74,90,65,75,362,69,71,76,81,65,70,213,70,73,70,63,11,16,12,14,10,2153,450,3,3,High,High,3,Normal (170-185),76,74,78,78,71,73
,I. Smolnikov RB,27,81,81,"Zenit
2013 ~ 2020",187347,"178cm / 5'10""",70kg / 154lbs,Right,80,RB,0,"Aug 13, 2013",,€13.5M,€70K,€0,347,80,61,69,80,57,315,72,49,46,76,72,410,84,90,80,80,76,370,67,85,93,68,57,331,65,71,78,76,41,63,242,83,78,81,52,7,12,10,8,15,2067,449,3,2,Medium,Medium,2,Lean (170-185),87,61,75,73,78,75
,L. Stindl CF CAM,27,81,81,"Borussia Mönchengladbach
2015 ~ 2021",187072,"181cm / 5'11""",80kg / 176lbs,Right,81,CAM,0,"Jul 1, 2015",,€17M,€50K,€0,392,76,83,64,83,86,377,78,79,69,69,82,374,73,68,71,84,78,393,84,73,82,70,84,381,74,70,83,81,73,83,185,63,65,57,53,7,10,13,11,12,2155,449,4,3,Medium,Medium,2,Normal (170-185),70,83,78,79,65,74
,M. Balotelli ST,25,81,82,"Nice
2016 ~ 2019",186627,"189cm / 6'2""",88kg / 194lbs,Right,78,ST,1,"Sep 1, 2016",,€20M,€40K,€0,363,68,83,66,72,74,374,81,78,78,52,85,335,76,78,69,62,50,380,86,75,60,85,74,338,70,30,76,70,92,64,58,16,22,20,12,2,2,2,4,2,1860,406,4,4,Low,Low,4,Normal (185+),77,81,68,79,26,75
,W. Szczęsny GK,26,81,84,"Roma
Jun 30, 2017 On loan",186153,"196cm / 6'5""",84kg / 185lbs,Right,80,GK,3,"Jul 1, 2008","Jun 30, 2017",€17M,€50K,€0,86,12,12,16,32,14,99,11,16,14,36,22,269,50,40,55,78,46,166,15,38,38,61,14,128,40,15,14,41,18,71,36,11,13,12,396,83,77,74,77,85,1180,441,3,1,Medium,Medium,2,Lean (185+),83,77,74,85,45,77
,N. Kalinić ST,28,81,81,"Fiorentina
2015 ~ 2019",185431,"187cm / 6'2""",80kg / 176lbs,Right,80,ST,0,"Aug 18, 2015",,€17M,€80K,€0,377,60,85,80,72,80,319,74,64,54,48,79,359,69,78,69,85,58,371,78,68,79,78,68,338,70,42,90,66,70,78,82,22,32,28,47,9,11,9,11,7,1893,403,4,3,High,High,2,Lean (185+),74,79,64,75,35,76
,Mikel San José CM,27,81,81,"Athletic Club
2010 ~ 2020",185132,"186cm / 6'1""",77kg / 170lbs,Right,80,CDM,0,"Jul 1, 2010",,€16.5M,€30K,€0,352,47,69,82,84,70,307,70,31,44,83,79,281,44,54,46,82,55,385,71,77,80,79,78,355,74,83,70,77,51,57,231,72,85,74,50,10,6,10,8,16,1961,417,3,2,Medium,Medium,2,Lean (185+),50,70,70,70,79,78
,C. Benteke ST,25,81,83,"Crystal Palace
2016 ~ 2020",184111,"190cm / 6'3""",83kg / 183lbs,Right,79,ST,2,"Aug 20, 2016",,€20.5M,€90K,€0,371,58,79,88,72,74,327,72,60,67,48,80,347,75,79,74,71,48,410,85,82,77,90,76,318,63,29,76,73,77,78,73,25,30,18,44,14,5,12,8,5,1890,408,4,3,Medium,Low,3,Normal (185+),77,79,65,73,33,81
,M. Kruse CF ST CAM,28,81,81,"Werder Bremen
2016 ~ 2019",183574,"180cm / 5'11""",76kg / 168lbs,Left,82,CAM,0,"Aug 2, 2016",,€16.5M,€40K,€0,383,81,81,59,83,79,387,81,76,69,78,83,384,74,73,76,85,76,370,79,66,78,69,78,361,63,41,84,84,89,84,104,32,38,34,46,12,7,5,13,9,2035,424,4,3,High,Medium,2,Normal (170-185),73,80,81,81,39,70
,M. Parolo CM CDM,31,81,81,"Lazio
2014 ~ 2020",183498,"184cm / 6'0""",75kg / 165lbs,Right,80,CM,0,"Jul 1, 2014",,€14M,€60K,€0,371,70,70,75,80,76,359,75,67,55,83,79,367,69,76,69,82,71,417,87,77,88,79,86,365,80,80,82,78,45,78,233,71,80,82,44,13,9,6,7,9,2156,459,4,3,High,High,2,Lean (170-185),73,76,76,76,77,81
,L. Fejsa CDM,27,81,81,"Benfica
2013 ~ 2019",183376,"185cm / 6'1""",80kg / 176lbs,Right,80,CB,0,"Aug 24, 2013",,€14M,€15K,€0,307,50,51,73,77,56,314,69,43,57,74,71,295,52,53,56,78,56,381,74,73,86,83,65,354,91,86,59,62,56,67,240,79,84,77,64,14,12,13,11,14,1955,411,3,2,Low,High,2,Normal (185+),53,59,65,68,81,85
,G. Wijnaldum CM CAM,25,81,84,"Liverpool
2016 ~ 2021",181291,"175cm / 5'9""",74kg / 163lbs,Right,81,CAM,3,"Jul 22, 2016",,€20.5M,€110K,€0,372,67,76,74,82,73,389,85,76,70,74,84,408,79,85,82,82,80,387,77,82,87,70,71,366,64,70,82,76,74,79,190,59,67,64,54,16,6,14,12,6,2166,457,3,3,High,High,3,Lean (170-185),82,75,76,84,66,74
,F. Fazio CB,29,81,81,"Roma
2017 ~ 2019",179847,"195cm / 6'5""",85kg / 187lbs,Right,80,CB,0,"Jul 15, 2017",,€12.5M,€70K,€0,272,44,41,88,64,35,263,48,46,37,62,70,205,33,32,29,78,33,291,63,44,69,89,26,277,82,83,32,47,33,83,244,82,84,78,54,8,9,12,11,14,1606,343,2,2,Medium,Medium,2,Normal (185+),32,41,54,53,83,80
,S. Kjær CB,27,81,83,"Fenerbahçe
2015 ~ 2019",179645,"189cm / 6'2""",90kg / 198lbs,Right,79,CB,2,"Jun 17, 2015",,€16M,€60K,€0,303,54,55,82,75,37,308,42,52,73,74,67,311,60,69,48,76,58,342,78,62,78,83,41,302,80,81,31,49,61,65,242,80,82,80,54,6,10,13,10,15,1862,398,3,2,Low,High,3,Normal (185+),65,55,64,53,81,80
,Adán GK,29,81,81,"Real Betis
2014 ~ 2019",178086,"191cm / 6'3""",88kg / 194lbs,Left,80,GK,0,"Jan 27, 2014",,€14.5M,€30K,€0,95,12,11,23,34,15,93,12,11,12,43,15,292,55,55,55,76,51,220,25,71,35,77,12,132,41,20,11,35,25,57,43,11,14,18,398,80,83,72,81,82,1273,453,2,1,Medium,Medium,2,Normal (185+),80,83,72,82,55,81
,B. Trémoulinas LB,30,81,81,"Sevilla
2014 ~ 2017",177635,"172cm / 5'8""",65kg / 143lbs,Left,81,LB,0,"Aug 26, 2014",,€11.5M,€20K,€0,339,86,58,67,81,47,373,75,82,59,77,80,405,82,82,81,82,78,363,74,74,87,63,65,364,72,72,73,70,77,76,240,79,80,81,52,5,14,11,14,8,2136,450,3,2,High,Medium,2,Lean (170-185),82,64,78,78,77,71
,S. Bender CB CDM,27,81,82,"Borussia Dortmund
2009 ~ 2021",177458,"186cm / 6'1""",78kg / 172lbs,Right,80,CB,1,"Jul 1, 2009",,€15.5M,€60K,€0,299,52,43,75,75,54,264,58,33,40,69,64,334,64,67,62,79,62,373,73,75,87,76,62,324,86,82,49,65,42,82,254,80,86,88,57,13,7,8,14,15,1905,409,4,2,Medium,High,2,Lean (185+),66,54,64,61,83,81
,M. Valbuena LW CAM,31,81,81,"Olympique Lyonnais
2015 ~ 2018",177326,"167cm / 5'6""",58kg / 128lbs,Right,80,CAM,0,"Aug 11, 2015",,€14.5M,€50K,€0,359,78,74,50,81,76,406,83,82,82,77,82,422,82,79,91,77,93,320,75,60,73,35,77,308,52,34,76,78,68,64,81,21,26,34,48,14,12,8,6,8,1944,396,3,4,Medium,Medium,3,Stocky (170-),80,75,79,84,29,49
,Bojan CAM CF ST,25,81,82,"FSV Mainz 05
Jun 30, 2017 On loan",176993,"170cm / 5'7""",65kg / 143lbs,Right,79,CAM,1,"Jul 22, 2014","Jun 30, 2017",€20M,€40K,€0,340,68,70,42,81,79,387,82,83,66,74,82,398,79,75,83,77,84,309,77,48,67,45,72,292,30,29,78,84,71,79,61,20,22,19,48,5,14,8,14,7,1835,382,4,4,High,Low,3,Lean (170-),77,73,77,82,25,48
,A. Fernández CM,30,81,81,"Atlético Madrid
2016 ~ 2019",176915,"178cm / 5'10""",74kg / 163lbs,Right,80,CM,0,"Jan 4, 2016",,€15M,€60K,€0,337,70,69,59,82,57,367,78,65,61,81,82,373,67,71,75,85,75,358,74,59,79,73,73,379,80,77,78,82,62,81,197,57,76,64,53,9,13,6,16,9,2064,439,3,3,Medium,Medium,2,Lean (170-185),69,70,78,79,68,75
,A. Candreva RW CAM,29,81,81,"Inter
2016 ~ 2020",173221,"180cm / 5'11""",70kg / 154lbs,Right,81,RM,0,"Aug 3, 2016",,€16M,€80K,€0,371,86,74,55,81,75,388,83,76,71,73,85,391,79,81,75,80,76,373,87,40,86,73,87,371,66,59,78,82,86,80,162,54,58,50,46,10,4,14,4,14,2102,451,4,4,High,Medium,2,Normal (170-185),80,80,80,82,56,73
,D. Astori CB,29,81,81,"Fiorentina
2015 ~ 2019",173198,"188cm / 6'2""",80kg / 176lbs,Left,80,CB,0,"Aug 4, 2015",,€12.5M,€70K,€0,231,34,25,77,68,27,240,56,33,17,68,66,326,67,69,58,78,54,330,65,80,69,80,36,266,78,86,29,46,27,74,250,85,85,80,20,4,4,4,4,4,1663,378,3,2,Low,High,2,Lean (185+),68,36,53,60,84,77
,Raúl García CAM,29,81,81,"Athletic Club
2015 ~ 2019",171579,"184cm / 6'0""",81kg / 179lbs,Right,81,CM,0,"Aug 31, 2015",,€16M,€30K,€0,380,77,73,88,87,55,383,74,72,68,85,84,330,55,61,65,86,63,380,84,73,61,82,80,392,84,65,85,82,76,83,188,54,71,63,75,14,16,14,16,15,2128,435,3,3,High,Medium,2,Normal (170-185),58,76,82,76,66,77
,E. Lamela RM LM,24,81,84,"Tottenham Hotspur
2013 ~ 2018",170368,"181cm / 5'11""",80kg / 176lbs,Left,81,CAM,3,"Aug 30, 2013",,€21M,€90K,€0,386,77,75,71,83,80,404,86,83,79,73,83,384,81,77,78,77,71,365,80,64,82,57,82,352,74,43,79,81,75,73,123,37,47,39,57,10,15,11,8,13,2071,432,2,4,Medium,High,2,Lean (170-185),79,78,80,83,45,67
,D. Rose LB LWB,25,81,82,"Tottenham Hotspur
2007 ~ 2021",169595,"174cm / 5'9""",76kg / 168lbs,Left,80,LWB,1,"Jul 1, 2007",,€16M,€90K,€0,336,80,57,60,75,64,342,79,64,57,66,76,393,81,84,73,79,76,367,72,71,83,72,69,362,85,79,68,73,57,74,247,80,83,84,55,10,11,8,13,13,2102,452,3,3,Medium,High,2,Normal (170-185),83,63,73,77,79,77
,M. Škrtel CB,31,81,81,"Fenerbahçe
2016 ~ 2019",166706,"191cm / 6'3""",81kg / 179lbs,Right,79,CB,0,"Jul 15, 2016",,€11M,€60K,€0,270,39,35,84,69,43,232,46,33,27,67,59,298,54,67,52,73,52,316,46,75,75,85,35,261,80,81,33,28,39,71,244,80,83,81,44,15,5,7,6,11,1665,365,2,2,Medium,High,3,Normal (185+),61,38,51,52,82,81
,T. Walcott RM LM,27,81,81,"Arsenal
2006 ~ 2019",164859,"176cm / 5'9""",68kg / 150lbs,Right,80,RM,0,"Jan 20, 2006",,€16.5M,€120K,€0,364,77,82,58,75,72,375,81,76,74,65,79,426,92,93,83,79,79,348,76,66,75,62,69,328,65,35,81,73,74,78,108,33,39,36,45,11,8,9,9,8,1994,428,3,3,Medium,Medium,3,Lean (170-185),93,77,74,80,38,66
,B. Sagna RB,33,81,81,"Manchester City
2014 ~ 2017",163419,"176cm / 5'9""",72kg / 159lbs,Right,80,CB,0,"Jul 1, 2014",,€7M,€120K,€0,319,74,40,79,70,56,326,74,66,47,64,75,373,75,74,68,80,76,380,69,84,84,81,62,338,75,79,66,59,59,84,252,84,84,84,45,11,9,7,9,9,2033,431,4,3,High,Medium,3,Normal (170-185),74,53,66,74,83,81
,M. Krohn-Dehli LM CM CAM,33,81,81,"Sevilla
2015 ~ 2018",159240,"170cm / 5'7""",68kg / 150lbs,Right,80,CAM,0,"Jun 25, 2015",,€10.5M,€20K,€0,347,84,78,50,82,53,402,79,77,83,83,80,376,69,68,76,85,78,343,81,58,70,66,68,388,67,75,84,86,76,73,188,54,73,61,60,10,8,15,16,11,2104,437,4,3,Medium,Medium,2,Normal (170-),68,76,83,79,64,67
